Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,434830649.0,129248142489.0,135608248644.0,11329473870.0,,29794187527.0,88335351766.0,303564293663.0,415252500000.0,415252500000.0,4.76,5.0
1,2020/4/0/0,69790510.0,110226738805.0,117510013410.0,7913741670.0,,15441625383.0,106892637631.0,318370771896.0,415252500000.0,415252500000.0,3.4,5.09
2,2020/3/0/0,798749548.0,150516577641.0,161252495318.0,3760903733.0,,28054711997.0,103332330581.0,333299193936.0,415252500000.0,415252500000.0,3.3,3.73
3,2020/2/0/0,2759370897.0,177274290763.0,194579350444.0,37302913933.0,,31236202314.0,97807029684.0,387365864751.0,415252500000.0,415252500000.0,2.98,3.45
4,2020/1/0/0,413657596.0,151746158437.0,163839792929.0,6042766379.0,,28227868274.0,90134235996.0,270947697965.0,415252500000.0,415252500000.0,3.26,3.1
5,2019/4/0/0,238850358.0,180488380210.0,192297357852.0,20710148811.0,,24103254881.0,106576795312.0,269422864164.0,415252500000.0,415252500000.0,3.78,3.26
6,2019/3/0/0,,241653900776.0,264689931089.0,7557339397.0,,56302467800.0,118549330287.0,301822780397.0,415252500000.0,415252500000.0,3.2,4.36
7,2019/2/0/0,-902847284.0,186275743733.0,201752340050.0,9005081589.0,,56515392397.0,125877634768.0,299998046757.0,415252500000.0,415252500000.0,3.2,3.34
8,2019/1/0/0,1406091269.0,190203765592.0,210847547644.0,12289752171.0,,105238784125.0,117410382868.0,328152440895.0,415252500000.0,415252500000.0,3.06,3.15
9,2018/4/0/0,7105827648.0,260238508747.0,286386091825.0,26724721269.0,,59365334844.0,117915183062.0,292296777278.0,415252500000.0,415252500000.0,4.0,3.26
10,2018/3/0/0,111296185.0,284725008699.0,309767567585.0,27198281560.0,,101194687004.0,103697627098.0,336944813927.0,415252500000.0,415252500000.0,3.82,4.0
11,2018/2/0/0,1141903980.0,210136287981.0,222804123194.0,14386537626.0,,90058707623.0,122703624153.0,291038284169.0,415252500000.0,415252500000.0,4.1,3.84
12,2018/1/0/0,-964964852.0,147281722048.0,161234476262.0,7234116752.0,,93229124388.0,150040898587.0,317741770549.0,415252500000.0,415252500000.0,4.45,4.1
13,2017/4/0/0,-3711758188.0,163522138833.0,173960869775.0,34103316812.0,,39209370374.0,158612911456.0,289429544179.0,415252500000.0,415252500000.0,3.5,4.3
14,2017/3/0/0,108711857.0,182241482255.0,201175783892.0,33681826893.0,,89497630017.0,157500891744.0,326072781358.0,415252500000.0,415252500000.0,4.5,4.0
15,2017/2/0/0,3562849820.0,167614836913.0,188956438353.0,27038742766.0,,114829158865.0,120522230878.0,299478320768.0,,415252500000.0,4.51,4.1
16,2017/1/0/0,1396965518.0,225630221701.0,244358461702.0,18690970444.0,,202716196101.0,117865110563.0,397861867952.0,415252500000.0,415252500000.0,5.2,4.5
17,2016/4/0/0,3926284554.0,190735515630.0,216660302356.0,14157737820.0,,116630637257.0,123659591065.0,307695746513.0,415252500000.0,415252500000.0,5.8,5.0
18,2016/3/0/0,4468693156.0,236539435846.0,265096643718.0,22424524333.0,,188947561535.0,116414624118.0,369918932273.0,415252500000.0,415252500000.0,5.35,5.8
19,2016/2/0/0,3071127358.0,233974912476.0,265091650998.0,16498807150.0,,146596977815.0,103159380049.0,339720733722.0,415252500000.0,415252500000.0,4.3,5.05
20,2016/1/0/0,559429137.0,164526502736.0,184453046113.0,3343113975.0,,155757972581.0,105701146214.0,301265802214.0,,399600000000.0,5.6,4.4
21,2015/4/0/0,7754947173.0,164257794904.0,193926093574.0,26361313603.0,,90881683710.0,111002476708.0,259470077469.0,399600000000.0,399600000000.0,6.2,5.5
22,2015/3/0/0,269065984.0,207840867202.0,225286103971.0,35784628889.0,,191550004529.0,89437418691.0,283932720310.0,399600000000.0,399600000000.0,6.2,5.9
23,2015/2/0/0,6100796388.0,213709528570.0,252580152651.0,45648466615.0,,151414837266.0,86609266152.0,270924606438.0,399600000000.0,399600000000.0,6.4,6.2
24,2015/1/0/0,-5571472968.0,141039655788.0,159645120482.0,19103415782.0,,133252018377.0,102189421660.0,263479542179.0,,,6.1,6.4
25,2014/4/0/0,1643854852.0,139728414798.0,159419670731.0,64811820969.0,,78205813126.0,90314809454.0,232191812726.0,0.0,399600000000.0,5.5,6.4
26,2014/3/0/0,-4175773268.0,251579392086.0,277571785369.0,57172169870.0,,176250843645.0,49513370157.0,276310858372.0,0.0,399600000000.0,6.2,6.0
