Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,120065916954.0,805915409339.0,978948020513.0,143958707686.0,245254835907.0,579924681127.0,2072250868972.0,2048148909181.0,1021106210000,1021106210000.0,16.35,15.15
1,2020/4/0/0,77981212343.0,1084764055378.0,1223118993173.0,151953845967.0,153882563836.0,253884347807.0,1643231525587.0,1294104559135.0,1021106210000,1021106210000.0,6.75,16.3
2,2020/3/0/0,12749970694.0,840554687294.0,893731105805.0,13752116869.0,130628457049.0,302429013614.0,1878354588414.0,1499048708663.0,1021106210000,1021106210000.0,4.05,6.7
3,2020/2/0/0,-15445185399.0,997041340240.0,1025080113441.0,18142838464.0,139450629390.0,350276384851.0,2002967787520.0,1713317284876.0,1021106210000,1021106210000.0,3.24,4.1
4,2020/1/0/0,3928703317.0,897421967368.0,942601163481.0,166369893917.0,119407126280.0,330881092849.0,2097615928153.0,2003324229677.0,1021106210000,1021106210000.0,2.9,3.07
5,2019/4/0/0,-176886987265.0,1621830077587.0,1585183516643.0,180243467710.0,109232511101.0,375240192573.0,2185479944939.0,2110574706846.0,1021106210000,1021106210000.0,3.46,2.91
6,2019/3/0/0,-8613388469.0,1220826895671.0,1253504362778.0,102507197477.0,12163556513.0,483325555053.0,1912493305604.0,1551533817241.0,1021106210000,1021106210000.0,3.99,3.5
7,2019/2/0/0,-8613388469.0,1220826895671.0,1253504362778.0,102507197477.0,12163556513.0,483325555053.0,1912493305604.0,1551533817241.0,1021106210000,1021106210000.0,4.6,3.65
8,2019/1/0/0,30929016998.0,1184565364514.0,1298519059054.0,108870803545.0,8128228513.0,499572353032.0,1725880672827.0,1349638535375.0,1021106210000,1021106210000.0,5.2,4.53
9,2018/4/0/0,-83438657240.0,1372543320614.0,1370482932018.0,88540924481.0,10157883853.0,586711084619.0,1520720052117.0,1236851443478.0,1021106210000,1021106210000.0,4.86,5.24
10,2018/3/0/0,32094768301.0,1435751673466.0,1524369903321.0,113739906763.0,9122035623.0,649914831020.0,1828713877620.0,1557621238234.0,1021106210000,1021106210000.0,6.23,4.66
11,2018/2/0/0,40381457680.0,1471830630645.0,1590463956662.0,128188937812.0,7992862210.0,675457985441.0,1990628642120.0,1784736335824.0,929623130000,929623130000.0,7.4,6.2
