Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,292017064503.0,999248611714.0,1416043603087.0,436132953793.0,5805000000.0,1426299686987.0,2793699903419.0,1638193388285.0,2170973230000,2170973230000.0,27.4,24.9
1,2020/4/0/0,144694954004.0,75099434327.0,302513248801.0,289974538387.0,8305000000.0,761791247829.0,3653814421903.0,2247399833948.0,1370973230000,1370973230000.0,24.15,25.65
2,2020/3/0/0,64301096448.0,162026158231.0,298705797182.0,92894770972.0,8305000000.0,820330613948.0,3629858804204.0,3408124692899.0,1370973230000,1370973230000.0,12.55,21.45
3,2020/2/0/0,40291137386.0,93483444315.0,204555971341.0,146571370946.0,16705000000.0,899440427873.0,3864745458658.0,3847613368215.0,1370973230000,1370973230000.0,10.7,12.2
4,2020/1/0/0,115820219562.0,1148399479370.0,1336704928550.0,37658213443.0,40705000000.0,935134985413.0,3832657468572.0,3876238742818.0,1370973230000,1370973230000.0,11.75,10.55
5,2019/4/0/0,34382416438.0,103189302218.0,192146519547.0,70905361638.0,30205000000.0,902425010423.0,4780071288963.0,3849791126830.0,1370973230000,1370973230000.0,13.6,10.95
6,2019/3/0/0,64400174976.0,655413684594.0,780771517540.0,351116331653.0,39205000000.0,1009853314355.0,4624341208290.0,5040782936299.0,1370973230000,1370973230000.0,15.6,13.5
7,2019/2/0/0,116737107182.0,173319799010.0,365712473583.0,278211956400.0,31205000000.0,994531972266.0,5131354587075.0,5585852703014.0,1370973230000,1370973230000.0,13.95,15.2
8,2019/1/0/0,68928450687.0,133563436256.0,261599107075.0,206348612952.0,31205000000.0,965545503555.0,5094050354641.0,5377171568366.0,1370973230000,1370973230000.0,10.2,12.3
9,2018/4/0/0,33752559188.0,195731541069.0,286401523950.0,206995895202.0,30205000000.0,753532485454.0,5110419789961.0,5453206004072.0,1370973230000,1370973230000.0,7.99,10.55
10,2018/3/0/0,70216174817.0,156426003071.0,284179041070.0,81160013231.0,28005000000.0,876124415107.0,4999348127581.0,4512094254032.0,1370973230000,1370973230000.0,8.01,7.9
11,2018/2/0/0,74657522736.0,181416902558.0,322585382328.0,203715510232.0,17505000000.0,959685080274.0,5313120418316.0,4071820852352.0,1370973230000,1370973230000.0,8.3,7.95
12,2018/1/0/0,54244787047.0,246262286507.0,353714260337.0,134496424099.0,6505000000.0,754099948795.0,5306943018989.0,3976239984558.0,1370973230000,1370973230000.0,9.81,8.58
13,2017/4/0/0,44542851657.0,181791050832.0,299105645188.0,72836655550.0,17505000000.0,688361982556.0,5326765152362.0,3979249547096.0,1370973230000,1370973230000.0,8.74,9.86
14,2017/3/0/0,33082168871.0,84358687303.0,158462175013.0,69753146709.0,16005000000.0,746750374478.0,5147168833194.0,3310170752603.0,1370973230000,1370973230000.0,9.55,9.6
15,2017/2/0/0,93622188042.0,163072413926.0,333617815219.0,95893072643.0,14105000000.0,787290180966.0,5085289116730.0,3392433242818.0,1370973230000,1370973230000.0,12.8,9.6
16,2017/1/0/0,16135014184.0,97838281813.0,156583159764.0,53461845748.0,11200000000.0,704286647947.0,5068275277229.0,3436734275428.0,1370973230000,1370973230000.0,9.74,11.3
17,2016/4/0/0,44618928864.0,177350751664.0,304115163347.0,71869874504.0,10800000000.0,2387517403961.0,5020635191893.0,3507414909652.0,2741945250000,2741945250000.0,,8.52
18,2016/3/0/0,66146436293.0,1279253013414.0,1402144608019.0,143697454416.0,5300000000.0,2233000604630.0,4623360825115.0,2512122124212.0,2741945250000,2741945250000.0,8.89,
19,2016/2/0/0,9909750718.0,77119135753.0,132276246642.0,72965685390.0,1300000000.0,813224977307.0,4644102729469.0,2572712433477.0,2741945250000,2741945250000.0,8.5,8.73
20,2016/1/0/0,17358243016.0,65812628582.0,122499956380.0,94282851475.0,1300000000.0,842693773482.0,4442074088341.0,2243886415666.0,2741945250000,2741945250000.0,7.7,8.8
21,2015/4/0/0,41583337496.0,163356923359.0,233226647420.0,76631571631.0,1500000000.0,604239312922.0,4390561795826.0,2281784883791.0,2741945250000,2741945250000.0,6.6,7.8
22,2015/3/0/0,25507467934.0,68606323144.0,129338282618.0,99592126742.0,1300000000.0,897117746495.0,4344232638682.0,2403733475377.0,2741945250000,2741945250000.0,8.9,6.8
23,2015/2/0/0,25734283866.0,109812641533.0,184698388908.0,92334834089.0,1300000000.0,968483978624.0,4315424302155.0,2439561069933.0,2741945250000,2741945250000.0,11.0,8.6
