Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,-1576302325.0,27847865492.0,42880848675.0,12230319760.0,9200000000.0,160014004901.0,11675699501.0,137604148022.0,905000000000.0,905000000000.0,9.0,9.2
1,2020/4/0/0,3748851061.0,28921045754.0,49668078489.0,5578524681.0,2200000000.0,161855902605.0,11540414041.0,85923192587.0,905000000000.0,905000000000.0,5.3,9.1
2,2020/3/0/0,3894609382.0,29704772424.0,52130443489.0,12266413194.0,24015000000.0,147615663703.0,10928673108.0,90697479160.0,905000000000.0,905000000000.0,4.79,5.39
3,2020/2/0/0,1978388692.0,27419145273.0,47466073101.0,19507932475.0,26815000000.0,129556233739.0,11335190298.0,84077676272.0,905000000000.0,905000000000.0,4.21,4.8
4,2020/1/0/0,8697618751.0,30121603824.0,61793032509.0,6098604741.0,20315000000.0,131712519078.0,10539857262.0,61977575844.0,905000000000.0,905000000000.0,5.2,3.92
5,2019/4/0/0,-60153730.0,30273488287.0,54251642832.0,19754663414.0,97846098631.0,118890459341.0,10312372770.0,150909759230.0,905000000000.0,905000000000.0,6.19,5.2
6,2019/3/0/0,26405274976.0,34030961782.0,73019807567.0,13502803731.0,114188857535.0,24284150104.0,11864051628.0,55501999514.0,905000000000.0,,8.29,6.05
7,2019/2/0/0,10653310033.0,31762726585.0,68975878370.0,18670195147.0,74315000000.0,10843605705.0,16207749867.0,102043244650.0,905000000000.0,905000000000.0,9.4,6.78
8,2019/1/0/0,17195978349.0,35499076884.0,81723287828.0,62807266798.0,215000000.0,9629827099.0,11679495540.0,55203384009.0,905000000000.0,905000000000.0,8.89,8.26
9,2018/4/0/0,-5830682759.0,31784252371.0,52169511150.0,11993702961.0,115000000.0,43382061157.0,10211922208.0,66535173147.0,905000000000.0,905000000000.0,7.54,8.7
10,2018/3/0/0,11817765238.0,32994695194.0,73422138874.0,8667162557.0,115000000.0,49315057226.0,10787936092.0,71862855804.0,905000000000.0,905000000000.0,6.6,8.0
11,2018/2/0/0,5396331735.0,31146032189.0,68028071906.0,11595358285.0,115000000.0,44292509266.0,11011880526.0,79958824994.0,905000000000.0,905000000000.0,5.19,7.0
12,2018/1/0/0,16343329397.0,30178736606.0,75798129479.0,18211219362.0,115000000.0,53843407560.0,10072250735.0,89620562644.0,905000000000.0,905000000000.0,4.3,5.05
13,2017/4/0/0,-176490480288.0,30235679626.0,45545208425.0,18207776901.0,115000000.0,42058466826.0,9421793101.0,99420573404.0,,905000000000.0,3.08,4.07
14,2017/3/0/0,2394519657.0,30089881041.0,62221185295.0,29202185759.0,1000000000.0,87904511085.0,11251815800.0,393482102177.0,905000000000.0,905000000000.0,2.9,3.81
15,2017/2/0/0,-295916324059.0,27378194359.0,55357529516.0,23571541476.0,115000000.0,115599250589.0,10904550626.0,424244821433.0,905000000000.0,905000000000.0,3.79,2.99
16,2017/1/0/0,14427315055.0,27700929441.0,69378644466.0,22708780470.0,103000000.0,354642564264.0,10552236357.0,401958033986.0,905000000000.0,905000000000.0,2.22,3.83
17,2016/4/0/0,-3800962901.0,24750390104.0,38842452970.0,5571253577.0,103000000.0,345035699204.0,10383571327.0,395331895275.0,905000000000.0,905000000000.0,2.0,2.06
18,2016/3/0/0,6588571641.0,25792277212.0,53623827292.0,5866090183.0,,330515405604.0,10048748670.0,151414406452.0,905000000000.0,905000000000.0,1.85,2.0
19,2016/2/0/0,3132559671.0,24167042487.0,39062503384.0,15737306597.0,,327643466495.0,10687172030.0,143162083365.0,905000000000.0,905000000000.0,1.8,1.89
