Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
39,2011/2/0/0,15813050484.0,71425721803.0,92014301781.0,62023785830.0,115353413583.0,485455816368.0,812017853830.0,1185189004181.0,0.0,404999480000.0,16.1,15.8
40,2011/1/0/0,12257928184.0,15082668154.0,24939764620.0,43286509320.0,251306235100.0,338002834830.0,591630851428.0,881892803101.0,0.0,202500000000.0,30.8,17.1
41,2010/4/0/0,71449223680.0,277851515100.0,363445699247.0,58977209380.0,248746454738.0,353926201700.0,484596304047.0,762439118329.0,0.0,202500000000.0,84.5,34.0
42,2010/3/0/0,70701008888.0,63237245913.0,148160229984.0,63788808982.0,421221114585.0,256145159554.0,552820584581.0,833910341283.0,0.0,241988654000.0,81.0,84.5
43,2010/2/0/0,143827151429.0,217474391073.0,398394568914.0,56800199022.0,381233509292.0,103215786147.0,474781636685.0,729433608738.0,0.0,202500000000.0,97.5,83.0
44,2010/1/0/0,63727632361.0,75250730538.0,161787009273.0,165788983660.0,229801166988.0,110044231011.0,457568848748.0,692147470976.0,0.0,135000000000.0,113.0,97.0
45,2009/4/0/0,,,,83702241866.0,299347120961.0,175474881418.0,450080870292.0,759071121298.0,0.0,135000000000.0,115.0,116.0
46,2009/3/0/0,,,,,,,,,0.0,,,103.0
47,2009/2/0/0,62300291295.0,128393383098.0,207666068492.0,,,,,,0.0,,,
48,2009/1/0/0,,,,,,,,,0.0,,,
49,2008/4/0/0,,,,,,,,,0.0,,,
50,2008/3/0/0,,,,,,,,,0.0,,,
51,2008/2/0/0,,,,,,,,,0.0,,,
52,2008/1/0/0,,,,,,,,,0.0,,,
