Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,118666204251.0,48805938122.0,92773184415.0,17108537344.0,,210837353972.0,7468551350.0,388708272783.0,1000000003750.0,1000000003750.0,27.35,30.8
1,2020/4/0/0,53232364285.0,49889661009.0,106284094810.0,52891345771.0,,118796151706.0,7415880091.0,424841610227.0,1000000003750.0,1000000003750.0,26.4,27.3
2,2020/3/0/0,41763121524.0,46001125093.0,100333443095.0,181380754623.0,,235861635499.0,7564848170.0,220601395787.0,1000000003750.0,1000000003750.0,23.45,24.65
3,2020/2/0/0,47356326897.0,42720934209.0,96190360639.0,90214855289.0,128525741510.0,125810415610.0,7024517201.0,257804929780.0,957000003750.0,957000003750.0,24.8,22.95
4,2020/1/0/0,30533211987.0,42928330500.0,82835463649.0,129735891493.0,128525741510.0,132710072294.0,4088679518.0,212285437397.0,957000003750.0,957000003750.0,20.4,25.0
5,2019/4/0/0,90169398572.0,48990066304.0,92663829793.0,262654141110.0,60000000000.0,191161415783.0,4927558434.0,292805852486.0,957000003750.0,957000003750.0,21.1,20.2
6,2019/3/0/0,42754283040.0,44044460459.0,88608772371.0,304416871294.0,,153009173688.0,5160578801.0,149712094068.0,957000003750.0,957000003750.0,25.85,22.0
7,2019/2/0/0,34993412776.0,43449530945.0,89661540069.0,419279538895.0,,92966547884.0,25648039192.0,284692713583.0,957000003750.0,957000003750.0,31.0,26.4
8,2019/1/0/0,35793466782.0,25965575005.0,74837943178.0,88698893998.0,,63776188425.0,1007318137.0,264743292056.0,812000003750.0,812000003750.0,29.3,31.5
9,2018/4/0/0,58867837622.0,27642962874.0,84464661428.0,45019151217.0,8000000000.0,35608653950.0,1481183386.0,181472772305.0,812000003750.0,812000003750.0,19.6,29.95
10,2018/3/0/0,33062378372.0,25492785717.0,72004132559.0,6023699635.0,23000000000.0,41212711484.0,1438097207.0,154305705802.0,812000003750.0,812000003750.0,19.05,19.6
11,2018/2/0/0,24151902069.0,31260180616.0,77789003512.0,13051990046.0,-904011495.0,49877357779.0,1355026106.0,207236828922.0,812000003750.0,812000003750.0,,19.3
12,2018/1/0/0,33469667199.0,17235858182.0,51987978640.0,137871988521.0,,167909114055.0,890617551.0,229593620890.0,812000003750.0,812000003750.0,,
13,2017/4/0/0,35226098776.0,17399286989.0,58155157091.0,235576990800.0,80000000000.0,93661118304.0,836805935.0,782607019007.0,650404963750.0,650404963750.0,,
14,2017/3/0/0,22520785346.0,15766627554.0,50801459686.0,2226048326.0,,177775092142.0,902777545.0,559836159372.0,650404963750.0,650404963750.0,,
15,2017/2/0/0,4287794203.0,16004006663.0,48660423814.0,3343950778.0,,118538614549.0,841409465.0,701763510233.0,347810143750.0,347810143750.0,,
16,2017/1/0/0,13562357862.0,13152802694.0,39385206386.0,1794067263.0,,130679065969.0,3643884573.0,621391808527.0,347810143750.0,347810143750.0,,
17,2016/4/0/0,15428780689.0,13900032298.0,46493838800.0,6224695211.0,5000000000.0,55324063774.0,3396316586.0,631743960618.0,347810143750.0,347810143750.0,,
18,2016/3/0/0,14765918581.0,13004526106.0,37745894600.0,20775356414.0,60000000000.0,47875257978.0,34123149198.0,538870850666.0,347810143750.0,347810143750.0,,
19,2016/2/0/0,19564885690.0,11419352419.0,38011347760.0,22214945692.0,245000000000.0,45085323605.0,33905085914.0,256623673274.0,300000000000.0,300000000000.0,,
20,2016/1/0/0,9515615654.0,11335700914.0,28304949920.0,109020860662.0,129000000000.0,36103463931.0,33870671257.0,141006038907.0,312338312500.0,312338312500.0,,
21,2015/4/0/0,0.0,,,,,,,,,,,
22,2015/3/0/0,21341033424.0,26638943249.0,68620365967.0,14381254583.0,100000000000.0,28512729629.0,52871996753.0,38902086739.0,300000000000.0,300000000000.0,,
23,2015/2/0/0,,,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,,,
26,2014/3/0/0,,,,,,,,,0.0,,,
27,2014/2/0/0,,,,,,,,,0.0,,,
28,2014/1/0/0,,,,,,,,,0.0,,,
29,2013/4/0/0,0.0,,,,,,,,0.0,,,
30,2013/3/0/0,,,,,,,,,0.0,,,
31,2013/2/0/0,,,,,,,,,0.0,,,
32,2013/1/0/0,,,,,,,,,0.0,,,
33,2012/4/0/0,,,,,,,,,0.0,,,
34,2012/3/0/0,,,,,,,,,0.0,,,
35,2012/2/0/0,,,,,,,,,0.0,,,
36,2012/1/0/0,,,,,,,,,0.0,,,
37,2011/4/0/0,,,,,,,,,0.0,,,
38,2011/3/0/0,,,,,,,,,0.0,,,
39,2011/2/0/0,,,,,,,,,0.0,,,
40,2011/1/0/0,,,,,,,,,0.0,,,
41,2010/4/0/0,,,,,,,,,0.0,,,
42,2010/3/0/0,,,,,,,,,0.0,,,
43,2010/2/0/0,,,,,,,,,0.0,,,
44,2010/1/0/0,0.0,,,,,,,,0.0,,,
45,2009/4/0/0,,,,,,,,,0.0,,,
46,2009/3/0/0,,,,,,,,,0.0,,,
47,2009/2/0/0,,,,,,,,,0.0,,,
48,2009/1/0/0,,,,,,,,,0.0,,,
49,2008/4/0/0,,,,,,,,,0.0,,,
50,2008/3/0/0,,,,,,,,,0.0,,,
51,2008/2/0/0,,,,,,,,,0.0,,,
52,2008/1/0/0,,,,,,,,,0.0,,,
