Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,4018014721.0,35509840725.0,44394478516.0,61332314393.0,,62803676171.0,12090900723.0,20761724598.0,167280760000,187110000000.0,13.0,19.9
1,2020/4/0/0,4867031755.0,35723856596.0,46608463600.0,64407116140.0,,53557827895.0,12352486172.0,18095371604.0,167280760000,187110000000.0,10.2,12.8
2,2020/3/0/0,5119304009.0,36183015797.0,44781122560.0,59737977316.0,,62129704202.0,13888808964.0,23241342388.0,167280760000,187110000000.0,9.77,10.2
3,2020/2/0/0,4190333945.0,30696963526.0,39209090508.0,20377768889.0,48000000000.0,46666997728.0,16925675839.0,24582145871.0,187110000000,187110000000.0,8.37,12.0
4,2020/1/0/0,3874110429.0,31382745310.0,39765755931.0,24421164875.0,48000000000.0,43755176191.0,4386191128.0,18972445275.0,167280760000,187110000000.0,8.65,8.27
5,2019/4/0/0,3762865526.0,32984268522.0,42017193925.0,21404756530.0,45000000000.0,38098186942.0,4420794434.0,14854912040.0,167280760000,187110000000.0,12.1,9.3
6,2019/3/0/0,4516562089.0,32049607419.0,41616252649.0,21512620614.0,45000000000.0,42137868586.0,4365074310.0,13091948702.0,167280760000,187110000000.0,12.4,12.1
7,2019/2/0/0,5812717257.0,32554434764.0,41681119733.0,63534988228.0,,44485113024.0,4400859640.0,19661968233.0,167280760000,187110000000.0,8.61,13.3
8,2019/1/0/0,2152303853.0,27877281375.0,35781629017.0,64311148053.0,,38035119501.0,4394722161.0,14928598075.0,187110000000,187110000000.0,10.55,8.21
9,2018/4/0/0,4121644946.0,30043089168.0,39504510871.0,76876290511.0,,37737814595.0,4630845179.0,13138548211.0,173152660000,187110000000.0,10.9,9.95
10,2018/3/0/0,4717213486.0,31399156862.0,41983666096.0,71963876675.0,,37733681105.0,4632263979.0,15934833475.0,172152660000,187110000000.0,12.0,10.9
11,2018/2/0/0,3280921796.0,31040360190.0,40432079010.0,67577348676.0,,38096212362.0,4660507033.0,15416676153.0,187110000000,187110000000.0,13.1,12.0
12,2018/1/0/0,2317015722.0,29488859902.0,36915429847.0,69236761935.0,,33754892353.0,4635017730.0,15231202470.0,173152660000,187110000000.0,9.77,13.1
13,2017/4/0/0,4346125757.0,30373367882.0,39491671641.0,72026993746.0,,31903519530.0,5758813862.0,14254083204.0,173152660000,187110000000.0,13.3,11.0
14,2017/3/0/0,4430442935.0,29964445543.0,40132087044.0,61883674381.0,,40092162611.0,6233588752.0,16024721468.0,173152660000,187110000000.0,11.5,12.55
15,2017/2/0/0,4913423949.0,30573793922.0,41127520746.0,58415579570.0,,39835952817.0,6251898191.0,16724804419.0,177108660000,187110000000.0,11.1,11.3
16,2017/1/0/0,3991035859.0,30375270053.0,39207553854.0,59727013208.0,,43926327602.0,6275665717.0,20801604693.0,177108660000,187110000000.0,11.0,10.8
17,2016/4/0/0,5134840860.0,30003280411.0,40355270975.0,65184255549.0,,34369222594.0,7192982508.0,16550568076.0,177108660000,187110000000.0,11.7,11.0
18,2016/3/0/0,6234487959.0,29629186333.0,41201656300.0,70172478708.0,,37438111723.0,7076869698.0,15970871818.0,184608660000,187110000000.0,11.5,11.0
19,2016/2/0/0,12375958441.0,30452296798.0,40120290923.0,70587314959.0,,37472741229.0,7108296673.0,20346392179.0,184608660000,187110000000.0,10.6,11.5
20,2016/1/0/0,4023356324.0,26595435271.0,35734282121.0,71693689779.0,,42227525001.0,9268836102.0,22782409388.0,184608660000,187110000000.0,10.2,10.6
21,2015/4/0/0,8167252280.0,30964212802.0,42964324076.0,70622936517.0,,40434471699.0,10107144923.0,26284054768.0,184608660000,187110000000.0,10.7,10.0
22,2015/3/0/0,6402652321.0,34325647054.0,46816219198.0,46682866137.0,,54359030137.0,10871422366.0,26742382130.0,184608660000,187110000000.0,10.5,10.9
23,2015/2/0/0,5793973826.0,32522974673.0,43581736565.0,30107589652.0,2472000000.0,48683574605.0,11757390460.0,27377954464.0,151578660000,154080000000.0,11.3,10.4
24,2015/1/0/0,6839015773.0,29389470960.0,39735674508.0,25710295900.0,1857823885.0,47291695381.0,12638465531.0,33527515717.0,137800000000,140300000000.0,11.3,11.5
25,2014/4/0/0,5856913699.0,30607286103.0,40311562682.0,16373791457.0,1857823885.0,36329460136.0,13268969707.0,29975743348.0,0,140300000000.0,13.2,11.2
26,2014/3/0/0,5553519654.0,37537784043.0,49200313756.0,9479695828.0,11377823885.0,34761990210.0,6475722186.0,44711769533.0,0,140300000000.0,12.7,13.1
27,2014/2/0/0,5723361693.0,36725103472.0,46933571193.0,12132292913.0,1877823885.0,37010761716.0,10687549947.0,54310623229.0,0,128700000000.0,11.6,12.4
28,2014/1/0/0,5592150729.0,33430959758.0,44607165649.0,6917956865.0,1877823885.0,32578961277.0,12016400513.0,55245791696.0,0,128700000000.0,11.7,11.6
29,2013/4/0/0,5661515850.0,35409135213.0,45669464234.0,11878646806.0,1877823885.0,28765042294.0,12944479130.0,60862382067.0,0,128700000000.0,11.3,12.0
30,2013/3/0/0,6058987549.0,34828045685.0,47138165815.0,17175120743.0,1877823884.0,40826806033.0,18047023432.0,89600843208.0,0,128700000000.0,10.2,11.3
31,2013/2/0/0,6761278343.0,38059960171.0,50026853788.0,9753127680.0,,41328305223.0,32152720784.0,95160503902.0,0,128700000000.0,8.8,10.2
32,2013/1/0/0,6025406384.0,30967459717.0,42984788365.0,4599376684.0,,35904247556.0,19712060651.0,69640514838.0,0,128700000000.0,9.3,10.0
33,2012/4/0/0,7573636507.0,40456356695.0,54103057532.0,9064540781.0,,33094982690.0,19035448239.0,65246833658.0,0,128700000000.0,10.5,9.3
34,2012/3/0/0,5398270036.0,26139207100.0,36809236662.0,4860490052.0,,24146078634.0,16925798294.0,73617280686.0,0,128700000000.0,12.3,11.2
35,2012/2/0/0,3831486152.0,21904572496.0,32869677110.0,2104362419.0,,23903398203.0,16714257770.0,63735932990.0,0,128700000000.0,9.4,11.3
36,2012/1/0/0,2628202958.0,18856768325.0,28548356014.0,9513129653.0,,31703511028.0,16767733667.0,69850076202.0,0,128700000000.0,9.9,9.4
37,2011/4/0/0,1845464395.0,24739845173.0,32313987296.0,5073912190.0,,25369557159.0,9780654716.0,53693253176.0,0,128700000000.0,,9.9
38,2011/3/0/0,3557362218.0,22919676306.0,34181393966.0,2616226862.0,,27787535804.0,10310507805.0,58978440751.0,0,128700000000.0,10.3,
