Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,342731000000.0,15662741000000.0,19976861000000.0,7117888000000.0,550850000000.0,8921369000000.0,12630593000000.0,37773997000000.0,0.0,11746832000000.0,95.6,136.2
1,2020/4/0/0,584393000000.0,16384772000000.0,21599531000000.0,7721442000000.0,447250000000.0,7051442000000.0,12497917000000.0,38874663000000.0,,11746832000000.0,85.6,95.9
2,2020/3/0/0,972565000000.0,15396469000000.0,20214308000000.0,5608241000000.0,294900000000.0,6335709000000.0,11426294000000.0,37457587000000.0,11746832000000.0,11746832000000.0,89.9,82.0
3,2020/2/0/0,54408000000.0,13871798000000.0,17766382000000.0,4695511000000.0,266900000000.0,5995045000000.0,11733669000000.0,37243199000000.0,11689464000000.0,11689464000000.0,53.9,84.5
4,2020/1/0/0,-216353000000.0,13676072000000.0,17637587000000.0,3711237000000.0,981808000000.0,14855871000000.0,9698878000000.0,33057956000000.0,,11689464000000.0,58.0,52.6
5,2019/4/0/0,1748166000000.0,7596401000000.0,10975687000000.0,6800528000000.0,784454000000.0,5417776000000.0,9621821000000.0,30492191000000.0,11689464000000.0,11689464000000.0,49.9,57.3
6,2019/3/0/0,2424860000000.0,6536281000000.0,8967875000000.0,7359376000000.0,403950000000.0,4187625000000.0,6002870000000.0,21695888000000.0,11689464000000.0,11689464000000.0,76.0,50.0
7,2019/2/0/0,1191751000000.0,6583116000000.0,9250403000000.0,4813696000000.0,142130000000.0,2261208000000.0,6000863000000.0,18360400000000.0,,11689464000000.0,75.0,75.7
8,2019/1/0/0,999838000000.0,5697141000000.0,8160122000000.0,3082541000000.0,382548000000.0,2147360000000.0,5625206000000.0,15150166000000.0,,11631495000000.0,87.0,80.1
9,2018/4/0/0,1285390000000.0,8019375000000.0,11557882000000.0,4585889000000.0,375848000000.0,2412555000000.0,4333191000000.0,15795515000000.0,11631495000000.0,11631495000000.0,80.2,88.5
10,2018/3/0/0,918067000000.0,6397520000000.0,9171354000000.0,4954786000000.0,607148000000.0,2223589000000.0,4902502000000.0,13819759000000.0,11631495000000.0,11631495000000.0,84.0,78.4
11,2018/2/0/0,2395571000000.0,6376830000000.0,9184388000000.0,5518646000000.0,579348000000.0,1519957000000.0,4943605000000.0,13525686000000.0,11631495000000.0,11631495000000.0,87.4,82.0
12,2018/1/0/0,1022477000000.0,5512483000000.0,8273993000000.0,4391061000000.0,1153648000000.0,2108580000000.0,4908140000000.0,14564688000000.0,,11573740000000.0,96.5,84.2
13,2017/4/0/0,2141487000000.0,6776191000000.0,10169340000000.0,7417111000000.0,640069000000.0,2247100000000.0,4333097000000.0,15532987000000.0,11573740000000.0,11573740000000.0,86.0,93.4
14,2017/3/0/0,948465000000.0,6526489000000.0,9432598000000.0,4765527000000.0,1670813000000.0,3792581000000.0,4392711000000.0,12451541000000.0,11573740000000.0,11573740000000.0,60.2,92.1
15,2017/2/0/0,254909000000.0,6615913000000.0,9478843000000.0,6034414000000.0,631855000000.0,2591568000000.0,5245554000000.0,13493340000000.0,11474964000000.0,11474964000000.0,42.7,60.0
16,2017/1/0/0,262829000000.0,6070243000000.0,8539865000000.0,7047714000000.0,1655836000000.0,2312501000000.0,5884099000000.0,12322024000000.0,11474964000000.0,11474964000000.0,42.65,42.45
17,2016/4/0/0,1238774000000.0,9075263000000.0,13148986000000.0,13148938000000.0,1771012000000.0,2277055000000.0,5389531000000.0,17898443000000.0,7680757000000.0,7680757000000.0,42.6,44.3
18,2016/3/0/0,1053534000000.0,7724908000000.0,11006732000000.0,11723007000000.0,3351342000000.0,2217130000000.0,5395832000000.0,15910020000000.0,7360757000000.0,7560757000000.0,65.0,42.2
19,2016/2/0/0,1086695000000.0,7210329000000.0,10372720000000.0,8540118000000.0,3417137000000.0,2266512000000.0,3972630000000.0,13407243000000.0,7560757000000.0,7560757000000.0,59.5,65.5
20,2016/1/0/0,393494000000.0,6356479000000.0,8768626000000.0,4686894000000.0,6991548000000.0,2323051000000.0,3669695000000.0,12211221000000.0,7467179000000.0,7467179000000.0,72.5,64.0
21,2015/4/0/0,1361167000000.0,7811393000000.0,11499771000000.0,8324476000000.0,293990000000.0,3126527000000.0,4417969000000.0,15005196000000.0,7467179000000.0,7467179000000.0,72.0,71.0
22,2015/3/0/0,493246000000.0,6118824000000.0,8714811000000.0,7332367000000.0,1591406000000.0,3691963000000.0,4480974000000.0,13139227000000.0,,7467179000000.0,74.5,71.5
23,2015/2/0/0,615448000000.0,4488102000000.0,6829450000000.0,9555419000000.0,2067123000000.0,3401451000000.0,5620574000000.0,12482972000000.0,,7358081000000.0,84.5,73.5
24,2015/1/0/0,57390000000.0,2401467000000.0,3584378000000.0,4750081000000.0,1417703000000.0,3826468000000.0,1979655000000.0,8272584000000.0,,7358081000000.0,80.5,89.0
25,2014/4/0/0,1848352000000.0,2914991000000.0,5255762000000.0,5166415000000.0,4042212000000.0,5176907000000.0,1604854000000.0,11796756000000.0,0.0,7358081000000.0,81.5,80.0
26,2014/3/0/0,232712000000.0,2362782000000.0,3993921000000.0,2897335000000.0,2762876000000.0,1516985000000.0,1779454000000.0,7026002000000.0,0.0,7358081000000.0,82.0,82.5
27,2014/2/0/0,-66918000000.0,2578841000000.0,4123940000000.0,5160730000000.0,283300000000.0,1522663000000.0,1631769000000.0,6068695000000.0,0.0,7349113000000.0,88.5,81.5
28,2014/1/0/0,22896000000.0,1632394000000.0,2715013000000.0,4608179000000.0,2634166000000.0,1342622000000.0,1294439000000.0,6657669000000.0,0.0,7349113000000.0,91.5,88.5
29,2013/4/0/0,687226000000.0,2450158000000.0,4437440000000.0,5698563000000.0,3287000000000.0,975138000000.0,1070709000000.0,9974373000000.0,0.0,7349113000000.0,92.0,91.0
30,2013/3/0/0,308661000000.0,1840616000000.0,3235014000000.0,6115293000000.0,1335000000000.0,1037624000000.0,1218101000000.0,7172597000000.0,0.0,7051409000000.0,80.5,92.0
31,2013/2/0/0,266355000000.0,1624772000000.0,2736093000000.0,6342240000000.0,,1010328000000.0,1016211000000.0,5879333000000.0,0.0,7051409000000.0,87.5,81.5
32,2013/1/0/0,35131000000.0,1026687000000.0,1533986000000.0,6858276000000.0,287000000000.0,1235590000000.0,787265000000.0,5551360000000.0,0.0,6872801000000.0,113.0,88.0
33,2012/4/0/0,412848000000.0,2124107000000.0,3654411000000.0,5718717000000.0,1840500000000.0,935535000000.0,563855000000.0,5187651000000.0,0.0,6872801000000.0,112.0,110.0
34,2012/3/0/0,480993000000.0,1588558000000.0,2673129000000.0,7459429000000.0,1612500000000.0,3361992000000.0,996102000000.0,3341255000000.0,0.0,6872801000000.0,93.0,119.0
35,2012/2/0/0,673710000000.0,1486209000000.0,2524322000000.0,8920656000000.0,1487500000000.0,964002000000.0,919639000000.0,2812672000000.0,0.0,6872801000000.0,98.0,93.5
36,2012/1/0/0,450016000000.0,978495000000.0,1537553000000.0,13467138000000.0,1555500000000.0,1092428000000.0,802075000000.0,3252450000000.0,0.0,5152723000000.0,112.0,97.5
37,2011/4/0/0,1133788000000.0,1557412000000.0,2810859000000.0,9573594000000.0,1222500000000.0,909290000000.0,603237000000.0,3626085000000.0,0.0,5152723000000.0,105.0,108.0
