Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,-343937776.0,27967452.0,33975000.0,300199614.0,,58676246453.0,15294230438.0,11844727466.0,272999900000.0,272999900000.0,4.33,11.9
1,2020/4/0/0,-219256412.0,3383655952.0,3411825000.0,769018622.0,,96260118330.0,15294230438.0,11848731071.0,272999900000.0,272999900000.0,1.91,3.79
2,2020/3/0/0,-266545378.0,2601143158.0,2623660000.0,506722526.0,,97314732955.0,14609311828.0,11838822408.0,272999900000.0,272999900000.0,1.01,1.96
3,2020/2/0/0,-4062069049.0,2056528663.0,2073750190.0,484169452.0,,102103541694.0,15538487534.0,15074758247.0,272999900000.0,272999900000.0,0.97,1.03
4,2020/1/0/0,184505724.0,2092924850.0,2109948000.0,766679007.0,,99839927014.0,17567048745.0,15408425388.0,272999900000.0,272999900000.0,0.85,0.96
5,2019/4/0/0,-504524392.0,14777240818.0,14797743682.0,2717084932.0,,101171197969.0,17547474143.0,20717785412.0,272999900000.0,272999900000.0,1.45,0.85
6,2019/3/0/0,101540662.0,11577352317.0,11743948338.0,2858785717.0,803737000.0,68467527230.0,14610600577.0,28540710572.0,272999900000.0,272999900000.0,1.89,1.47
7,2019/2/0/0,1239052279.0,11241026346.0,11723170909.0,296775833.0,,110736165612.0,15510100656.0,21783836467.0,272999900000.0,272999900000.0,3.57,1.92
8,2019/1/0/0,383910720.0,10918251095.0,11191091940.0,2927947347.0,,57296056641.0,14921958861.0,16360505401.0,272999900000.0,272999900000.0,4.2,3.8
9,2018/4/0/0,1839214302.0,23635353650.0,24416961115.0,1286523627.0,,67689583305.0,13542797744.0,23418254615.0,272999900000.0,272999900000.0,2.98,4.08
10,2018/3/0/0,610602121.0,15822607756.0,16238939545.0,4073804949.0,,126077277876.0,16145974047.0,13043936721.0,272999900000.0,272999900000.0,7.07,2.84
11,2018/2/0/0,2003623295.0,20712662521.0,23270661853.0,7575074038.0,,124767165453.0,14589764896.0,14288295300.0,260000000000.0,260000000000.0,19.0,7.19
12,2018/1/0/0,1203032674.0,25970937711.0,27021171038.0,11421210581.0,,132996051953.0,11813473223.0,24178658763.0,260000000000.0,260000000000.0,,19.4
13,2017/4/0/0,,,,,,,,,,,,
14,2017/3/0/0,,,,,,,,,,,,
15,2017/2/0/0,,,,,,,,,,,,
16,2017/1/0/0,,,,,,,,,,,,
17,2016/4/0/0,,,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,0.0,,,
22,2015/3/0/0,,,,,,,,,0.0,,,
23,2015/2/0/0,,,,,,,,,0.0,,,
24,2015/1/0/0,,,,,,,,,0.0,,,
25,2014/4/0/0,,,,,,,,,0.0,,,
26,2014/3/0/0,,,,,,,,,0.0,,,
27,2014/2/0/0,,,,,,,,,0.0,,,
28,2014/1/0/0,,,,,,,,,0.0,,,
29,2013/4/0/0,,,,,,,,,0.0,,,
30,2013/3/0/0,,,,,,,,,0.0,,,
31,2013/2/0/0,,,,,,,,,0.0,,,
32,2013/1/0/0,,,,,,,,,0.0,,,
33,2012/4/0/0,,,,,,,,,0.0,,,
34,2012/3/0/0,,,,,,,,,0.0,,,
35,2012/2/0/0,,,,,,,,,0.0,,,
36,2012/1/0/0,,,,,,,,,0.0,,,
37,2011/4/0/0,,,,,,,,,0.0,,,
38,2011/3/0/0,,,,,,,,,0.0,,,
39,2011/2/0/0,,,,,,,,,0.0,,,
40,2011/1/0/0,,,,,,,,,0.0,,,
41,2010/4/0/0,,,,,,,,,0.0,,,
42,2010/3/0/0,,,,,,,,,0.0,,,
43,2010/2/0/0,,,,,,,,,0.0,,,
44,2010/1/0/0,,,,,,,,,0.0,,,
45,2009/4/0/0,,,,,,,,,0.0,,,
46,2009/3/0/0,,,,,,,,,0.0,,,
47,2009/2/0/0,,,,,,,,,0.0,,,
48,2009/1/0/0,,,,,,,,,0.0,,,
49,2008/4/0/0,,,,,,,,,0.0,,,
50,2008/3/0/0,,,,,,,,,0.0,,,
51,2008/2/0/0,,,,,,,,,0.0,,,
52,2008/1/0/0,,,,,,,,,0.0,,,
