Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,47108108229.0,27570210122.0,87789235213.0,80732154928.0,857000000000.0,82949152964.0,169200667266.0,347593834339.0,303047580000,303047580000.0,52.8,51.0
1,2020/4/0/0,83894199685.0,38542345618.0,144893455385.0,26724777936.0,936900000000.0,112751141053.0,161465641172.0,415345550368.0,303047580000,303047580000.0,53.1,52.0
2,2020/3/0/0,34036033866.0,21355732859.0,63352066705.0,53041834418.0,1026900000000.0,123710894296.0,188446987451.0,485987906606.0,213549840000,213549840000.0,65.9,51.0
3,2020/2/0/0,101488297990.0,20443558106.0,68219009570.0,48415391064.0,1266000000000.0,173445636026.0,191441053115.0,533647744770.0,213549840000,213549840000.0,55.7,63.5
4,2020/1/0/0,48708355300.0,23307939585.0,80838067126.0,44655300433.0,1316000000000.0,93798145356.0,197152341054.0,570369264703.0,213549840000,213549840000.0,57.0,54.4
5,2019/4/0/0,153904579889.0,121577982460.0,362943233632.0,80117342194.0,1083500000000.0,122394266175.0,197022589073.0,730646184038.0,213549840000,213549840000.0,54.9,53.8
6,2019/3/0/0,155069135700.0,97351093647.0,275185748985.0,29882314708.0,943500000000.0,129127522426.0,405521897474.0,1043458590425.0,213549840000,213549840000.0,87.0,51.7
7,2019/2/0/0,44190339693.0,21101631360.0,60993751901.0,170440805873.0,789000000000.0,112162180670.0,281547419150.0,1019489132694.0,107000000000,107000000000.0,91.6,82.0
8,2019/1/0/0,39167966525.0,21862611591.0,61385938152.0,92142150313.0,840428467104.0,82813485223.0,276797263371.0,1039721518380.0,107000000000,107000000000.0,126.8,84.5
9,2018/4/0/0,47695602362.0,52540626912.0,114801995841.0,114444855914.0,797489589041.0,37680337364.0,278047198237.0,463143807325.0,107000000000,107000000000.0,77.0,118.6
10,2018/3/0/0,6333669079.0,29669373556.0,39163739581.0,38495850875.0,368489589041.0,47896840656.0,319482997078.0,126713126394.0,107000000000,107000000000.0,71.9,74.9
11,2018/2/0/0,18329558434.0,68907573975.0,55869630261.0,51034363424.0,305000000000.0,120206619056.0,323248344418.0,153601492145.0,107000000000,107000000000.0,66.5,71.8
12,2018/1/0/0,22002166197.0,42963437556.0,72686773214.0,108411600757.0,280000000000.0,25093969601.0,367675745435.0,225438740166.0,107000000000,107000000000.0,77.0,67.6
