Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,38375466747.0,149393249519.0,216313392370.0,185253865419.0,20000000000.0,142782589455.0,577691097.0,255066462761.0,185219540000.0,185219540000.0,84.0,85.0
1,2020/4/0/0,42796620790.0,165919199544.0,235207345778.0,172560103394.0,60000000000.0,107793959984.0,682487524.0,245704027731.0,185219540000.0,185219540000.0,77.7,83.2
2,2020/3/0/0,48665300208.0,148617375119.0,218680843012.0,177353103087.0,10000000000.0,123456474577.0,1551572099.0,252242370744.0,185219540000.0,185219540000.0,75.9,83.0
3,2020/2/0/0,36781012360.0,117022426121.0,170975320253.0,188921089325.0,,110419348673.0,1638097586.0,271822281301.0,185219540000.0,185219540000.0,71.5,74.0
4,2020/1/0/0,31219028285.0,114014365916.0,168724192713.0,192383576777.0,,98771435268.0,1245152139.0,194840174522.0,185219540000.0,185219540000.0,63.0,67.4
5,2019/4/0/0,31896077625.0,151425039574.0,210343677857.0,214800418767.0,,85443854959.0,658843747.0,220059981145.0,185219540000.0,185219540000.0,63.8,60.5
6,2019/3/0/0,39955032911.0,124358034015.0,185491138966.0,187001314954.0,,91781673122.0,588909604.0,204211796441.0,185219540000.0,185219540000.0,72.6,64.1
7,2019/2/0/0,30842461316.0,120441550995.0,175253871301.0,256145660304.0,,95643752836.0,602509051.0,316812038261.0,123479870000.0,123479870000.0,71.4,74.0
8,2019/1/0/0,33881413066.0,114794472963.0,170449564025.0,205309264021.0,,83160070601.0,594404842.0,212630374537.0,123479870000.0,123479870000.0,82.0,70.4
9,2018/4/0/0,23505495390.0,129720614152.0,180004106003.0,148579129614.0,,83333982943.0,359531751.0,192284536652.0,123479870000.0,123479870000.0,77.0,82.0
10,2018/3/0/0,32779274659.0,110921419414.0,165032548596.0,215631108604.0,,93230201452.0,388432616.0,268441457202.0,123479870000.0,123479870000.0,64.5,73.4
11,2018/2/0/0,30914306403.0,119707683456.0,172556438890.0,188892075360.0,,84852018437.0,421719965.0,265856661642.0,123479870000.0,123479870000.0,67.0,63.0
12,2018/1/0/0,23890173803.0,106804028961.0,148925138627.0,117210819186.0,,86321284782.0,429385566.0,215086035541.0,123479870000.0,123479870000.0,73.1,68.0
13,2017/4/0/0,8939568341.0,109326478518.0,143018281363.0,177824026842.0,,64456319353.0,480254266.0,240315310365.0,123479870000.0,123479870000.0,86.9,75.0
14,2017/3/0/0,27586065342.0,90252547636.0,132926802744.0,206699664583.0,,56561604271.0,306485450.0,212687211215.0,123479870000.0,123479870000.0,95.8,84.7
15,2017/2/0/0,23413970291.0,88219836505.0,128654724957.0,100799869728.0,,60235680289.0,114002814.0,192395624306.0,123479870000.0,123479870000.0,88.0,95.0
16,2017/1/0/0,18280485530.0,77303461240.0,112899710728.0,50632863249.0,,74211274489.0,150486587.0,161159415762.0,123479870000.0,123479870000.0,71.5,85.0
17,2016/4/0/0,14555673694.0,90065117023.0,126190598601.0,100339683639.0,,61806802294.0,137086744.0,181285907719.0,123479870000.0,123479870000.0,65.0,77.2
18,2016/3/0/0,20625897972.0,71767528633.0,109309603916.0,72678427447.0,,57048376507.0,129666699.0,153287995898.0,123479870000.0,123479870000.0,59.0,61.6
19,2016/2/0/0,16821950024.0,67996927249.0,99990009802.0,43620799404.0,,77252345079.0,125114720.0,121535850527.0,123479870000.0,123479870000.0,64.0,59.0
20,2016/1/0/0,13983312823.0,57858129297.0,86426689245.0,73601243022.0,,65341726319.0,263515575.0,157229944741.0,123479870000.0,123479870000.0,41.1,61.5
21,2015/4/0/0,9372457834.0,67330564890.0,92840365096.0,57423882727.0,,51086413888.0,474210272.0,126287203462.0,123479870000.0,123479870000.0,39.9,40.9
22,2015/3/0/0,15454228978.0,46905416337.0,74976891616.0,42589229848.0,,68690023568.0,176472642.0,104142086069.0,123479870000.0,123479870000.0,38.2,38.6
23,2015/2/0/0,13381467366.0,52077738416.0,81075452693.0,35173335403.0,,62727731032.0,126146245.0,91109363727.0,123479870000.0,123479870000.0,35.0,38.5
24,2015/1/0/0,12770346458.0,48157984228.0,73533489007.0,27885339001.0,,68295536424.0,343839746.0,114306209364.0,,,40.0,34.9
25,2014/4/0/0,7797803902.0,50074986000.0,76283747731.0,57292526422.0,,54602301552.0,321406818.0,77337747948.0,0.0,123479870000.0,34.8,40.5
26,2014/3/0/0,14018563465.0,47498247511.0,72916873429.0,21612764104.0,,55519892892.0,339540957.0,65071913778.0,0.0,123479870000.0,37.0,33.9
27,2014/2/0/0,14388329886.0,39942966659.0,66724166345.0,7398455363.0,,52124850171.0,305502975.0,64419535054.0,0.0,82319980000.0,44.7,35.7
28,2014/1/0/0,11334716018.0,32763984288.0,54176589534.0,12744376477.0,,41706280225.0,75748916.0,67914739977.0,0.0,82319980000.0,40.5,43.1
29,2013/4/0/0,13496681550.0,35475559541.0,56391861226.0,25244039899.0,,39913724401.0,101384093.0,66529540709.0,0.0,82319980000.0,35.9,40.5
30,2013/3/0/0,11972448503.0,31372088337.0,52780616246.0,17963817929.0,,55581919272.0,117295252.0,65914263204.0,0.0,82319980000.0,28.7,35.9
31,2013/2/0/0,12952998313.0,32163373262.0,54242078534.0,16509626627.0,,52656221700.0,70216473.0,80631968970.0,0.0,82319980000.0,25.5,30.3
32,2013/1/0/0,6463724833.0,25005135790.0,39353422511.0,24881921586.0,,46117076552.0,74884454.0,81268631522.0,0.0,82319980000.0,25.5,26.4
33,2012/4/0/0,11356745566.0,30093449556.0,51046389709.0,28464753971.0,,44368780333.0,110879290.0,73673988662.0,0.0,82319980000.0,23.1,25.5
34,2012/3/0/0,14095588652.0,26005161413.0,47844205341.0,6527384986.0,,39017659591.0,113511037.0,29137566745.0,0.0,82319980000.0,22.8,22.9
35,2012/2/0/0,10380804232.0,21497253563.0,37696236248.0,7981730862.0,,31481909336.0,109896733.0,33827923751.0,0.0,82319980000.0,25.0,22.8
36,2012/1/0/0,8051986330.0,17814035359.0,32381705956.0,3839954445.0,,31614876769.0,111485636.0,31078789950.0,0.0,82319980000.0,24.2,24.0
37,2011/4/0/0,10126937666.0,19889324380.0,32227779792.0,16773899731.0,,18993350466.0,81040352.0,26153534675.0,0.0,82319980000.0,27.0,25.2
38,2011/3/0/0,7120525820.0,14374235078.0,29668504717.0,8240582471.0,,28154803036.0,78430545.0,23406461234.0,0.0,82319980000.0,26.5,26.7
39,2011/2/0/0,8906749065.0,17026189685.0,31179127118.0,19123213696.0,,22415433034.0,70448199.0,17554487071.0,0.0,82319980000.0,,29.2
40,2011/1/0/0,7593091524.0,12667034044.0,26774604490.0,,,,,,0.0,,34.0,
41,2010/4/0/0,,,,,,,,,0.0,,46.0,34.0
42,2010/3/0/0,11326155373.0,10866219774.0,24081712851.0,23386172889.0,,20144466999.0,71028113.0,14926461156.0,0.0,51450000000.0,,46.0
43,2010/2/0/0,6408209113.0,10625842466.0,21158413521.0,,,,,,0.0,,36.0,38.8
44,2010/1/0/0,6786888217.0,10009783298.0,20513972136.0,,,,,,0.0,,,40.0
45,2009/4/0/0,6856675639.0,9543735166.0,21265963471.0,,,,,,0.0,,,
46,2009/3/0/0,9374952312.0,9307875102.0,21095853182.0,,,,,,0.0,,,
47,2009/2/0/0,8963592311.0,9133986278.0,20112346090.0,,,,,,0.0,,,
48,2009/1/0/0,5723362093.0,9445611256.0,17275965855.0,,,,,,0.0,,,
49,2008/4/0/0,,,,,,,,,0.0,,,
50,2008/3/0/0,,,,,,,,,0.0,,,
51,2008/2/0/0,,,,,,,,,0.0,,,
52,2008/1/0/0,,,,,,,,,0.0,,,
