Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,36957784485.0,37615138029.0,50330785669.0,74810745553.0,91347079452.0,4776399102818.0,3352171561502.0,4719689039164.0,3663563030000.0,3663563030000.0,8.29,10.4
1,2020/4/0/0,90089009949.0,992654663272.0,574262137298.0,208422315619.0,84347079452.0,4811334244895.0,3310374692824.0,4799305194819.0,3663563030000.0,3663563030000.0,7.8,8.22
2,2020/3/0/0,20578093076.0,82276416978.0,112348493743.0,182715930364.0,91620546021.0,5234601719498.0,4356110889718.0,5006649351285.0,3663563030000.0,3663563030000.0,6.25,7.54
3,2020/2/0/0,24825207937.0,70910465527.0,92114088317.0,69990864897.0,102994006438.0,4819328884674.0,4250835964822.0,5008329481981.0,3663563030000.0,3663563030000.0,5.15,5.94
4,2020/1/0/0,47519359653.0,80033430227.0,139430475487.0,103983438601.0,100501261233.0,4599778213623.0,4178693069685.0,4876350664059.0,3663563030000.0,3663563030000.0,4.48,4.8
5,2019/4/0/0,-18563505001.0,144755122936.0,291036612144.0,83538083050.0,100501261233.0,4511133214474.0,4204918610543.0,4902794910850.0,3392226750000.0,3392226750000.0,5.41,4.46
6,2019/3/0/0,173921102598.0,313187644857.0,321384241624.0,66274579696.0,93633169173.0,4149738398006.0,4295014186674.0,4927176653094.0,3392226750000.0,3392226750000.0,6.1,4.99
7,2019/2/0/0,43292000887.0,87303055219.0,245926501277.0,220000603526.0,78805056944.0,4104711073909.0,4716433888364.0,5541110060583.0,3392226750000.0,3392226750000.0,6.7,6.2
8,2019/1/0/0,89532298951.0,63050200808.0,172144013752.0,66645449502.0,149604724638.0,3833206707005.0,4266230681185.0,5076012438213.0,,3392226750000.0,7.1,7.0
9,2018/4/0/0,18454923010.0,741337152505.0,868552396532.0,158244579555.0,182729724638.0,4142394199934.0,4008440781208.0,5078599359629.0,3392226750000.0,3392226750000.0,7.51,7.2
10,2018/3/0/0,44064854034.0,146537353051.0,219103711721.0,195488913836.0,129678567694.0,3152162327956.0,4635353241336.0,4961285846649.0,3170337940000.0,3170337940000.0,8.01,7.6
11,2018/2/0/0,185385276077.0,719264882907.0,1031616571002.0,464818271224.0,154326078175.0,3241045478165.0,3894673048123.0,4751725321011.0,3170337940000.0,3170337940000.0,8.76,7.99
