Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,32923183793.0,119433922472.0,176341884626.0,240550040591.0,70000000000.0,304712972776.0,4958974073.0,127008635624.0,335816910000.0,335816910000.0,69.2,67.0
1,2020/4/0/0,4669712776.0,131512034216.0,157548175270.0,223318461486.0,73451767500.0,276250967917.0,5143876819.0,149183328783.0,335816910000.0,335816910000.0,68.0,69.5
2,2020/3/0/0,3970417506.0,106069707273.0,123933233774.0,144914229723.0,203380000000.0,254159758692.0,5016604538.0,209248450370.0,335816910000.0,335816910000.0,68.9,67.0
3,2020/2/0/0,2627095045.0,100031107689.0,114144402892.0,204507982672.0,163380000000.0,291333091724.0,5292374697.0,318570133628.0,335816910000.0,335816910000.0,68.0,67.6
4,2020/1/0/0,74566833021.0,225431802786.0,335201170135.0,227398130460.0,213380000000.0,324448837107.0,6389574800.0,256951039185.0,335816910000.0,335816910000.0,72.0,67.6
5,2019/4/0/0,112519430779.0,265725010842.0,440038901036.0,460778183037.0,3380000000.0,318120473355.0,6169508761.0,260738423494.0,335816910000.0,335816910000.0,83.5,70.5
6,2019/3/0/0,89962401429.0,249119441342.0,391410546591.0,473009098982.0,6407077778.0,276068323101.0,5694930865.0,306486815504.0,335816910000.0,335816910000.0,85.6,81.0
7,2019/2/0/0,82952213613.0,254205707167.0,388090765112.0,438823747363.0,3357077778.0,254148419580.0,6003008297.0,275389766443.0,335816910000.0,335816910000.0,85.0,85.5
8,2019/1/0/0,88963397241.0,231280441547.0,365610131616.0,411087311433.0,3357077778.0,257945708044.0,6371743163.0,231812475190.0,239959520000.0,239959520000.0,142.9,90.2
9,2018/4/0/0,57255502755.0,223371149961.0,327613420281.0,423800186849.0,3027077778.0,201372978524.0,9291496530.0,254235589099.0,239959520000.0,239959520000.0,134.0,142.0
10,2018/3/0/0,75168098166.0,206172555488.0,321434277492.0,386636252710.0,3027077778.0,199705989452.0,7128607546.0,242955866697.0,239959520000.0,239959520000.0,132.2,135.0
11,2018/2/0/0,75444977631.0,195097682262.0,309456261514.0,277338449942.0,3027077778.0,208824648260.0,5976319343.0,209867901337.0,,239959520000.0,144.7,135.0
12,2018/1/0/0,84858609874.0,192023494673.0,318061694815.0,246741162920.0,3027077778.0,210267721317.0,5478163433.0,191757231217.0,,239959520000.0,150.0,144.0
13,2017/4/0/0,48692438095.0,197514450487.0,289750429596.0,183035122562.0,,176641498851.0,5396668471.0,193044009307.0,239959520000.0,239959520000.0,144.0,141.0
14,2017/3/0/0,53508099678.0,183622068424.0,275892957574.0,156498009118.0,,180351663628.0,6281704427.0,194864140852.0,239939520000.0,239959520000.0,144.0,152.5
15,2017/2/0/0,67350490974.0,167957593596.0,276332465108.0,150014207098.0,,193518519574.0,5963997924.0,253217111735.0,200000000000.0,200000000000.0,153.1,148.0
16,2017/1/0/0,60540354148.0,172695757807.0,263974041597.0,152132201667.0,,206929407736.0,6158309644.0,277491325365.0,200000000000.0,200000000000.0,178.9,150.0
17,2016/4/0/0,34753788284.0,177848420449.0,244898205020.0,107817498215.0,20000000000.0,178878359800.0,5599217570.0,181505776290.0,200000000000.0,200000000000.0,155.0,172.0
18,2016/3/0/0,52492768879.0,167187093907.0,249680898754.0,114775241166.0,60000000000.0,179401520418.0,7586072403.0,185037406956.0,197053160000.0,197053160000.0,125.0,139.0
19,2016/2/0/0,44589200595.0,129910657701.0,198000655722.0,80470605868.0,20000000000.0,148244039352.0,6855435465.0,134946877555.0,196673160000.0,196673160000.0,91.0,101.0
