Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,-6740422519.0,8182715604.0,4876731966.0,3040975014.0,,2020057245.0,3466852513.0,126043854295.0,203528360000.0,203528360000.0,8.2,9.9
1,2020/4/0/0,-37809799575.0,11561816916.0,29173100408.0,2702949805.0,,10070410458.0,3283564513.0,91379155283.0,190214990000.0,190214990000.0,8.0,8.1
2,2020/3/0/0,10197534356.0,9506252696.0,24257901868.0,3927620285.0,,16267101045.0,3639713069.0,51056881845.0,190214990000.0,190214990000.0,8.47,8.39
3,2020/2/0/0,-3651871711.0,11119192741.0,11488888230.0,7367396601.0,,16252634795.0,5124655232.0,54357459024.0,190214990000.0,190214990000.0,11.7,8.5
4,2020/1/0/0,-6527300351.0,11840404422.0,8772623028.0,2103857223.0,,8912459195.0,7172431681.0,18158062544.0,190214990000.0,190214990000.0,17.15,12.0
5,2019/4/0/0,6627984403.0,15601773608.0,30443347387.0,5871659797.0,,34785730395.0,3214640325.0,81599854717.0,190214990000.0,190214990000.0,14.25,17.3
6,2019/3/0/0,7826553526.0,11768539210.0,29411785733.0,2798789527.0,,35949159965.0,4210151656.0,47634174916.0,190214990000.0,190214990000.0,12.35,12.5
7,2019/2/0/0,7543067240.0,33407655294.0,41209419969.0,2072317030.0,,34673975732.0,4031873146.0,59112014415.0,190214990000.0,190214990000.0,13.15,13.3
8,2019/1/0/0,-7510927843.0,28822493419.0,25482865115.0,7199074595.0,,4245955941.0,16144280948.0,54887086968.0,190214990000.0,190214990000.0,15.8,12.5
9,2018/4/0/0,-811933577.0,72395953441.0,78990197328.0,13690017844.0,,27002467940.0,13043201782.0,72649947053.0,190214990000.0,190214990000.0,12.3,16.9
10,2018/3/0/0,17866428239.0,107112406990.0,136877738996.0,24117791452.0,,38783488002.0,8330937988.0,53624242654.0,190214990000.0,190214990000.0,16.65,13.2
11,2018/2/0/0,3834471464.0,68991122460.0,81422478750.0,14610618306.0,,43433364753.0,9903882362.0,102424165259.0,161200000000.0,161200000000.0,13.4,15.5
12,2018/1/0/0,-243750707.0,110784114607.0,117177454935.0,23039833494.0,,20571464483.0,8046728019.0,57680547258.0,161200000000.0,161200000000.0,12.85,13.2
13,2017/4/0/0,37578620477.0,106726798915.0,174808521668.0,6788575977.0,,92846480704.0,5647480127.0,84159837710.0,161200000000.0,161200000000.0,12.85,11.9
14,2017/3/0/0,440385100.0,108995219085.0,119708774100.0,2305582367.0,,65289541403.0,24239261385.0,109202048998.0,161200000000.0,161200000000.0,10.0,13.5
15,2017/2/0/0,230937074.0,88443014805.0,98210558044.0,6719274436.0,,70261493439.0,59156333160.0,158748316106.0,161200000000.0,161200000000.0,9.23,10.4
16,2017/1/0/0,-109258217.0,58203798425.0,65535683378.0,5928512180.0,,66711294393.0,57668980290.0,136541145577.0,161200000000.0,161200000000.0,8.1,9.22
17,2016/4/0/0,12694639548.0,85300191176.0,116380575931.0,26266771758.0,,87196189125.0,60590736683.0,176041481366.0,161200000000.0,161200000000.0,7.0,8.2
18,2016/3/0/0,-5229444592.0,66142647415.0,74428526023.0,4091571378.0,,96889153104.0,93060721792.0,199443617270.0,161200000000.0,161200000000.0,5.51,6.9
19,2016/2/0/0,123985894.0,82597552425.0,89665716125.0,4212686993.0,,160882151487.0,92792731175.0,248523893527.0,161200000000.0,161200000000.0,6.5,5.8
20,2016/1/0/0,-1589238969.0,111415526819.0,115741989229.0,5662478401.0,319996800.0,162763064548.0,98974551092.0,263293096105.0,161200000000.0,161200000000.0,5.7,6.6
21,2015/4/0/0,-546013395.0,163056672204.0,176323885017.0,3072898660.0,319996800.0,206688715020.0,109122148391.0,309388138373.0,161200000000.0,161200000000.0,5.9,5.7
22,2015/3/0/0,676433521.0,162143552877.0,175816677351.0,3313910529.0,346663200.0,201127021426.0,103099494541.0,268899666420.0,161200000000.0,161200000000.0,5.7,5.6
23,2015/2/0/0,4419784.0,226751151336.0,236707439035.0,4008113894.0,346663200.0,212755069135.0,121314557343.0,290137434886.0,161200000000.0,161200000000.0,5.1,5.6
24,2015/1/0/0,235353137.0,210582845391.0,220929908556.0,9354739630.0,346663200.0,287000030793.0,123505846973.0,371608842817.0,,,4.5,5.0
25,2014/4/0/0,2168150161.0,341902093082.0,357758682453.0,4109862587.0,,219428028243.0,118749344848.0,330845183190.0,0.0,161200000000.0,5.1,4.5
26,2014/3/0/0,2706995356.0,119792261904.0,134990541184.0,4709495078.0,,204919028878.0,145574159669.0,355078993179.0,0.0,161200000000.0,5.8,5.2
27,2014/2/0/0,-183684816.0,155822136755.0,167690431455.0,6743139379.0,,231187487918.0,153368241186.0,397056374745.0,0.0,161200000000.0,5.2,5.8
28,2014/1/0/0,392614383.0,124734378797.0,134061400233.0,14631373877.0,,199105806896.0,125228642584.0,339136363935.0,0.0,161200000000.0,5.4,5.1
29,2013/4/0/0,1866031605.0,343864705869.0,360578451312.0,4259833875.0,,146152079776.0,129271985591.0,292673464378.0,0.0,161200000000.0,4.7,5.6
30,2013/3/0/0,5456132331.0,192132578585.0,212568643947.0,3672005910.0,,141702412482.0,155491929892.0,289525696072.0,0.0,161200000000.0,4.3,4.7
31,2013/2/0/0,330871220.0,91346264021.0,105150235359.0,7333920989.0,,187891885584.0,160495386316.0,349750022520.0,0.0,161200000000.0,3.9,4.0
32,2013/1/0/0,261561156.0,90673665715.0,101705291350.0,9365827665.0,,175109780260.0,166618291939.0,346349462732.0,0.0,161200000000.0,3.6,3.8
33,2012/4/0/0,-1054514267.0,340743842874.0,358984887782.0,8048707717.0,,167333961739.0,148765619574.0,321105579577.0,0.0,161200000000.0,4.0,3.4
34,2012/3/0/0,5398354446.0,62361539268.0,85108010452.0,4921744716.0,,143051352108.0,164391793682.0,308763947653.0,0.0,161200000000.0,3.8,4.0
35,2012/2/0/0,1547204471.0,83320180093.0,109181917939.0,15619406811.0,,272297551332.0,128826507909.0,392321869088.0,0.0,80600000000.0,5.7,4.0
36,2012/1/0/0,224448854.0,65380638715.0,74466911595.0,6595841281.0,,241974276442.0,116056293412.0,331692078341.0,0.0,80600000000.0,7.6,5.9
37,2011/4/0/0,3049626116.0,150759451319.0,169923357179.0,13777654945.0,,245708202329.0,84762064781.0,335026248833.0,0.0,80600000000.0,4.2,7.0
38,2011/3/0/0,2319299474.0,138648255273.0,145746295803.0,16313248115.0,192645000.0,243931090472.0,83819668228.0,360841355055.0,0.0,80600000000.0,5.5,4.2
39,2011/2/0/0,6544513051.0,238499544506.0,253790988677.0,10157777079.0,243300000.0,225957440834.0,87660547462.0,320172207729.0,0.0,80600000000.0,5.8,5.9
40,2011/1/0/0,2125786562.0,108786777428.0,118527843702.0,6806662350.0,300000000.0,241994858092.0,76910749553.0,274808749934.0,0.0,80600000000.0,8.3,5.7
41,2010/4/0/0,8637082375.0,195452075066.0,202670489546.0,32342263758.0,400000000.0,216829650616.0,52703193613.0,216436074420.0,0.0,80600000000.0,12.1,8.6
42,2010/3/0/0,4898892274.0,135269458682.0,150249117339.0,23301516938.0,,203767337404.0,83065881292.0,173077113402.0,0.0,80600000000.0,12.7,12.1
43,2010/2/0/0,6306166150.0,226291520194.0,247423210538.0,45543001036.0,,291546038432.0,75241641353.0,271140856960.0,0.0,80600000000.0,,13.5
44,2010/1/0/0,,,,,,,,,0.0,,,
45,2009/4/0/0,,,,,,,,,0.0,,,
46,2009/3/0/0,2156793914.0,119346894766.0,128124907074.0,,,,,,0.0,,,
47,2009/2/0/0,,,,,,,,,0.0,,,
48,2009/1/0/0,,,,,,,,,0.0,,,
49,2008/4/0/0,,,,,,,,,0.0,,,
50,2008/3/0/0,,,,,,,,,0.0,,,
51,2008/2/0/0,,,,,,,,,0.0,,,
52,2008/1/0/0,,,,,,,,,0.0,,,
