Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,-7360414273.0,8541574443.0,3443729629.0,4836543369.0,9000000000.0,4142580536.0,1777062328.0,11500860057.0,0.0,80000000000.0,29.0,32.9
1,2020/4/0/0,-7295034911.0,7662596609.0,3014137298.0,11000700605.0,9000000000.0,4580491949.0,1799107551.0,10791324864.0,80000000000.0,80000000000.0,26.9,30.6
2,2020/3/0/0,-7143312070.0,8006824952.0,4207814608.0,19091800965.0,9000000000.0,5963505081.0,1929718859.0,13861646833.0,80000000000.0,80000000000.0,28.75,26.9
3,2020/2/0/0,-8394011782.0,9078457954.0,2716845766.0,25672790183.0,16000000000.0,7763911747.0,2157027747.0,25307234941.0,80000000000.0,80000000000.0,45.5,35.4
4,2020/1/0/0,-1902171157.0,24267857405.0,28499510382.0,5440375305.0,45000000000.0,9683473297.0,2244386410.0,19235371086.0,80000000000.0,80000000000.0,41.5,45.5
5,2019/4/0/0,1219697114.0,25546616291.0,35460563506.0,14715974801.0,45000000000.0,8512676347.0,2608404544.0,28614824834.0,80000000000.0,80000000000.0,50.9,41.0
6,2019/3/0/0,4058975000.0,37375977422.0,54464745151.0,13986121289.0,42000000000.0,10012247304.0,2580205402.0,30931797953.0,,80000000000.0,50.9,50.9
7,2019/2/0/0,3412247055.0,34840835761.0,47859169844.0,46515626065.0,,8657960713.0,2853385047.0,27795448915.0,80000000000.0,80000000000.0,42.8,50.9
8,2019/1/0/0,3632392077.0,31929385248.0,45419392525.0,52035896920.0,,11279249879.0,2106228983.0,26948912288.0,,80000000000.0,32.35,42.8
9,2018/4/0/0,2673885381.0,27543649594.0,39032464678.0,46470160426.0,,8354070494.0,2544599040.0,26980020330.0,80000000000.0,80000000000.0,29.3,30.3
10,2018/3/0/0,7678249074.0,36324174657.0,56111338381.0,43297937242.0,,10456886753.0,3502656825.0,32290742630.0,80000000000.0,80000000000.0,27.8,27.4
11,2018/2/0/0,4980507059.0,36174119588.0,50883998362.0,31663237050.0,,10776886509.0,3414105849.0,31619515517.0,80000000000.0,80000000000.0,28.4,26.1
12,2018/1/0/0,4618931309.0,32532473931.0,47821264126.0,27791501181.0,,11726953661.0,2879759728.0,24687660025.0,80000000000.0,80000000000.0,33.4,29.6
13,2017/4/0/0,1739597552.0,29434583020.0,40278164732.0,27274390108.0,,9594379566.0,2833243586.0,25835474607.0,,80000000000.0,14.95,31.4
14,2017/3/0/0,5503883500.0,38809848981.0,55965631930.0,18042021555.0,,15072234712.0,3312976024.0,28315901180.0,,80000000000.0,30.25,17.1
15,2017/2/0/0,1624906131.0,35889429439.0,47692695936.0,10271711930.0,,11402223793.0,3220755279.0,26909150470.0,,80000000000.0,30.5,30.25
16,2017/1/0/0,2725404149.0,32791234314.0,43230748057.0,6497839609.0,,17007557351.0,3086310434.0,35197348829.0,,80000000000.0,26.0,30.5
17,2016/4/0/0,2254783787.0,25215834713.0,33820608916.0,5943360194.0,,9743263222.0,3200167438.0,28627169053.0,,80000000000.0,27.5,26.85
18,2016/3/0/0,3817333409.0,38615123409.0,50982848206.0,4427452608.0,,15865664164.0,2968758255.0,31013424212.0,,80000000000.0,24.45,27.5
19,2016/2/0/0,468856331.0,36331823348.0,44064326049.0,3404677109.0,,15769032061.0,3182573172.0,34207962388.0,,80000000000.0,29.9,20.55
20,2016/1/0/0,4089854779.0,33294898212.0,45827082058.0,3912669956.0,,18994391204.0,3220272253.0,40379957520.0,,80000000000.0,23.4,24.9
