Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,5477762000000.0,6774097000000.0,12986441000000.0,7746445000000.0,1795510000000.0,34311891000000.0,41595779000000.0,93266933000000.0,33495139000000.0,33495139000000.0,98.7,108.1
1,2020/4/0/0,11559552000000.0,14213763000000.0,21512001000000.0,12479392000000.0,3295387000000.0,34023922000000.0,43226901000000.0,101308749000000.0,33495139000000.0,33495139000000.0,94.7,99.2
2,2020/3/0/0,6146258000000.0,17367779000000.0,26482588000000.0,13547878000000.0,2449214000000.0,46862595000000.0,49008127000000.0,118476910000000.0,33495139000000.0,33495139000000.0,75.7,88.3
3,2020/2/0/0,3800763000000.0,9922859000000.0,16377455000000.0,12076753000000.0,286749000000.0,51290106000000.0,61529326000000.0,125228224000000.0,33495139000000.0,33495139000000.0,79.6,75.9
4,2020/1/0/0,7645065000000.0,3570342000000.0,6519224000000.0,4439856000000.0,353741000000.0,53058225000000.0,61642053000000.0,121111829000000.0,33495139000000.0,33495139000000.0,67.0,78.5
5,2019/4/0/0,6858460000000.0,4165309000000.0,14183719000000.0,7231388000000.0,331243000000.0,53875313000000.0,60075323000000.0,121053194000000.0,33495139000000.0,33495139000000.0,86.8,64.9
6,2019/3/0/0,6141630142315.0,4140442059199.0,10906062775311.0,9038091555930.0,319071383180.0,42174179407771.0,49772220626916.0,74441769825065.0,33495139180000.0,33495139180000.0,99.4,85.2
7,2019/2/0/0,8455525328066.0,11628204308237.0,20917153113931.0,14035726372516.0,576495062487.0,49807813541083.0,27058307823012.0,57027660904622.0,33495139180000.0,33495139180000.0,83.5,95.2
8,2019/1/0/0,2687049531952.0,4523910388003.0,5852604619187.0,2387016056828.0,831024056998.0,47303771369743.0,36886776624018.0,54862053253340.0,33495139180000.0,33495139180000.0,89.0,90.5
9,2018/4/0/0,2557932584556.0,13665617581802.0,16400476808132.0,3515572453074.0,1009404569232.0,41761058868963.0,27090038846487.0,41057661343703.0,33495139180000.0,33495139180000.0,79.9,91.4
10,2018/3/0/0,4039352129784.0,4222016510818.0,6878187706502.0,5928624411953.0,1193862323632.0,55429467796119.0,38316304130542.0,64012184847128.0,26796115500000.0,26796115500000.0,72.0,80.0
11,2018/2/0/0,3882035153218.0,3718614375865.0,5433646951058.0,4709599887523.0,1192838995291.0,19369475733756.0,36189353008293.0,61835138498387.0,26796115500000.0,26796115500000.0,109.0,69.0
12,2018/1/0/0,3986313311741.0,7675976136549.0,10534720626555.0,2062432049868.0,730617271237.0,17623139609227.0,25840259374721.0,47588527798620.0,26796115500000.0,26796115500000.0,,108.6
13,2017/4/0/0,,,,,,,,,,,,
14,2017/3/0/0,,,,,,,,,,,,
15,2017/2/0/0,,,,,,,,,,,,
16,2017/1/0/0,,,,,,,,,,,,
17,2016/4/0/0,,,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,0.0,,,
22,2015/3/0/0,,,,,,,,,0.0,,,
23,2015/2/0/0,,,,,,,,,0.0,,,
24,2015/1/0/0,,,,,,,,,0.0,,,
25,2014/4/0/0,,,,,,,,,0.0,,,
26,2014/3/0/0,,,,,,,,,0.0,,,
27,2014/2/0/0,,,,,,,,,0.0,,,
28,2014/1/0/0,,,,,,,,,0.0,,,
29,2013/4/0/0,,,,,,,,,0.0,,,
30,2013/3/0/0,,,,,,,,,0.0,,,
31,2013/2/0/0,,,,,,,,,0.0,,,
32,2013/1/0/0,,,,,,,,,0.0,,,
33,2012/4/0/0,,,,,,,,,0.0,,,
34,2012/3/0/0,,,,,,,,,0.0,,,
35,2012/2/0/0,,,,,,,,,0.0,,,
36,2012/1/0/0,,,,,,,,,0.0,,,
37,2011/4/0/0,,,,,,,,,0.0,,,
38,2011/3/0/0,,,,,,,,,0.0,,,
39,2011/2/0/0,,,,,,,,,0.0,,,
40,2011/1/0/0,,,,,,,,,0.0,,,
41,2010/4/0/0,,,,,,,,,0.0,,,
42,2010/3/0/0,,,,,,,,,0.0,,,
43,2010/2/0/0,,,,,,,,,0.0,,,
44,2010/1/0/0,,,,,,,,,0.0,,,
45,2009/4/0/0,,,,,,,,,0.0,,,
46,2009/3/0/0,,,,,,,,,0.0,,,
47,2009/2/0/0,,,,,,,,,0.0,,,
48,2009/1/0/0,,,,,,,,,0.0,,,
49,2008/4/0/0,,,,,,,,,0.0,,,
50,2008/3/0/0,,,,,,,,,0.0,,,
51,2008/2/0/0,,,,,,,,,0.0,,,
52,2008/1/0/0,,,,,,,,,0.0,,,
