Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,10134087798.0,208764829699.0,256618995882.0,60672638430.0,,820851875457.0,205906822308.0,715869937735.0,280657650000.0,280657650000.0,19.75,17.3
1,2020/4/0/0,29203332292.0,638372530675.0,710550944357.0,71275142480.0,,789669034883.0,188072763749.0,693351933044.0,280657650000.0,280657650000.0,21.2,19.7
2,2020/3/0/0,19715992775.0,188962833214.0,241674479500.0,109354724816.0,,238491117611.0,219636171410.0,256385111688.0,280657650000.0,280657650000.0,16.7,19.2
3,2020/2/0/0,17946912717.0,157635345808.0,206347160537.0,125660003977.0,,157257567950.0,205826771669.0,196127626709.0,280657650000.0,280657650000.0,14.35,16.4
4,2020/1/0/0,7365364942.0,152453291197.0,194227254858.0,79668805765.0,,152560758586.0,209447229132.0,151334591699.0,280657650000.0,280657650000.0,17.35,14.35
5,2019/4/0/0,20724932165.0,182652134827.0,217803785056.0,104339775297.0,,105639521806.0,209687101164.0,141564430484.0,280657650000.0,280657650000.0,19.9,17.45
6,2019/3/0/0,6561353536.0,185639055668.0,231685201028.0,92235765875.0,,133217194416.0,208737395866.0,182471847542.0,280657650000.0,280657650000.0,19.1,18.95
7,2019/2/0/0,11599227915.0,201552213472.0,246498633258.0,78876793933.0,,116813827548.0,211425591230.0,172671726982.0,280657650000.0,280657650000.0,20.15,19.5
8,2019/1/0/0,2482929510.0,194769241883.0,230229646695.0,35079598032.0,,120364794687.0,252525355341.0,198540535523.0,280657650000.0,280657650000.0,20.2,19.45
9,2018/4/0/0,-5813907280.0,193484072581.0,221747291271.0,36380391078.0,,108441207014.0,278192742905.0,220346503135.0,280657650000.0,280657650000.0,17.6,20.5
10,2018/3/0/0,5852479469.0,208363002542.0,243959754915.0,66096496748.0,,137552806803.0,286020508470.0,263074096276.0,280657650000.0,280657650000.0,13.0,18.7
11,2018/2/0/0,7033478190.0,200880743762.0,243141368811.0,33674279973.0,,139496999641.0,304359530990.0,263856855062.0,280657650000.0,280657650000.0,13.0,13.4
12,2018/1/0/0,4948482325.0,178314197363.0,216395813828.0,30222080636.0,,132270026243.0,280619206613.0,230280318339.0,280657650000.0,280657650000.0,12.9,12.45
13,2017/4/0/0,5126035724.0,212052323994.0,241543065730.0,42696397937.0,,108153461272.0,269804170246.0,221913833093.0,280657650000.0,,15.2,13.5
14,2017/3/0/0,4630563943.0,209578066808.0,243477846265.0,37635988620.0,,144026786694.0,250694685465.0,189693697616.0,280657650000.0,280657650000.0,11.0,15.2
15,2017/2/0/0,11918095561.0,193613369540.0,237568103050.0,27370127236.0,,140121922927.0,268634165005.0,216114739403.0,280657650000.0,280657650000.0,14.8,12.0
16,2017/1/0/0,12568739878.0,169210096511.0,211147618390.0,43341369154.0,,122251789122.0,256296997692.0,202466211721.0,280657650000.0,280657650000.0,16.5,15.15
17,2016/4/0/0,15070345890.0,205555684292.0,247708768547.0,46572168216.0,,103904519662.0,233784086462.0,181959584411.0,280657650000.0,280657650000.0,17.0,16.45
18,2016/3/0/0,15064652780.0,178200614781.0,221231518129.0,41998419952.0,,132705806724.0,249578146805.0,253098705598.0,200474150000.0,200474150000.0,22.45,17.2
