Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,112400630.0,175949888638.0,187505977450.0,2473779846.0,31744796800.0,87673071378.0,34414820592.0,169610311581.0,167700000000.0,167700000000.0,4.1,3.97
1,2020/4/0/0,839281457.0,250005795132.0,265855900884.0,5336115118.0,30000000000.0,123211403950.0,21842756304.0,181240022718.0,167700000000.0,167700000000.0,3.2,4.02
2,2020/3/0/0,3863505160.0,159892942611.0,174297581780.0,4847099610.0,30000000000.0,89253463832.0,33383595020.0,161721862808.0,167700000000.0,167700000000.0,2.4,3.2
3,2020/2/0/0,-1609998929.0,149514889331.0,157749259339.0,1825369744.0,30000000000.0,119439267228.0,25592009993.0,196497984474.0,167700000000.0,167700000000.0,1.66,2.5
4,2020/1/0/0,-2530885233.0,200375997974.0,206761082505.0,2910315390.0,30000000000.0,192089028041.0,69508001395.0,258413674042.0,167700000000.0,167700000000.0,1.71,1.64
5,2019/4/0/0,1419693048.0,242720605826.0,256615016527.0,9296082955.0,30000000000.0,187245721180.0,45940182229.0,237261616811.0,167700000000.0,167700000000.0,1.72,1.74
6,2019/3/0/0,97706598.0,305638687593.0,334296331517.0,6864356872.0,30000000000.0,180987353879.0,89404188249.0,226505077615.0,167700000000.0,167700000000.0,1.84,1.57
7,2019/2/0/0,1177734766.0,149046982928.0,156542463895.0,4896000807.0,20000000000.0,103966822010.0,80153981045.0,130304910845.0,167700000000.0,167700000000.0,2.08,1.94
8,2019/1/0/0,397402735.0,91948505978.0,98708206016.0,11404916238.0,18500000000.0,77723577216.0,76339205870.0,163347725216.0,167700000000.0,167700000000.0,2.89,2.05
9,2018/4/0/0,2545440833.0,148197935552.0,158183515396.0,13846339812.0,,75986683142.0,74001395244.0,145219847144.0,167700000000.0,167700000000.0,3.1,2.88
10,2018/3/0/0,1206279823.0,99442695911.0,108049189920.0,72883291991.0,,4013328699.0,78393942922.0,121573553401.0,129000000000.0,129000000000.0,4.69,2.9
11,2018/2/0/0,4953697282.0,128875541645.0,139431386423.0,7546699317.0,,73788407024.0,73898003869.0,111186279656.0,129000000000.0,129000000000.0,9.5,5.03
12,2018/1/0/0,8027989949.0,103385785043.0,117598917460.0,4404031441.0,,25175536655.0,101918223359.0,107819331996.0,129000000000.0,129000000000.0,13.2,9.58
13,2017/4/0/0,10502192165.0,79249351958.0,95626052850.0,15300117579.0,,44339649953.0,110067570679.0,112138178551.0,129000000000.0,129000000000.0,10.8,13.1
14,2017/3/0/0,11262138458.0,76340354421.0,93146238578.0,4096536402.0,,51958999884.0,98782760721.0,111357338617.0,129000000000.0,129000000000.0,13.5,11.0
15,2017/2/0/0,3534448682.0,58966247883.0,67209675736.0,3423789647.0,,54798906317.0,97460235330.0,83742931795.0,129000000000.0,129000000000.0,10.85,14.35
16,2017/1/0/0,3683081198.0,37769997445.0,45253241866.0,16124328093.0,,66477832318.0,103538536594.0,84350595025.0,129000000000.0,129000000000.0,,9.95
17,2016/4/0/0,,,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,,,,
22,2015/3/0/0,,,,,,,,,,,,
23,2015/2/0/0,,,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,,,
26,2014/3/0/0,,,,,,,,,0.0,,,
27,2014/2/0/0,,,,,,,,,0.0,,,
28,2014/1/0/0,,,,,,,,,0.0,,,
29,2013/4/0/0,,,,,,,,,0.0,,,
30,2013/3/0/0,,,,,,,,,0.0,,,
31,2013/2/0/0,,,,,,,,,0.0,,,
32,2013/1/0/0,,,,,,,,,0.0,,,
33,2012/4/0/0,,,,,,,,,0.0,,,
34,2012/3/0/0,,,,,,,,,0.0,,,
35,2012/2/0/0,,,,,,,,,0.0,,,
36,2012/1/0/0,,,,,,,,,0.0,,,
37,2011/4/0/0,,,,,,,,,0.0,,,
38,2011/3/0/0,,,,,,,,,0.0,,,
39,2011/2/0/0,,,,,,,,,0.0,,,
40,2011/1/0/0,,,,,,,,,0.0,,,
41,2010/4/0/0,,,,,,,,,0.0,,,
42,2010/3/0/0,,,,,,,,,0.0,,,
43,2010/2/0/0,,,,,,,,,0.0,,,
44,2010/1/0/0,,,,,,,,,0.0,,,
45,2009/4/0/0,,,,,,,,,0.0,,,
46,2009/3/0/0,,,,,,,,,0.0,,,
47,2009/2/0/0,,,,,,,,,0.0,,,
48,2009/1/0/0,,,,,,,,,0.0,,,
49,2008/4/0/0,,,,,,,,,0.0,,,
50,2008/3/0/0,,,,,,,,,0.0,,,
51,2008/2/0/0,,,,,,,,,0.0,,,
52,2008/1/0/0,,,,,,,,,0.0,,,
