Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,1795467817.0,240347627173.0,262546587205.0,154591372374.0,66000000000.0,56656152995.0,514674133037.0,594002754590.0,366908870000.0,366908870000.0,43.3,37.8
1,2020/4/0/0,32234304543.0,320870701706.0,386898012206.0,219314921442.0,,50069078083.0,534165363891.0,599876139859.0,366908870000.0,366908870000.0,41.0,42.9
2,2020/3/0/0,42414146862.0,339788953283.0,405326169749.0,125856158842.0,,35838046909.0,468526255052.0,441557738603.0,366908870000.0,366908870000.0,25.8,40.5
3,2020/2/0/0,40836905334.0,275808972623.0,338850436215.0,45816223926.0,,27757656062.0,504056934495.0,458049167888.0,366908870000.0,366908870000.0,19.4,26.0
4,2020/1/0/0,1243529723.0,151986238773.0,161665300237.0,21361315282.0,,44338907241.0,524550286336.0,463710898834.0,366908870000.0,366908870000.0,16.6,18.8
5,2019/4/0/0,57983820903.0,330167055704.0,424538826748.0,78284609277.0,,38784267367.0,492350471667.0,541019155568.0,366908870000.0,366908870000.0,19.9,16.35
6,2019/3/0/0,52595044927.0,380495040633.0,461358307695.0,73828702574.0,,44626586299.0,377965514797.0,597601483714.0,366908870000.0,366908870000.0,23.3,19.6
7,2019/2/0/0,36102657563.0,295916075317.0,359229328944.0,32741831150.0,,71938983998.0,554886485404.0,592422854453.0,366908870000.0,366908870000.0,19.1,23.1
8,2019/1/0/0,29127471696.0,171737553827.0,225132191472.0,73785319072.0,,83978739981.0,527142398566.0,571488468800.0,366908870000.0,366908870000.0,23.95,19.3
9,2018/4/0/0,54576739697.0,366960484494.0,461299912002.0,62755185482.0,,97208862334.0,468960962778.0,560874603593.0,366908870000.0,366908870000.0,22.1,23.45
10,2018/3/0/0,41407912770.0,342344225468.0,413733824997.0,57072018829.0,,70296731576.0,525666854312.0,565777048888.0,366908870000.0,366908870000.0,23.0,21.2
11,2018/2/0/0,38591322439.0,267556032812.0,334416290300.0,69391331857.0,,51265192227.0,550314173952.0,614925414563.0,366908870000.0,366908870000.0,25.8,22.9
12,2018/1/0/0,34013210122.0,180006117188.0,239232045354.0,45190123661.0,,57418469227.0,441522977022.0,481151247464.0,282239030000.0,282239030000.0,48.7,25.4
13,2017/4/0/0,45196735811.0,248637781741.0,324892777339.0,88411259008.0,,53210517197.0,350587102950.0,436927067273.0,282239030000.0,282239030000.0,41.0,47.4
14,2017/3/0/0,52365435529.0,275321896790.0,363441373058.0,120324666101.0,,132299046211.0,306553463409.0,380186556999.0,282239030000.0,282239030000.0,51.3,46.8
15,2017/2/0/0,48030024288.0,226339255940.0,302549436909.0,116215985709.0,,93063934559.0,318330896513.0,407064000163.0,282239030000.0,282239030000.0,44.8,50.5
16,2017/1/0/0,28607492302.0,142680542690.0,189182374809.0,82509091851.0,,25683691580.0,264795315058.0,250584412911.0,206399650000.0,206399650000.0,53.4,42.7
17,2016/4/0/0,64398644568.0,258779328875.0,360847792141.0,150992021297.0,,12725299041.0,298596787624.0,358210167327.0,191999680000.0,191999680000.0,45.3,49.8
18,2016/3/0/0,29366764169.0,238113215913.0,292674074194.0,72463261240.0,,27046139507.0,293837632718.0,302221966761.0,191999680000.0,191999680000.0,41.3,46.5
19,2016/2/0/0,34177948533.0,234040928404.0,301061757804.0,130670604242.0,,28661339577.0,330301167311.0,462110472017.0,191999680000.0,191999680000.0,31.8,43.2
20,2016/1/0/0,24434941354.0,120226689813.0,163068100323.0,45809470139.0,,39161497859.0,307149363959.0,313047741353.0,191999968000.0,191999968000.0,26.6,32.4
21,2015/4/0/0,18449239680.0,195209676480.0,231665119839.0,35569328067.0,,69044920521.0,259533947609.0,311688814250.0,,191999968000.0,21.6,27.0
22,2015/3/0/0,17143970750.0,154897715518.0,187722017169.0,38374552120.0,,30501858477.0,229574526735.0,267756836451.0,191999968000.0,191999968000.0,23.2,21.4
23,2015/2/0/0,15036544608.0,141398941871.0,171304656947.0,19473784778.0,,43593393328.0,238183978883.0,268603835928.0,,191999968000.0,22.3,22.9
24,2015/1/0/0,12214704952.0,125976134797.0,152638249090.0,30664440108.0,,144863764184.0,188198189811.0,217887813829.0,,160000000000.0,22.8,22.0
