Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,28515790210.0,293847856681.0,345856824147.0,309482430012.0,689700000000.0,1212723252118.0,228925557355.0,1664504391939.0,360149520000.0,360149520000.0,51.2,43.0
1,2020/4/0/0,116508387000.0,1046735859769.0,1277827832513.0,302027563394.0,643700000000.0,1570012606432.0,162896911682.0,1764315905122.0,360149520000.0,360149520000.0,51.9,52.4
2,2020/3/0/0,51259644613.0,961990740886.0,1041523617517.0,275416052947.0,482900000000.0,1328057587483.0,469100786442.0,1677793569019.0,360149520000.0,360149520000.0,45.7,48.0
3,2020/2/0/0,39734417945.0,312769776958.0,387361899231.0,212320225053.0,502400000000.0,704739869948.0,232654754289.0,930289716026.0,240101180000.0,240101180000.0,70.6,46.8
4,2020/1/0/0,54696415412.0,588703421455.0,639681497729.0,348523592238.0,465400000000.0,647459041915.0,282739225085.0,970660976026.0,240101180000.0,240101180000.0,63.7,60.9
5,2019/4/0/0,74877361940.0,506784685430.0,563872884412.0,188362289302.0,509400000000.0,530850294201.0,580958463082.0,1131117399108.0,240101180000.0,240101180000.0,74.0,61.0
6,2019/3/0/0,40851941353.0,425781870191.0,486382949269.0,520111681093.0,202200000000.0,460006578848.0,432405718091.0,910693603175.0,240101180000.0,240101180000.0,89.0,70.0
7,2019/2/0/0,88822812324.0,1522847685680.0,1632092192404.0,413136494714.0,197200000000.0,1069589735863.0,333336815604.0,1358103687964.0,,147756670000.0,88.5,90.0
8,2019/1/0/0,51666982604.0,543627607234.0,637331521884.0,574605081915.0,264700000000.0,680942254961.0,220127507340.0,1102565224327.0,,123131590000.0,143.1,91.2
9,2018/4/0/0,64227139794.0,524720576201.0,637465769838.0,210730329941.0,833400000000.0,679484502723.0,117410898111.0,1132669868202.0,,123131590000.0,125.5,142.9
10,2018/3/0/0,37770023212.0,420233433798.0,476011657212.0,98101579093.0,799900000000.0,585519310265.0,238366250986.0,997060763720.0,117269400000.0,117269400000.0,107.1,124.5
11,2018/2/0/0,63352422150.0,320628655684.0,416692910456.0,155687300122.0,388000000000.0,582677349191.0,280018098259.0,847372739659.0,117269400000.0,117269400000.0,108.6,107.1
12,2018/1/0/0,58716907717.0,206826179722.0,310303979606.0,114907655836.0,459600000000.0,391012165932.0,406334456138.0,914642801297.0,117269400000.0,117269400000.0,115.5,105.8
13,2017/4/0/0,103530472443.0,272899477927.0,441801994379.0,152891916670.0,634000000000.0,268212449343.0,244487607223.0,890273258839.0,58634700000.0,58634700000.0,168.0,112.8
14,2017/3/0/0,83838157444.0,393476180320.0,569023535841.0,499202719406.0,363000000000.0,354904959068.0,212625969161.0,979157788303.0,58634700000.0,58634700000.0,167.8,174.5
15,2017/2/0/0,18724252002.0,441969559345.0,473116505633.0,160632323050.0,309000000000.0,505050318464.0,377172916243.0,1023611517027.0,50987640000.0,50987640000.0,138.0,170.0
16,2017/1/0/0,8358253019.0,331661627054.0,354088084679.0,24070581087.0,381173000000.0,378053190587.0,471217242863.0,944624064122.0,50987640000.0,50987640000.0,213.0,149.4
17,2016/4/0/0,47815376482.0,651828175303.0,777753310224.0,30905162072.0,594243879629.0,172605704398.0,540554634311.0,1053886929785.0,50987640000.0,50987640000.0,195.0,215.2
18,2016/3/0/0,36510430391.0,405472270001.0,484744715388.0,392849377811.0,387790162247.0,224485557615.0,250154546596.0,1039134213223.0,50987640000.0,50987640000.0,176.0,197.0
19,2016/2/0/0,11102507409.0,199090662799.0,223410822745.0,407485496840.0,151900000000.0,188169158424.0,162065526751.0,737123829867.0,44390000000.0,44390000000.0,99.0,154.3
20,2016/1/0/0,4145483949.0,141736345883.0,160669626210.0,462109746171.0,62900000000.0,204240434073.0,75987033302.0,671301357249.0,44390000000.0,44390000000.0,98.0,95.0
21,2015/4/0/0,33931967458.0,347725795190.0,434210955009.0,204385856331.0,80000000000.0,273632645008.0,47537995590.0,459906260193.0,44390000000.0,44390000000.0,59.9,105.0
22,2015/3/0/0,9791657277.0,81291188934.0,108627385840.0,113256967802.0,130000000000.0,178492578342.0,112139799891.0,453476183684.0,,,44.7,50.0
23,2015/2/0/0,5752537208.0,102212338488.0,113815180163.0,161964232319.0,130000000000.0,157892115878.0,77466261316.0,470597510316.0,,,41.0,44.7
24,2015/1/0/0,4724912598.0,42663172677.0,51748831688.0,198822668120.0,130000000000.0,114612369599.0,56378145645.0,429532672286.0,,,41.2,40.0
25,2014/4/0/0,25766189733.0,202166425009.0,259614593073.0,177681264276.0,133000000000.0,146815601063.0,42864510675.0,430523963405.0,0.0,44390000000.0,36.5,40.0
