Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,114915922521.0,1501662523693.0,1649693734539.0,61574130923.0,490790416.0,2214422687367.0,313926503054.0,2761681781451.0,2878760290000.0,2878760290000.0,20.7,18.6
1,2020/4/0/0,203158197007.0,1046730992692.0,1330790024282.0,61697957370.0,490790416.0,1488929248565.0,315079777011.0,2083242736828.0,2878760290000.0,2878760290000.0,22.5,20.7
2,2020/3/0/0,-5939520440.0,1084681303771.0,1152579068619.0,220037926270.0,152490790416.0,1537541720451.0,320963101054.0,2739969750389.0,2878760290000.0,2878760290000.0,22.65,23.2
3,2020/2/0/0,248860612779.0,1577224949767.0,1875450360744.0,140115405394.0,490790416.0,2272097785429.0,315647071489.0,2923255527093.0,2878760290000.0,2878760290000.0,21.75,22.5
4,2020/1/0/0,179164829416.0,1478839164784.0,1723428997191.0,59070943255.0,165000000000.0,2105911786709.0,304910190746.0,2773471228929.0,,2878760290000.0,20.2,20.55
5,2019/4/0/0,210818169545.0,1598994393846.0,1893344434991.0,450964667264.0,200490790416.0,1463026166069.0,302120863600.0,2939024095764.0,2878760290000.0,2878760290000.0,20.1,20.05
6,2019/3/0/0,161819234695.0,1566248020980.0,1745527940040.0,,,,,,,2878760290000.0,22.95,18.7
7,2019/2/0/0,208210165077.0,1812653511901.0,2125875436732.0,217654753032.0,490790416.0,1886771097877.0,258300640006.0,2853894443194.0,2878760290000.0,2878760290000.0,24.45,23.1
8,2019/1/0/0,178435306477.0,1701397461420.0,1888944514014.0,165962502948.0,490790416.0,2374252392738.0,254154573702.0,3181680044174.0,2878760290000.0,2878760290000.0,26.75,25.3
9,2018/4/0/0,253547910238.0,1760375360372.0,2018956367577.0,65113935464.0,490790416.0,2520293681115.0,260944383187.0,3572235009945.0,2878760290000.0,2878760290000.0,29.0,27.2
10,2018/3/0/0,24978185737.0,1488774926486.0,1621099237233.0,185739014422.0,490790416.0,1534637565610.0,257899672983.0,2325893319915.0,2878760290000.0,2878760290000.0,24.9,29.2
11,2018/2/0/0,268586563361.0,1747106151753.0,2008182601290.0,755316977104.0,478000000.0,2554017461382.0,259927919886.0,4180754285020.0,2878760290000.0,2878760290000.0,27.1,24.75
12,2018/1/0/0,235066465565.0,1658195430808.0,2021490954597.0,266145741958.0,1130478000000.0,2537171734268.0,256227913468.0,2887486248765.0,2878760290000.0,2878760290000.0,30.6,27.0
13,2017/4/0/0,319756697031.0,1632824204829.0,2073835248886.0,145968678560.0,900000000000.0,1795329283333.0,259378183413.0,2283994389470.0,2878760290000.0,2878760290000.0,33.0,31.05
14,2017/3/0/0,34340929773.0,976453329153.0,1137327985305.0,1091344089370.0,400000000000.0,1001418272063.0,285149900589.0,2164663879441.0,2878760290000.0,2878760290000.0,30.35,33.0
15,2017/2/0/0,189953835321.0,1379581820811.0,1780650421119.0,586792132280.0,460000000000.0,1626589760723.0,259167935796.0,2102903460302.0,2878760290000.0,2878760290000.0,28.55,30.0
16,2017/1/0/0,266361660207.0,1379582440966.0,1769316263556.0,1270183511939.0,160000000000.0,2840011041398.0,242096301181.0,3216914449556.0,2878760290000.0,2878760290000.0,30.1,28.75
17,2016/4/0/0,225330953611.0,3280070051904.0,3522126023759.0,1398468310099.0,,3609508630323.0,239011186410.0,4309602086664.0,2848760290000.0,2848760290000.0,31.1,29.95
18,2016/3/0/0,164777828739.0,1246481740279.0,1509984897031.0,1581689748952.0,,1525149125217.0,239272571590.0,2208507972893.0,2848760290000.0,2848760290000.0,34.5,29.2
19,2016/2/0/0,376760604734.0,1182145678046.0,1563972497424.0,1425644996567.0,,1518684366116.0,301886524280.0,2042441237828.0,2848760290000.0,2848760290000.0,34.8,34.95
20,2016/1/0/0,318638967136.0,923138684008.0,1387214998852.0,1812067301313.0,,1349219758505.0,294340620319.0,2269232914922.0,2739198430000.0,2739198430000.0,29.0,35.2
21,2015/4/0/0,450107549616.0,1186263234501.0,1708300462115.0,1108501344977.0,,1576123809496.0,287993190464.0,2023085133370.0,2739198430000.0,2739198430000.0,26.0,29.0
22,2015/3/0/0,69087716254.0,917305222440.0,1276931931591.0,1347498974622.0,,1077994318877.0,284077134593.0,1748145679097.0,2739198430000.0,2739198430000.0,26.8,26.2
23,2015/2/0/0,118996880142.0,1579914555787.0,1986102953123.0,137637713722.0,600000000000.0,2270498120351.0,278259577016.0,2273225813734.0,,,26.3,26.4
24,2015/1/0/0,503435575272.0,1404181845561.0,1758102993830.0,204979663108.0,1000000000000.0,2057652283216.0,274747773228.0,2166980634023.0,,,25.0,25.0
25,2014/4/0/0,,,,,,,,,0.0,,22.1,24.8
26,2014/3/0/0,,,,,,,,,0.0,,20.7,22.2
27,2014/2/0/0,,,,,,,,,0.0,,8.4,18.0
28,2014/1/0/0,,,,,,,,,0.0,,7.3,8.3
29,2013/4/0/0,,,,,,,,,0.0,,6.2,7.3
30,2013/3/0/0,-87901609485.0,3775810026955.0,4290834849991.0,66649446442.0,691084012236.0,913180139229.0,218613089592.0,1912947955047.0,0.0,,5.5,6.2
31,2013/2/0/0,3551625104.0,2772839468566.0,3154383806037.0,80950164116.0,530687501785.0,1143152565566.0,220683143960.0,2276460547521.0,0.0,2560000000000.0,5.2,5.5
32,2013/1/0/0,,,,,,,,,0.0,,4.6,5.1
33,2012/4/0/0,,,,,,,,,0.0,,5.2,5.0
34,2012/3/0/0,,,,,,,,,0.0,,4.0,4.8
35,2012/2/0/0,,,,,,,,,0.0,,5.1,4.2
36,2012/1/0/0,,,,,,,,,0.0,,5.2,4.9
37,2011/4/0/0,,,,,,,,,0.0,,4.5,4.8
38,2011/3/0/0,,,,,,,,,0.0,,5.0,4.1
39,2011/2/0/0,,,,,,,,,0.0,,6.2,4.9
40,2011/1/0/0,,,,,,,,,0.0,,7.8,5.9
41,2010/4/0/0,,,,,,,,,0.0,,10.2,7.8
42,2010/3/0/0,,,,,,,,,0.0,,8.5,10.2
43,2010/2/0/0,14903740622.0,,,545678964003.0,80000000000.0,1736640670069.0,,2345432822945.0,0.0,2560000000000.0,11.6,9.6
44,2010/1/0/0,27647251618.0,,,1219404750342.0,266990277778.0,1087347791475.0,,1960843802501.0,0.0,2560000000000.0,11.5,11.5
45,2009/4/0/0,,,,,,,,,0.0,,11.8,10.5
46,2009/3/0/0,,,,,,,,,0.0,,,13.0
47,2009/2/0/0,57535535087.0,,,,,,,,0.0,,,
48,2009/1/0/0,9243320767.0,,,,,,,,0.0,,,
49,2008/4/0/0,,,,,,,,,0.0,,,
50,2008/3/0/0,,,,,,,,,0.0,,,
51,2008/2/0/0,,,,,,,,,0.0,,,
52,2008/1/0/0,,,,,,,,,0.0,,,
