Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,76324767517.0,298658684958.0,398937358070.0,105471167814.0,5000000000.0,1095987397912.0,304441116632.0,434504560786.0,265791350000.0,265791350000.0,245.0,262.0
1,2020/4/0/0,252891051967.0,647251336739.0,949166966290.0,201559823160.0,,1172535183612.0,236715265299.0,628116929272.0,265791350000.0,265791350000.0,236.8,247.9
2,2020/3/0/0,209007954534.0,546510680736.0,799995135219.0,192725944901.0,,1021183080855.0,239816445516.0,701225946308.0,265791350000.0,265791350000.0,213.1,240.0
3,2020/2/0/0,155979977184.0,472923415882.0,668841081089.0,38763820497.0,,824724486651.0,316710880410.0,645545791560.0,265791350000.0,265791350000.0,215.0,222.0
4,2020/1/0/0,102965158296.0,344271946858.0,483289474751.0,148054521181.0,150000000000.0,299569851320.0,328387304885.0,548212909483.0,265791350000.0,265791350000.0,211.8,210.0
5,2019/4/0/0,263211625431.0,773508785516.0,1087246957568.0,218388319710.0,,1214118987237.0,209196938479.0,778141786866.0,265791350000.0,265791350000.0,200.0,211.9
6,2019/3/0/0,154392306735.0,564126141584.0,763461345142.0,192728452678.0,,846570590472.0,245767978748.0,698758143370.0,265791350000.0,265791350000.0,184.0,190.0
7,2019/2/0/0,155608101773.0,553163535736.0,761992623683.0,186898342101.0,,1080741865914.0,311229117272.0,527849270440.0,265791350000.0,265791350000.0,201.5,184.0
8,2019/1/0/0,104564138714.0,342173630693.0,484744801323.0,87674190528.0,,1118672139820.0,300360537980.0,628357644723.0,265791350000.0,265791350000.0,188.0,176.5
9,2018/4/0/0,207700927345.0,886182145362.0,1167179972937.0,195173528412.0,,1095156431326.0,271748037674.0,807942804312.0,265791350000.0,265791350000.0,145.0,182.0
