Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua,Ban
0,2021/1/0/0,2921287104.0,58493946509.0,64525935349.0,8270571938.0,,133552853916.0,75870099400.0,121195594112.0,323826420000.0,323836420000.0,14.3,15.0
1,2020/4/0/0,141310592.0,74194360857.0,76121156531.0,8708549214.0,,123898061023.0,65056020072.0,110412859205.0,323826420000.0,323836420000.0,7.84,14.1
2,2020/3/0/0,168613547.0,56071745037.0,59510761109.0,5077871949.0,,220826321439.0,61371645900.0,156699951739.0,323836420000.0,323836420000.0,4.58,6.9
3,2020/2/0/0,97791811.0,28941765493.0,30688335279.0,3039808265.0,,288597210063.0,53669142873.0,216638394440.0,323836420000.0,323836420000.0,5.1,4.62
4,2020/1/0/0,580513265.0,44249178671.0,48394424001.0,9725692985.0,,180620438677.0,53829252994.0,86649273204.0,323836420000.0,323836420000.0,3.05,5.17
5,2019/4/0/0,-2688011518.0,43773802843.0,46186079168.0,6737335345.0,,176041047288.0,44411311645.0,71782741318.0,323836420000.0,323836420000.0,5.2,3.05
6,2019/3/0/0,1230398929.0,30516279771.0,35518126439.0,10428947691.0,,175738814516.0,42404322523.0,72203515832.0,323836420000.0,323836420000.0,5.85,5.48
7,2019/2/0/0,1183218942.0,33347945694.0,39167953936.0,8470828418.0,,153944109480.0,34109811906.0,74362958323.0,294398560000.0,294398560000.0,5.55,6.06
8,2019/1/0/0,5673727378.0,35177170654.0,44265295421.0,17101983203.0,,209027312974.0,31063867721.0,74112419845.0,294398560000.0,294398560000.0,7.1,5.68
9,2018/4/0/0,21829426628.0,36804268953.0,68110262980.0,13297589749.0,,92378450306.0,26745447701.0,94730785722.0,194398560000.0,194398560000.0,7.54,6.99
10,2018/3/0/0,9434664739.0,38441436771.0,63090094017.0,10866100176.0,,115827678027.0,28216552244.0,52783762716.0,194398560000.0,194398560000.0,7.39,7.45
11,2018/2/0/0,-3253129984.0,24188875932.0,25692193283.0,7164623552.0,,39499435534.0,31065700634.0,25948038320.0,179999980000.0,179999980000.0,6.7,7.49
12,2018/1/0/0,4067564217.0,18056250005.0,24999663188.0,6901568438.0,,47408763282.0,40037297972.0,30742934417.0,179999980000.0,179999980000.0,7.25,7.0
13,2017/4/0/0,28193679009.0,67418112545.0,104376339462.0,34262378607.0,,45514181243.0,46737228361.0,32245029854.0,179999980000.0,179999980000.0,7.4,7.81
14,2017/3/0/0,1298036361.0,23718242153.0,26348729091.0,365080540.0,,76368714759.0,,6909534989.0,179999980000.0,179999980000.0,6.0,8.0
15,2017/2/0/0,2347398865.0,27970452870.0,31080877394.0,1278489742.0,447720000.0,88654054113.0,,13112110418.0,150000000000.0,150000000000.0,6.9,5.8
16,2017/1/0/0,5072093538.0,26751835151.0,29260882214.0,6460956666.0,,95402739668.0,,27484650991.0,150000000000.0,150000000000.0,8.7,6.8
17,2016/4/0/0,14142263332.0,21416666326.0,33782406649.0,1059558293.0,,58939940352.0,,9750501082.0,150000000000.0,150000000000.0,8.4,7.2
18,2016/3/0/0,3151656482.0,21109971783.0,23638134933.0,2437607830.0,121570720.0,72538473247.0,,6198566749.0,150000000000.0,150000000000.0,9.1,8.9
19,2016/2/0/0,8646397261.0,30394337131.0,41012149172.0,7422565205.0,380570001.0,74142330640.0,,11104618925.0,150000000000.0,150000000000.0,9.0,9.0
20,2016/1/0/0,5987965491.0,28506766124.0,34982105851.0,1439720466.0,,66433574130.0,,5839080538.0,150000000000.0,150000000000.0,14.0,12.0
21,2015/4/0/0,2875290157.0,1561447500.0,2444281970.0,3118273395.0,,45386823629.0,,2046801497.0,150000000000.0,150000000000.0,19.1,15.4
22,2015/3/0/0,,,,,,,,,,,,18.8
23,2015/2/0/0,,,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,,,
26,2014/3/0/0,,,,,,,,,0.0,,,
27,2014/2/0/0,,,,,,,,,0.0,,,
28,2014/1/0/0,,,,,,,,,0.0,,,
29,2013/4/0/0,,,,,,,,,0.0,,,
30,2013/3/0/0,,,,,,,,,0.0,,,
31,2013/2/0/0,,,,,,,,,0.0,,,
32,2013/1/0/0,,,,,,,,,0.0,,,
33,2012/4/0/0,,,,,,,,,0.0,,,
34,2012/3/0/0,,,,,,,,,0.0,,,
35,2012/2/0/0,,,,,,,,,0.0,,,
36,2012/1/0/0,,,,,,,,,0.0,,,
37,2011/4/0/0,,,,,,,,,0.0,,,
38,2011/3/0/0,,,,,,,,,0.0,,,
39,2011/2/0/0,,,,,,,,,0.0,,,
40,2011/1/0/0,,,,,,,,,0.0,,,
41,2010/4/0/0,,,,,,,,,0.0,,,
42,2010/3/0/0,,,,,,,,,0.0,,,
43,2010/2/0/0,,,,,,,,,0.0,,,
44,2010/1/0/0,,,,,,,,,0.0,,,
45,2009/4/0/0,,,,,,,,,0.0,,,
46,2009/3/0/0,,,,,,,,,0.0,,,
47,2009/2/0/0,,,,,,,,,0.0,,,
48,2009/1/0/0,,,,,,,,,0.0,,,
49,2008/4/0/0,,,,,,,,,0.0,,,
50,2008/3/0/0,,,,,,,,,0.0,,,
51,2008/2/0/0,,,,,,,,,0.0,,,
52,2008/1/0/0,,,,,,,,,0.0,,,
