Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,42699451852.0,1911885631830.0,2047381376157.0,1418895887121.0,,935737635996.0,38472062847.0,1529499078201.0,899990250000.0,899990250000.0,28.75
1,2020/4/0/0,67303116718.0,1916659047176.0,2119983532111.0,1724427735531.0,,797813818786.0,64171421429.0,1942638057333.0,,899990250000.0,29.9
2,2020/3/0/0,89290168360.0,1657360533330.0,1873724617753.0,1596097740485.0,,830703978812.0,64241199672.0,1840558516622.0,899990250000.0,899990250000.0,26.15
3,2020/2/0/0,-3394178522.0,1608233468732.0,1707572074753.0,1486750283373.0,,700732011177.0,62860178118.0,1500538462209.0,899990250000.0,899990250000.0,27.4
4,2020/1/0/0,49714671267.0,1654150821263.0,1825483702783.0,1512904023010.0,,829297457640.0,63667736203.0,1674881244117.0,899990250000.0,899990250000.0,30.1
5,2019/4/0/0,51333370107.0,1832377629260.0,2020601569169.0,1445988903939.0,,772010287050.0,64391889477.0,1595891539988.0,899990250000.0,899990250000.0,34.2
6,2019/3/0/0,66996946545.0,1930773396108.0,2138148374608.0,1680622095671.0,,776561042729.0,63730896134.0,1890634371368.0,899990250000.0,899990250000.0,37.3
7,2019/2/0/0,72235273977.0,1853366065471.0,2049219193753.0,1796432017355.0,,763148784816.0,64894348260.0,1839946904985.0,899990250000.0,899990250000.0,31.6
8,2019/1/0/0,43167128218.0,1614455921548.0,1774501436633.0,1410111254007.0,,708558293109.0,62606178227.0,1472027140356.0,899990250000.0,899990250000.0,37.9
9,2018/4/0/0,46147071870.0,1943492939779.0,2137661241552.0,1151770997375.0,,702510700043.0,60380340024.0,1271606756513.0,899990250000.0,899990250000.0,37.5
10,2018/3/0/0,54530823725.0,2019023852039.0,2222551225670.0,1553243053538.0,,761555404159.0,35793141463.0,1807431004268.0,899990250000.0,899990250000.0,38.5
11,2018/2/0/0,98527947574.0,1838502294149.0,2072660219713.0,1762763239852.0,,773255313643.0,38337838702.0,1828092135395.0,899990250000.0,899990250000.0,37.05
12,2018/1/0/0,43915336730.0,1518044854415.0,1708867630718.0,1290159823896.0,,728199925663.0,33519944341.0,1397766173348.0,899990250000.0,899990250000.0,38.7
13,2017/4/0/0,84920294699.0,1603095749454.0,1813963385499.0,1499178437648.0,,617661775789.0,31563829435.0,1543528594737.0,899990250000.0,899990250000.0,37.9
14,2017/3/0/0,44012798860.0,1616163157397.0,1804861543785.0,1414437544365.0,,598389801760.0,28307645806.0,1494181830048.0,899990250000.0,,36.1
15,2017/2/0/0,49124211904.0,1518588393293.0,1687824758167.0,1289611650676.0,,609267277122.0,24379226053.0,1421682768899.0,899990250000.0,899990250000.0,46.2
16,2017/1/0/0,30631435625.0,1316176199488.0,1479215715959.0,1309041060434.0,,573072747102.0,23407070395.0,1271408225303.0,899990250000.0,899990250000.0,45.5
17,2016/4/0/0,5321181012.0,1312480126123.0,1463460892997.0,1484322428028.0,,490603137863.0,21993517522.0,1247031760759.0,899990250000.0,899990250000.0,39.7
18,2016/3/0/0,18767293806.0,1050231606747.0,1212983564025.0,1378260439643.0,6866000000.0,405734940667.0,18280754073.0,1066046510046.0,899990250000.0,899990250000.0,44.5
19,2016/2/0/0,112935347969.0,877343976633.0,1138244897900.0,1315744804281.0,6866000000.0,449314817148.0,18210189996.0,972492569235.0,899990250000.0,899990250000.0,44.8
20,2016/1/0/0,82353794338.0,643124380747.0,889467894171.0,1196533040306.0,,412278130879.0,19079790023.0,950564356341.0,899990250000.0,899990250000.0,46.9
21,2015/4/0/0,47527031518.0,1002709542227.0,1187740359586.0,1284126180794.0,,481498548697.0,19289804120.0,1241719613167.0,899990250000.0,899990250000.0,35.8
22,2015/3/0/0,18732638704.0,1042693840210.0,1199673713458.0,1448091324182.0,,576737614799.0,19137613472.0,1491225023272.0,600000000000.0,600000000000.0,46.5
23,2015/2/0/0,93216475759.0,1183831438829.0,1361978212557.0,1572949025808.0,,789037763186.0,18343887289.0,1852602419732.0,600000000000.0,600000000000.0,36.0
24,2015/1/0/0,78759325247.0,973345310247.0,1185789741242.0,1929171321803.0,,671331649681.0,18485061017.0,1778348370780.0,,,29.0
25,2014/4/0/0,13623593779.0,1760915637421.0,1886835946330.0,1963089393092.0,,1035661587201.0,16383710632.0,2272875391316.0,0.0,600000000000.0,29.7
26,2014/3/0/0,65620023522.0,1723551758523.0,1863727520409.0,2230968818881.0,,1097990428649.0,14316666654.0,2534344827165.0,0.0,600000000000.0,34.6
27,2014/2/0/0,50046349499.0,1626722306739.0,1749111417043.0,1557042302271.0,,1159569806918.0,11916371950.0,2064126528417.0,0.0,429000000000.0,36.5
28,2014/1/0/0,36204273778.0,1365761522890.0,1465261329627.0,1211674033630.0,,1055182644575.0,10874807543.0,1699667275765.0,0.0,429000000000.0,43.0
29,2013/4/0/0,6287730639.0,1538087222623.0,1653602073728.0,927255755668.0,,1129909873280.0,11153961998.0,1523403462792.0,0.0,429000000000.0,48.5
30,2013/3/0/0,60017829327.0,1598548033559.0,1721095211173.0,1029881398122.0,,1265558048911.0,10065155249.0,1641800924892.0,0.0,429000000000.0,31.9
31,2013/2/0/0,81439378973.0,1485461514370.0,1643558185221.0,849666094713.0,,1238679765785.0,9492176124.0,1449527627059.0,0.0,429000000000.0,29.0
32,2013/1/0/0,61354640383.0,1280993003672.0,1403884704674.0,738097162280.0,,1098244283201.0,9575348645.0,1186091941111.0,0.0,429000000000.0,29.7
33,2012/4/0/0,14256561630.0,1346868973948.0,1429528370712.0,585289336243.0,,1053344894972.0,9332239117.0,1053534077037.0,0.0,429000000000.0,34.4
34,2012/3/0/0,-225895624079.0,1596894303430.0,1410288007587.0,1188850525652.0,,971341572542.0,10702151238.0,1546448937670.0,0.0,429000000000.0,27.7
35,2012/2/0/0,284864227556.0,1199529087626.0,1619648602327.0,1076224170477.0,,927971940449.0,10115489229.0,1124563994996.0,0.0,429000000000.0,38.0
36,2012/1/0/0,98329350887.0,868815713321.0,1028110479237.0,625822420789.0,,839704180238.0,9531922432.0,815344070972.0,0.0,429000000000.0,37.0
37,2011/4/0/0,47985511495.0,1824732492456.0,1909252390853.0,773144004554.0,,619862068866.0,9378123496.0,850060521286.0,0.0,429000000000.0,32.0
38,2011/3/0/0,76617591462.0,712255152416.0,849664924927.0,552567814538.0,,676334620992.0,8357310324.0,486113285041.0,0.0,429000000000.0,34.8
39,2011/2/0/0,70781845569.0,664619046674.0,795403572488.0,483698148475.0,,663535657910.0,8154603331.0,415389738309.0,0.0,429000000000.0,
40,2011/1/0/0,108375888870.0,546417940340.0,722329460276.0,607591464666.0,,656590444570.0,7642348813.0,596747967576.0,0.0,429000000000.0,36.9
41,2010/4/0/0,68775436823.0,489486625095.0,620901493875.0,431787889686.0,,456943365475.0,7147762221.0,259503334449.0,0.0,428622300000.0,39.3
42,2010/3/0/0,62698439740.0,443285388274.0,556160013968.0,566692266516.0,,307500443232.0,6025630089.0,404576790083.0,0.0,330000000000.0,34.8
43,2010/2/0/0,49524512272.0,433832557239.0,532765936843.0,635892431722.0,,282477577967.0,6436220958.0,475256825426.0,0.0,330000000000.0,38.7
44,2010/1/0/0,35943029534.0,340569882000.0,413597288175.0,517903464970.0,,231185590364.0,6506328889.0,292894543348.0,0.0,330000000000.0,48.0
45,2009/4/0/0,75166756117.0,261623845843.0,380172165845.0,487568688761.0,,177481049477.0,6401828536.0,251211614535.0,0.0,330000000000.0,52.0
46,2009/3/0/0,53895561742.0,229049556038.0,329176963146.0,453752800797.0,,127161242823.0,6433460880.0,180701418124.0,0.0,330000000000.0,
47,2009/2/0/0,53090543169.0,278626001667.0,386225336082.0,469331475903.0,,121258353989.0,5566411160.0,261059363934.0,0.0,330000000000.0,
48,2009/1/0/0,15643522816.0,105405528061.0,136567272052.0,,,,,,0.0,,
49,2008/4/0/0,93531252780.0,178747401999.0,337701937484.0,,,,,,0.0,,
50,2008/3/0/0,65775721297.0,150114550469.0,259948553392.0,,,,,,0.0,,
51,2008/2/0/0,,,,,,,,,0.0,,
52,2008/1/0/0,,,,,,,,,0.0,,
