Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,42559574314.0,2378967851851.0,2486648143485.0,280863184429.0,181683449375.0,10348125534960.0,3113216553913.0,13600385624992.0,7099978070000.0,7099978070000.0,11.3
1,2020/4/0/0,1083436917092.0,1523477451301.0,1862422999074.0,293067894497.0,87404009729.0,5959170406242.0,2036871355716.0,9095044485111.0,7099978070000.0,7099978070000.0,6.1
2,2020/3/0/0,576915776599.0,3750700509082.0,3423788500475.0,251496789858.0,2630178155000.0,16622798815586.0,3359578806548.0,19918607686162.0,7099978070000.0,7099978070000.0,4.93
3,2020/2/0/0,-837830776795.0,2464759568825.0,1722234983458.0,458939307006.0,2848450008081.0,13963560079256.0,3488276096445.0,18947871361228.0,7099978070000.0,7099978070000.0,2.8
4,2020/1/0/0,-1891532174619.0,6215043895321.0,4767508757710.0,48523721601.0,70629750000.0,16503972737330.0,1624117568801.0,18753198905141.0,7099978070000.0,7099978070000.0,2.89
5,2019/4/0/0,590930050834.0,5376400632906.0,5008198374228.0,634169002657.0,761202800000.0,14218483092819.0,1649527197445.0,15686142359955.0,7099978070000.0,7099978070000.0,3.92
6,2019/3/0/0,64455647297.0,5132090653017.0,5190348235469.0,383441983453.0,192412800000.0,15167731324951.0,1582943720711.0,16679514851010.0,7099978070000.0,7099978070000.0,4.63
7,2019/2/0/0,13193912241.0,3306080882973.0,3255203337403.0,426998238264.0,293592581127.0,14764036916414.0,1599856378993.0,14860968814682.0,7099978070000.0,7099978070000.0,3.81
8,2019/1/0/0,8116189000.0,2895316765430.0,2979684878995.0,441117602928.0,278410190000.0,13728814371155.0,1453461259574.0,14040229698272.0,7099978070000.0,7099978070000.0,4.65
9,2018/4/0/0,213887031880.0,3814455714488.0,4147404130097.0,334643481770.0,278850000000.0,12725537885969.0,1780710609091.0,13456940236593.0,7099978070000.0,7099978070000.0,5.25
10,2018/3/0/0,83394220812.0,2157522409766.0,2370003111426.0,998160424009.0,325687177679.0,12140056647626.0,1198350054579.0,13258427396750.0,7099978070000.0,7099978070000.0,5.19
11,2018/2/0/0,25416248319.0,2640491949178.0,2987712940828.0,836364297866.0,276200000000.0,12413067654792.0,1229538557031.0,14364556448177.0,6826973610000.0,6826973610000.0,6.4
12,2018/1/0/0,99321012247.0,1979124941218.0,2206713123880.0,226587206838.0,276200000000.0,11095845722918.0,1046477856484.0,12038319633331.0,6826973610000.0,6826973610000.0,5.37
13,2017/4/0/0,248199745574.0,7729980416299.0,8344077119161.0,466554775589.0,276200000000.0,10495423194547.0,1232178750445.0,10955693962268.0,6380387370000.0,6380387370000.0,5.27
14,2017/3/0/0,87454745394.0,1869600204127.0,2177020358390.0,272568759543.0,282200000000.0,9282416487217.0,345921939978.0,8688735712811.0,,6380387370000.0,6.61
15,2017/2/0/0,5073248090.0,1133977627398.0,1300266143117.0,314155860809.0,282200000000.0,9041744546710.0,1092325106882.0,8041718861918.0,6380387370000.0,6380387370000.0,7.3
16,2017/1/0/0,152622630346.0,1300199447048.0,1587634063033.0,338590201567.0,282200000000.0,7919835151021.0,625381346955.0,7113371956818.0,6380387370000.0,6380387370000.0,7.36
17,2016/4/0/0,333088889348.0,1136839443981.0,1576522138466.0,660801024940.0,,7222425180396.0,1099243184931.0,6625988437875.0,6380387370000.0,6380387370000.0,5.75
18,2016/3/0/0,83804100081.0,803316102741.0,1099217979889.0,76413897741.0,,8087294233790.0,945326151254.0,5471665632453.0,6380387370000.0,6380387370000.0,6.6
19,2016/2/0/0,407066536675.0,1468641848727.0,2170769515285.0,119195544677.0,,5557471036180.0,349281510622.0,3343455632990.0,5298715330000.0,5298715330000.0,5.5
20,2016/1/0/0,163244310798.0,1172497476627.0,1437824005252.0,113802039249.0,,3681013881669.0,519922766329.0,2680489300875.0,5298715330000.0,5298715330000.0,6.6
21,2015/4/0/0,274133331987.0,1659419893910.0,1871447508957.0,163233286004.0,,3690128646893.0,731671601624.0,2370464569967.0,5298715330000.0,5298715330000.0,6.4
22,2015/3/0/0,238847154526.0,1157546100492.0,1389607748557.0,31153198500.0,,3700144068305.0,79067369583.0,1597476205281.0,5298715330000.0,5298715330000.0,7.0
23,2015/2/0/0,244622122568.0,1187806054110.0,1350677913619.0,281031944423.0,,2877458194707.0,38942028755.0,813330720980.0,5298715330000.0,5298715330000.0,7.9
24,2015/1/0/0,93776641811.0,561158986456.0,651825048063.0,252075978163.0,1557441459100.0,1818477700442.0,28587223908.0,803836437740.0,3748938820000.0,3748938820000.0,9.5
25,2014/4/0/0,97060723386.0,907168863365.0,1002814923461.0,562859148199.0,1746545987900.0,1156895183071.0,43309108418.0,997572020662.0,0.0,3148938820000.0,10.4
26,2014/3/0/0,94578024179.0,465108158834.0,505340029253.0,359768802139.0,1212675987900.0,424319066388.0,85987715049.0,386218189008.0,0.0,3148938820000.0,11.1
27,2014/2/0/0,94681723497.0,302189275734.0,316608297024.0,111950478041.0,932367987900.0,847236036123.0,94864060611.0,778598037569.0,0.0,1543600000000.0,13.2
