Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,342304611.0,39538431237.0,47989778785.0,18641625034.0,,383153291429.0,21674172205.0,422249075416.0,386299880000,386299880000.0,11.75
1,2020/4/0/0,17883886.0,43769131340.0,53592540792.0,7884030096.0,,349278545171.0,16826387691.0,378679159426.0,386299880000,386299880000.0,11.9
2,2020/3/0/0,-3704694523.0,37720885621.0,43202968384.0,11918520657.0,,320062604212.0,19449764559.0,366075475979.0,386299880000,386299880000.0,13.65
3,2020/2/0/0,-260281750.0,38039088527.0,48248972376.0,10402858469.0,,266693618652.0,21906058539.0,315783383556.0,386299880000,386299880000.0,12.55
4,2020/1/0/0,-1519290614.0,37589432992.0,45143650877.0,10349213970.0,,268851942342.0,21556853831.0,322013736893.0,386299880000,386299880000.0,9.17
5,2019/4/0/0,1529944528.0,51571064746.0,64836035709.0,7013106632.0,,274892207262.0,17933750605.0,326693754100.0,386299880000,386299880000.0,12.8
6,2019/3/0/0,1032815935.0,256018189041.0,266229622509.0,7078937576.0,,265029907276.0,15423390489.0,316475737983.0,386299880000,386299880000.0,14.5
7,2019/2/0/0,68562337855.0,52502115023.0,63960887125.0,12182375820.0,,275865753076.0,16201856694.0,315646334508.0,386299880000,386299880000.0,13.0
8,2019/1/0/0,-5190271013.0,46527795138.0,50749412733.0,9561427006.0,,62878512690.0,15796774059.0,343157282914.0,386299880000,386299880000.0,17.3
9,2018/4/0/0,43819150506.0,87414381719.0,103058768323.0,30224997054.0,,136336208658.0,20606357904.0,337775976895.0,386299880000,386299880000.0,16.2
10,2018/3/0/0,-8659901407.0,97154918481.0,107153713106.0,10678419154.0,2501660465.0,82331528771.0,51030035011.0,344708696392.0,386299880000,386299880000.0,15.0
11,2018/2/0/0,-1701668602.0,99817698457.0,110132336923.0,9642505916.0,2501660465.0,329229103341.0,57170564597.0,274197197031.0,386299880000,386299880000.0,16.5
12,2018/1/0/0,954041416.0,73714283174.0,84412792799.0,19414519475.0,1660464.0,319709677086.0,33337465779.0,254593882913.0,386299880000,386299880000.0,23.6
13,2017/4/0/0,14864213819.0,87819415583.0,102532978238.0,10441691962.0,1660464.0,508398412348.0,58315338908.0,270904842162.0,386299880000,386299880000.0,19.9
14,2017/3/0/0,-183265995.0,67998371374.0,77130010803.0,12470318121.0,212301660464.0,278058804591.0,54150621213.0,248320014548.0,386299880000,386299880000.0,27.5
15,2017/2/0/0,1516694321.0,80571932768.0,96942360613.0,11715326693.0,212301660464.0,279874084859.0,45546896606.0,239031264574.0,386299880000,386299880000.0,28.2
16,2017/1/0/0,24574147.0,51596575411.0,60628368949.0,7754051921.0,212301660464.0,245445731476.0,41761681326.0,212634608322.0,386299880000,386299880000.0,27.8
17,2016/4/0/0,-8356336665.0,78940506546.0,84455211703.0,8945024290.0,210184956464.0,261199280511.0,30928958353.0,162196083296.0,386299880000,386299880000.0,27.4
18,2016/3/0/0,-614703926.0,740567823.0,1661659768.0,4511837151.0,210451453800.0,214591685842.0,,79628487432.0,276099880000,276099880000.0,25.5
19,2016/2/0/0,-981282964.0,770944666.0,1569797475.0,4744279211.0,214130000000.0,15647463992.0,,79713787175.0,276099880000,276099880000.0,27.8
20,2016/1/0/0,-2178063091.0,822423829.0,1444400589.0,20925193610.0,,211433741045.0,,79987608527.0,276099880000,276099880000.0,27.5
21,2015/4/0/0,8988415460.0,-55743966.0,1458726695.0,8798797868.0,325735000000.0,110065873480.0,,91314805628.0,275099880000,276099880000.0,28.8
22,2015/3/0/0,338650118.0,2081676383.0,2769427404.0,99007593072.0,437752866.0,250513309214.0,,120958513943.0,276099880000,276099880000.0,18.2
23,2015/2/0/0,9051294535.0,2125938769.0,2891049065.0,147677281018.0,45700503208.0,266343247586.0,,110957945676.0,276099880000,276099880000.0,20.1
24,2015/1/0/0,580914158.0,2553816049.0,3879967016.0,13789477986.0,414877275610.0,18358292757.0,150455254398.0,161801613945.0,276099880000,276099880000.0,19.8
25,2014/4/0/0,186730427.0,1861029494.0,2646369933.0,37053944950.0,405480108402.0,24805159697.0,150455254398.0,190322609946.0,0,276099880000.0,20.6
26,2014/3/0/0,5207561547.0,1506027340.0,3761811698.0,64653580418.0,405580292818.0,26537248258.0,150444406216.0,90319370010.0,0,276099880000.0,20.5
27,2014/2/0/0,2123256230.0,3089909432.0,4038081716.0,60551802688.0,418702758402.0,26344696968.0,150444406216.0,91626036930.0,0,276099880000.0,18.5
28,2014/1/0/0,8452582653.0,3007257092.0,5684784482.0,80990116991.0,453025758402.0,32713498629.0,150415418142.0,150279308650.0,0,276099880000.0,20.2
29,2013/4/0/0,226183311470.0,168226511852.0,168726767127.0,548076700974.0,44000945600.0,146540365508.0,150415418142.0,208794531876.0,0,276099880000.0,22.6
30,2013/3/0/0,7373823700.0,6893719769.0,24763681187.0,145549411383.0,178246867545.0,28466716717.0,150366915051.0,274204271926.0,0,212383860000.0,21.7
31,2013/2/0/0,14154455820.0,7840979200.0,25842735803.0,2046319939.0,173194433800.0,29226585669.0,149886716234.0,129504785146.0,0,212383860000.0,18.0
32,2013/1/0/0,6588428516.0,6651939149.0,24967582496.0,7358997440.0,82648027543.0,93347800175.0,146173921036.0,128491694651.0,0,212383860000.0,22.8
33,2012/4/0/0,7704793817.0,6629914850.0,26753120626.0,1564412161.0,47727890400.0,34560908581.0,145441108536.0,120040872930.0,0,202273080000.0,22.5
34,2012/3/0/0,7671556291.0,11358370137.0,31278923926.0,2572284623.0,43667582900.0,36455792125.0,144519016968.0,128438542950.0,0,202273080000.0,22.5
35,2012/2/0/0,6397445930.0,20364997440.0,54970473365.0,2860527119.0,43667582900.0,74300707928.0,143762506552.0,178823301364.0,0,202273080000.0,20.7
