Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,8005677659.0,237903911932.0,306351450789.0,99544088140.0,40000000000.0,116731986771.0,183751762556.0,90443869229.0,376653480000,376653480000.0,10.5
1,2020/4/0/0,6116213678.0,108596515491.0,148653290537.0,41136800745.0,20000000000.0,117649557722.0,285975747209.0,130132133200.0,376653480000,376653480000.0,9.15
2,2020/3/0/0,4294253175.0,98671304793.0,124304866471.0,52879200716.0,26000000000.0,95015988406.0,258081397686.0,117736047273.0,376653480000,376653480000.0,9.22
3,2020/2/0/0,3991354768.0,152629187092.0,206400423324.0,53377879527.0,46000000000.0,139735779216.0,202972646336.0,117738482397.0,376653480000,376653480000.0,9.85
4,2020/1/0/0,7210855787.0,209134585912.0,265887702247.0,15544894718.0,60000000000.0,122529677234.0,213461823695.0,83988179299.0,376653480000,376653480000.0,4.91
5,2019/4/0/0,-2270464054.0,109174479660.0,145912634689.0,26704647662.0,20000000000.0,86323401860.0,307940679046.0,127961631473.0,376653480000,376653480000.0,7.5
6,2019/3/0/0,3816211698.0,87066439041.0,100735259681.0,14826605133.0,20000000000.0,103365860486.0,287640904303.0,123585828480.0,376653480000,376653480000.0,8.97
7,2019/2/0/0,2543964567.0,174044381279.0,232656688860.0,42250393538.0,20000000000.0,134297632641.0,268946163993.0,150677027077.0,376653480000,376653480000.0,10.2
8,2019/1/0/0,7873156041.0,244325571573.0,313234132808.0,48902690523.0,20000000000.0,160241336676.0,229826985405.0,112294035735.0,376653480000,376653480000.0,10.55
9,2018/4/0/0,-2133627307.0,81347257696.0,110622475881.0,88399395772.0,20000000000.0,51574962645.0,325921960367.0,158561586733.0,376653480000,376653480000.0,9.8
10,2018/3/0/0,11150156831.0,135827029047.0,152730210149.0,156262204310.0,20000000000.0,37941052621.0,233157590718.0,100596292658.0,376653480000,376653480000.0,9.57
11,2018/2/0/0,12254196483.0,161898865061.0,230998397810.0,173688888999.0,30000000000.0,58948605213.0,230436067425.0,155822805893.0,376653480000,376653480000.0,9.96
12,2018/1/0/0,21202955558.0,371316104522.0,451266304407.0,148832688995.0,20000000000.0,130565074179.0,169891608834.0,94299195082.0,376653480000,376653480000.0,10.0
13,2017/4/0/0,17235857180.0,13746372047.0,29564493044.0,91978902527.0,10000000000.0,30525647694.0,375174614058.0,173033958399.0,376653480000,376653480000.0,9.15
14,2017/3/0/0,6227986318.0,168788561378.0,210393321789.0,191682064525.0,10000000000.0,56055317413.0,229309044222.0,142804013487.0,376653480000,376653480000.0,11.5
15,2017/2/0/0,14180260371.0,193442852294.0,284187060187.0,193973692184.0,10000000000.0,64386560517.0,221498301456.0,152723550344.0,376653480000,376653480000.0,11.9
16,2017/1/0/0,20058340382.0,343310821278.0,419026810374.0,160925852953.0,10000000000.0,86671854114.0,216202610973.0,122992815638.0,376653480000,376653480000.0,14.8
17,2016/4/0/0,4095567820.0,4270915119.0,27298852066.0,142366715224.0,10000000000.0,28376655242.0,365790885902.0,233897335198.0,376653480000,376653480000.0,12.8
18,2016/3/0/0,5945629210.0,195987171014.0,238056262663.0,198037249856.0,10000000000.0,42277888676.0,193768359870.0,104351714419.0,376653480000,376653480000.0,13.4
19,2016/2/0/0,14094125951.0,159333437479.0,245417448594.0,247237034233.0,10000000000.0,31881192494.0,223621869180.0,179284036776.0,289734570000,289734570000.0,13.3
20,2016/1/0/0,20049158726.0,329466585401.0,396836862063.0,189543098734.0,10000000000.0,89255987223.0,184993134687.0,115521747714.0,289734570000,289734570000.0,18.5
21,2015/4/0/0,9290512364.0,44893479598.0,61394225227.0,188822756924.0,10000000000.0,47482619347.0,332291673761.0,248527345987.0,289734570000,289734570000.0,18.5
22,2015/3/0/0,12500477238.0,145440012293.0,191659191055.0,214498643221.0,10000000000.0,36649822241.0,208069728646.0,114788862260.0,289734570000,289734570000.0,16.2
23,2015/2/0/0,21441825888.0,193542803247.0,298905880974.0,287089658955.0,10000000000.0,32541844494.0,192148793920.0,179532591718.0,289734570000,289734570000.0,16.2
24,2015/1/0/0,21957075044.0,338152799574.0,404841490703.0,197979154415.0,10000000000.0,50007119965.0,196718437663.0,124010310126.0,289734570000,289734570000.0,
25,2014/4/0/0,,,,,,,,,0,,
26,2014/3/0/0,,,,,,,,,0,,
27,2014/2/0/0,,,,,,,,,0,,
28,2014/1/0/0,,,,,,,,,0,,
29,2013/4/0/0,,,,,,,,,0,,
30,2013/3/0/0,0.0,,,,,,,,0,,
31,2013/2/0/0,,,,,,,,,0,,
32,2013/1/0/0,,,,,,,,,0,,
33,2012/4/0/0,0.0,,,,,,,,0,,
34,2012/3/0/0,,,,,,,,,0,,
35,2012/2/0/0,,,,,,,,,0,,
36,2012/1/0/0,,,,,,,,,0,,
37,2011/4/0/0,,,,,,,,,0,,
38,2011/3/0/0,,,,,,,,,0,,
39,2011/2/0/0,,,,,,,,,0,,
40,2011/1/0/0,,,,,,,,,0,,
41,2010/4/0/0,,,,,,,,,0,,
42,2010/3/0/0,,,,,,,,,0,,
43,2010/2/0/0,,,,,,,,,0,,
44,2010/1/0/0,,,,,,,,,0,,
45,2009/4/0/0,,,,,,,,,0,,
46,2009/3/0/0,,,,,,,,,0,,
47,2009/2/0/0,,,,,,,,,0,,
48,2009/1/0/0,,,,,,,,,0,,
49,2008/4/0/0,,,,,,,,,0,,
50,2008/3/0/0,,,,,,,,,0,,
51,2008/2/0/0,,,,,,,,,0,,
52,2008/1/0/0,,,,,,,,,0,,
