Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,-2481309433.0,11372317301.0,14734928102.0,19763663527.0,,280489022822.0,44934792485.0,287827225364.0,792000000000.0,792000000000.0,3.65
1,2020/4/0/0,2530721668.0,148451095590.0,154553139170.0,28148000901.0,,284539140541.0,43937275554.0,292213856233.0,792000000000.0,792000000000.0,2.35
2,2020/3/0/0,-1482392422.0,15226087148.0,20814210105.0,19538632832.0,,256314643683.0,43824522263.0,245577485540.0,792000000000.0,792000000000.0,2.03
3,2020/2/0/0,-24854335823.0,27421916195.0,24693750754.0,21083065407.0,,326101082732.0,42654016381.0,306760872657.0,792000000000.0,792000000000.0,1.89
4,2020/1/0/0,297442727.0,163772836855.0,171606468507.0,39950482311.0,28500000000.0,349377304958.0,57717955215.0,359591387511.0,792000000000.0,792000000000.0,1.82
5,2019/4/0/0,-5294300167.0,54263060780.0,57353525717.0,36129507026.0,,272390704864.0,67915670982.0,285378651706.0,792000000000.0,792000000000.0,1.79
6,2019/3/0/0,-6757491487.0,141209942878.0,143737071664.0,37799831963.0,,632948363199.0,74896237153.0,567804189427.0,792000000000.0,792000000000.0,2.25
7,2019/2/0/0,8052959596.0,232481187308.0,243526284873.0,29142572620.0,,545429610019.0,72691381083.0,467050786402.0,792000000000.0,792000000000.0,2.89
8,2019/1/0/0,9943706082.0,204831506065.0,221502620790.0,32246343604.0,,485782777650.0,68981619562.0,423330968520.0,792000000000.0,792000000000.0,4.14
9,2018/4/0/0,4757211102.0,176732587533.0,190175969979.0,33664948664.0,,453991032729.0,59047420511.0,353683519577.0,792000000000.0,792000000000.0,4.4
10,2018/3/0/0,13027506592.0,152902214375.0,172372328974.0,39529079848.0,,376014436816.0,49195151373.0,275139168295.0,792000000000.0,792000000000.0,11.75
11,2018/2/0/0,25255213493.0,93529964681.0,113209583515.0,69080406083.0,,380027085222.0,42327825727.0,310761607923.0,660000000000.0,660000000000.0,22.3
12,2018/1/0/0,2169301076.0,65151919712.0,70882016131.0,50605224477.0,,473179827722.0,35347442294.0,295854511901.0,660000000000.0,660000000000.0,14.9
13,2017/4/0/0,4544091544.0,238587373038.0,251200558180.0,40943049867.0,,496537114717.0,33391580368.0,310771305059.0,660000000000.0,660000000000.0,15.3
14,2017/3/0/0,2107497974.0,296826786867.0,302408635676.0,50418986457.0,,388984907088.0,57304113039.0,246521244120.0,660000000000.0,660000000000.0,15.0
15,2017/2/0/0,16436280268.0,228702707035.0,232549319884.0,40471359435.0,,351212183488.0,29672499477.0,177071067552.0,660000000000.0,660000000000.0,13.9
16,2017/1/0/0,20952763876.0,124899527054.0,131689804067.0,36378646679.0,,300173546137.0,47114933708.0,184375627801.0,660000000000.0,660000000000.0,
17,2016/4/0/0,,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,,,
22,2015/3/0/0,,,,,,,,,,,
23,2015/2/0/0,,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,,
26,2014/3/0/0,,,,,,,,,0.0,,
27,2014/2/0/0,,,,,,,,,0.0,,
28,2014/1/0/0,,,,,,,,,0.0,,
29,2013/4/0/0,,,,,,,,,0.0,,
30,2013/3/0/0,,,,,,,,,0.0,,
31,2013/2/0/0,,,,,,,,,0.0,,
32,2013/1/0/0,,,,,,,,,0.0,,
33,2012/4/0/0,,,,,,,,,0.0,,
34,2012/3/0/0,,,,,,,,,0.0,,
35,2012/2/0/0,,,,,,,,,0.0,,
36,2012/1/0/0,,,,,,,,,0.0,,
37,2011/4/0/0,,,,,,,,,0.0,,
38,2011/3/0/0,,,,,,,,,0.0,,
39,2011/2/0/0,,,,,,,,,0.0,,
40,2011/1/0/0,,,,,,,,,0.0,,
41,2010/4/0/0,,,,,,,,,0.0,,
42,2010/3/0/0,,,,,,,,,0.0,,
43,2010/2/0/0,,,,,,,,,0.0,,
44,2010/1/0/0,,,,,,,,,0.0,,
45,2009/4/0/0,,,,,,,,,0.0,,
46,2009/3/0/0,,,,,,,,,0.0,,
47,2009/2/0/0,,,,,,,,,0.0,,
48,2009/1/0/0,,,,,,,,,0.0,,
49,2008/4/0/0,,,,,,,,,0.0,,
50,2008/3/0/0,,,,,,,,,0.0,,
51,2008/2/0/0,,,,,,,,,0.0,,
52,2008/1/0/0,,,,,,,,,0.0,,
