Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,28457359167.0,206669283490.0,272611419468.0,24914539697.0,40000000000.0,34211004810.0,188541708030.0,243091925108.0,298466480000.0,298466480000.0,42.2
1,2020/4/0/0,49227501024.0,246335736668.0,337297559466.0,37098441283.0,40000000000.0,74832418494.0,174083943736.0,283781245355.0,298466480000.0,298466480000.0,43.0
2,2020/3/0/0,49588515131.0,218280779364.0,311720385914.0,76741494203.0,70000000000.0,53144662753.0,173956036619.0,288306914631.0,298466480000.0,298466480000.0,35.8
3,2020/2/0/0,40883401320.0,231047116039.0,320936150178.0,87623059404.0,70000000000.0,67674261952.0,158422221490.0,364991411661.0,298466480000.0,298466480000.0,31.9
4,2020/1/0/0,19113677126.0,195922852865.0,237195002120.0,18388648693.0,,48856480037.0,179483032494.0,280700578717.0,298466480000.0,298466480000.0,30.0
5,2019/4/0/0,48119368828.0,281691054201.0,363468493612.0,3174483781.0,,68088565698.0,193707783423.0,301982357624.0,298466480000.0,298466480000.0,31.55
6,2019/3/0/0,53515918753.0,287683596622.0,372196837752.0,66251115492.0,,31927419254.0,173398972891.0,242029211916.0,298466480000.0,298466480000.0,41.2
7,2019/2/0/0,63916949754.0,368013277750.0,465513960318.0,52142777835.0,,73778498177.0,162837469986.0,283683939045.0,298466480000.0,298466480000.0,41.8
8,2019/1/0/0,41490963332.0,308194728728.0,381803398488.0,20663816682.0,,71104071401.0,184746613456.0,335641548548.0,298466480000.0,298466480000.0,33.0
9,2018/4/0/0,22981854986.0,386577534470.0,446985386736.0,28664063900.0,,91916015980.0,179166247623.0,349027267513.0,298466480000.0,298466480000.0,32.5
10,2018/3/0/0,42029856049.0,316646338087.0,389891445536.0,11270022383.0,,87672023336.0,192077242694.0,280223177842.0,298466480000.0,298466480000.0,33.3
11,2018/2/0/0,45943743135.0,314391657982.0,392746573937.0,17799649945.0,,79745367690.0,166431949608.0,297012018972.0,298466480000.0,298466480000.0,34.0
12,2018/1/0/0,29050088285.0,250738397371.0,309389867143.0,31170619534.0,,80082555984.0,171697945386.0,287777378423.0,298466480000.0,298466480000.0,
13,2017/4/0/0,47710110059.0,306234564402.0,382262494610.0,6079085699.0,,52701076866.0,142989740694.0,212169689673.0,298466480000.0,298466480000.0,
14,2017/3/0/0,37111488921.0,257555509029.0,326315094121.0,12720685783.0,,89803713121.0,141518660521.0,318493882336.0,298466480000.0,298466480000.0,
15,2017/2/0/0,33417526741.0,192629541214.0,253856013924.0,9770821908.0,,81278756172.0,128833193243.0,338638764666.0,298466480000.0,298466480000.0,
16,2017/1/0/0,8872838194.0,142720388969.0,172441858885.0,13972258751.0,,55499000669.0,126113760537.0,175930496309.0,298466480000.0,298466480000.0,
17,2016/4/0/0,31742503596.0,169423987239.0,221756167846.0,2654806247.0,,59251703226.0,111976778629.0,180453624279.0,298466480000.0,298466480000.0,
18,2016/3/0/0,30983485074.0,187064594564.0,242776750589.0,26390252670.0,,18206721118.0,119370893827.0,208072687797.0,298466480000.0,298466480000.0,
19,2016/2/0/0,23320960300.0,190202140091.0,245295711584.0,12158275030.0,,26259223910.0,107035503914.0,238349948554.0,298466480000.0,298466480000.0,
20,2016/1/0/0,18298802298.0,141885140680.0,184130165808.0,12958276802.0,,24573241642.0,111216767914.0,172724064988.0,298466480000.0,298466480000.0,
21,2015/4/0/0,,,,,,,,,,,
22,2015/3/0/0,29695128718.0,153638617312.0,206715807849.0,14642404688.0,,41651848805.0,106951351296.0,230548551858.0,298466480000.0,298466480000.0,
23,2015/2/0/0,21679662687.0,154843558702.0,205493879499.0,6120688606.0,,46054376874.0,103242589823.0,267930756825.0,298466480000.0,298466480000.0,
24,2015/1/0/0,11089453209.0,120476701736.0,150536431489.0,10079994446.0,,52123218587.0,102595181900.0,217859685438.0,298466480000.0,298466480000.0,
25,2014/4/0/0,-439270121.0,62947519666.0,86519601200.0,1855874039.0,,34265235001.0,46668779519.0,154669616871.0,0.0,298466480000.0,
26,2014/3/0/0,,,,,,,,,0.0,,
27,2014/2/0/0,,,,,,,,,0.0,,
28,2014/1/0/0,,,,,,,,,0.0,,
29,2013/4/0/0,,,,,,,,,0.0,,
30,2013/3/0/0,,,,,,,,,0.0,,
31,2013/2/0/0,,,,,,,,,0.0,,
32,2013/1/0/0,,,,,,,,,0.0,,
33,2012/4/0/0,,,,,,,,,0.0,,
