Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,1771391234.0,80229655565.0,109897230001.0,88343286457.0,,125656430402.0,112683768875.0,128729376027.0,244607920000.0,244607920000.0,17.2
1,2020/4/0/0,6687505391.0,111830275787.0,163818448040.0,105998414772.0,,128121398941.0,129073489495.0,167830680542.0,244607920000.0,244607920000.0,16.05
2,2020/3/0/0,2976309351.0,96397969600.0,132346471260.0,72462766930.0,,109296548368.0,149145047683.0,144981226838.0,244607920000.0,244607920000.0,12.2
3,2020/2/0/0,3553621476.0,90448077462.0,128091390886.0,63104440622.0,30000000000.0,109387537122.0,157189365972.0,181955072975.0,244607920000.0,244607920000.0,14.55
4,2020/1/0/0,1497712273.0,57995101119.0,84256146345.0,27320030638.0,30000000000.0,168591524193.0,146750869407.0,187184291600.0,244607920000.0,244607920000.0,11.6
5,2019/4/0/0,5345293533.0,136228526491.0,187356191968.0,56884206252.0,30000000000.0,175688026181.0,133176129634.0,206381098096.0,244607920000.0,244607920000.0,9.9
6,2019/3/0/0,2045414996.0,108114195997.0,145611177253.0,36740086583.0,65000000000.0,135360172654.0,140293891052.0,195266130736.0,244607920000.0,244607920000.0,11.6
7,2019/2/0/0,4857550737.0,128726481498.0,176691024183.0,84050453930.0,35000000000.0,130071943302.0,150663321196.0,222612208581.0,244607920000.0,244607920000.0,11.3
8,2019/1/0/0,2182300239.0,73455544512.0,99407877840.0,34243594417.0,35000000000.0,132461111085.0,131161545143.0,149172528761.0,244607920000.0,244607920000.0,11.9
9,2018/4/0/0,8404802389.0,165220361107.0,222031945793.0,53215802980.0,35000000000.0,169036304083.0,143366362207.0,224000112689.0,244607920000.0,244607920000.0,11.85
10,2018/3/0/0,6228950423.0,112314361491.0,154168027479.0,27471722576.0,50000000000.0,133564245037.0,169335061927.0,193863627508.0,244607920000.0,244607920000.0,12.9
11,2018/2/0/0,9457007732.0,138281255171.0,184357084084.0,44766625106.0,50000000000.0,113167223008.0,185366446693.0,209947920149.0,244607920000.0,244607920000.0,12.5
12,2018/1/0/0,4589017202.0,97644114651.0,136819268695.0,31634768167.0,50000000000.0,130676273566.0,174143511548.0,186832813875.0,244607920000.0,244607920000.0,16.75
13,2017/4/0/0,11906798313.0,176675636518.0,240976734473.0,89962042114.0,50000000000.0,148947140740.0,176186175069.0,266866719946.0,244607920000.0,244607920000.0,18.8
14,2017/3/0/0,7006596738.0,130474240074.0,184612610512.0,80504344323.0,40000000000.0,174044629751.0,155122239335.0,203416041778.0,244607920000.0,244607920000.0,18.6
15,2017/2/0/0,15906842437.0,137965827546.0,189213022716.0,80390877527.0,30000000000.0,174250173538.0,161903380018.0,213543819982.0,244607920000.0,244607920000.0,20.5
16,2017/1/0/0,6169768480.0,93583706361.0,142664993271.0,78064981540.0,30000000000.0,164340782969.0,142450782934.0,180115897422.0,244607920000.0,244607920000.0,20.9
17,2016/4/0/0,20133407246.0,181835445515.0,266835465906.0,86629727510.0,10000000000.0,204670938950.0,144590241715.0,215114866522.0,244607920000.0,244607920000.0,20.8
18,2016/3/0/0,13909193866.0,129784229914.0,194762934769.0,38703803203.0,50000000000.0,163992685598.0,167247954075.0,181026110392.0,,174719940000.0,18.8
19,2016/2/0/0,37330399593.0,119922843692.0,170253298801.0,58507897706.0,40000000000.0,176445681239.0,179286369249.0,225582075306.0,149092133668.0,174719940000.0,25.0
20,2016/1/0/0,5990949983.0,79038296271.0,117766265948.0,48411688372.0,,168225889573.0,182303971220.0,172165737743.0,,174719940000.0,18.6
21,2015/4/0/0,25366683935.0,188033681212.0,273777483507.0,49423523554.0,,233357426660.0,178657651054.0,223031693327.0,174719940000.0,174719940000.0,18.0
22,2015/3/0/0,7478163685.0,112058712154.0,168077218251.0,58823496533.0,,153655969466.0,178405083312.0,170821469515.0,174719940000.0,174719940000.0,17.0
23,2015/2/0/0,18865571561.0,272095901236.0,373916910367.0,57453946390.0,,170987383517.0,203562334514.0,217660018913.0,174719940000.0,174719940000.0,
24,2015/1/0/0,7491728131.0,113556927535.0,160097978218.0,75870057185.0,10000000000.0,146870795734.0,176418989328.0,174251691630.0,,174719940000.0,
25,2014/4/0/0,,,,,,,,,0.0,,
26,2014/3/0/0,,,,,,,,,0.0,,
27,2014/2/0/0,,,,,,,,,0.0,,
28,2014/1/0/0,,,,,,,,,0.0,,
29,2013/4/0/0,,,,,,,,,0.0,,
30,2013/3/0/0,,,,,,,,,0.0,,
31,2013/2/0/0,,,,,,,,,0.0,,
32,2013/1/0/0,,,,,,,,,0.0,,
33,2012/4/0/0,,,,,,,,,0.0,,
34,2012/3/0/0,,,,,,,,,0.0,,
35,2012/2/0/0,,,,,,,,,0.0,,
36,2012/1/0/0,,,,,,,,,0.0,,
37,2011/4/0/0,,,,,,,,,0.0,,
38,2011/3/0/0,,,,,,,,,0.0,,
39,2011/2/0/0,,,,,,,,,0.0,,
40,2011/1/0/0,,,,,,,,,0.0,,
41,2010/4/0/0,,,,,,,,,0.0,,
42,2010/3/0/0,,,,,,,,,0.0,,
43,2010/2/0/0,,,,,,,,,0.0,,
44,2010/1/0/0,,,,,,,,,0.0,,
45,2009/4/0/0,,,,,,,,,0.0,,
46,2009/3/0/0,,,,,,,,,0.0,,
47,2009/2/0/0,,,,,,,,,0.0,,
48,2009/1/0/0,,,,,,,,,0.0,,
49,2008/4/0/0,,,,,,,,,0.0,,
50,2008/3/0/0,,,,,,,,,0.0,,
51,2008/2/0/0,,,,,,,,,0.0,,
52,2008/1/0/0,,,,,,,,,0.0,,
