Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,36870682716.0,215183767079.0,295338565568.0,111237423485.0,140000000000.0,156661657225.0,258403527470.0,189681096136.0,442000000000.0,442000000000.0,27.8
1,2020/4/0/0,37763014502.0,257534499780.0,344047702911.0,115180967895.0,200000000000.0,174077922346.0,235030258385.0,238074577288.0,442000000000.0,442000000000.0,27.9
2,2020/3/0/0,42792910770.0,239707369304.0,325454537846.0,139074420032.0,165000000000.0,166053958997.0,235401626857.0,172793165809.0,442000000000.0,442000000000.0,27.0
3,2020/2/0/0,53214182908.0,241688660069.0,341017285301.0,173684044247.0,165000000000.0,144844122978.0,248139665677.0,220550029809.0,442000000000.0,442000000000.0,21.05
4,2020/1/0/0,47606898300.0,234182956367.0,328595106732.0,164557925946.0,110000000000.0,183903629442.0,255843335252.0,170865428815.0,442000000000.0,442000000000.0,20.8
5,2019/4/0/0,68182852728.0,298791137355.0,420486443888.0,154417014005.0,80000000000.0,183432278658.0,282372810408.0,217471495769.0,442000000000.0,442000000000.0,21.05
6,2019/3/0/0,67076335475.0,279124668143.0,388241301131.0,140145568135.0,110000000000.0,177252438045.0,314429339312.0,241541451568.0,442000000000.0,442000000000.0,21.35
7,2019/2/0/0,56229584963.0,302168699187.0,407410888537.0,64002759605.0,230000000000.0,217633293769.0,282505538905.0,239811678699.0,442000000000.0,442000000000.0,26.1
8,2019/1/0/0,58477281985.0,246628880047.0,350135559581.0,153010347177.0,200000000000.0,183315054386.0,309078429158.0,243499202082.0,442000000000.0,442000000000.0,28.6
9,2018/4/0/0,62924086908.0,320099393474.0,420871996339.0,169936186689.0,230000000000.0,158509110073.0,269851663762.0,215235750996.0,,442000000000.0,29.2
10,2018/3/0/0,63516489081.0,281114496370.0,391777151706.0,241296684117.0,230000000000.0,192668452723.0,218280673686.0,267678832335.0,,442000000000.0,31.75
11,2018/2/0/0,70259434820.0,308007673929.0,420427289654.0,260255922945.0,230000000000.0,204557551290.0,203628661371.0,273464309941.0,,,33.0
12,2018/1/0/0,56545873496.0,256652689596.0,354888441619.0,351218777197.0,250000000000.0,189683327769.0,228938699834.0,256135465550.0,,442000000000.0,37.9
13,2017/4/0/0,67689213547.0,286193376197.0,398774758734.0,505243734579.0,80000000000.0,195833277326.0,193851910096.0,277670320472.0,,442000000000.0,38.1
14,2017/3/0/0,63279954726.0,282132886562.0,391672134881.0,465398814731.0,80000000000.0,205089821193.0,163500873372.0,240245007724.0,,442000000000.0,35.2
15,2017/2/0/0,61870281021.0,265301044286.0,363257934794.0,502280246353.0,,191113711105.0,188659915883.0,278747709173.0,,442000000000.0,34.7
16,2017/1/0/0,53641149377.0,217591248035.0,312152522084.0,500735031215.0,,219899580437.0,184460448705.0,252769661619.0,,442000000000.0,28.8
17,2016/4/0/0,42639145099.0,245775163970.0,336752883586.0,483083735355.0,,195490815801.0,207601830576.0,297374822695.0,,442000000000.0,29.25
18,2016/3/0/0,23645245114.0,272587802746.0,369392361811.0,477105817765.0,,208378928270.0,191556061655.0,351262923228.0,,442000000000.0,26.9
19,2016/2/0/0,50764118816.0,326507745341.0,435282156453.0,411105107459.0,,244933802105.0,186613766936.0,359233046012.0,,442000000000.0,26.2
20,2016/1/0/0,51138913890.0,296699345468.0,400452096412.0,373991451198.0,53000000000.0,225108271275.0,225415735886.0,409581260700.0,,442000000000.0,22.3
21,2015/4/0/0,38837735231.0,303157222792.0,386912222034.0,296640280679.0,,223091738953.0,256834430426.0,385193913006.0,,442000000000.0,19.9
22,2015/3/0/0,37613513760.0,303222155951.0,389828937812.0,264789747418.0,,174966204606.0,253353927713.0,365955844933.0,,442000000000.0,20.2
23,2015/2/0/0,32204715988.0,325845329340.0,408468728224.0,287490666602.0,,188766461870.0,259802326505.0,411190212495.0,,442000000000.0,22.5
24,2015/1/0/0,50643879216.0,266659423855.0,360012316282.0,267384166866.0,,184874721759.0,230911473821.0,326146200299.0,,442000000000.0,19.4
25,2014/4/0/0,57345089590.0,267616811147.0,397251669519.0,261018870934.0,,138144034724.0,230511965344.0,340408531753.0,0.0,442000000000.0,
26,2014/3/0/0,,,,,,,,,0.0,,
27,2014/2/0/0,,,,,,,,,0.0,,
28,2014/1/0/0,,,,,,,,,0.0,,
29,2013/4/0/0,,,,,,,,,0.0,,
30,2013/3/0/0,,,,,,,,,0.0,,
31,2013/2/0/0,,,,,,,,,0.0,,
32,2013/1/0/0,,,,,,,,,0.0,,
33,2012/4/0/0,,,,,,,,,0.0,,
34,2012/3/0/0,,,,,,,,,0.0,,
35,2012/2/0/0,,,,,,,,,0.0,,
36,2012/1/0/0,,,,,,,,,0.0,,
37,2011/4/0/0,,,,,,,,,0.0,,
38,2011/3/0/0,,,,,,,,,0.0,,
39,2011/2/0/0,,,,,,,,,0.0,,
40,2011/1/0/0,,,,,,,,,0.0,,
41,2010/4/0/0,,,,,,,,,0.0,,
42,2010/3/0/0,,,,,,,,,0.0,,
43,2010/2/0/0,,,,,,,,,0.0,,
44,2010/1/0/0,,,,,,,,,0.0,,
45,2009/4/0/0,,,,,,,,,0.0,,
46,2009/3/0/0,,,,,,,,,0.0,,
47,2009/2/0/0,,,,,,,,,0.0,,
48,2009/1/0/0,,,,,,,,,0.0,,
49,2008/4/0/0,,,,,,,,,0.0,,
50,2008/3/0/0,,,,,,,,,0.0,,
51,2008/2/0/0,,,,,,,,,0.0,,
52,2008/1/0/0,,,,,,,,,0.0,,
