Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,84447648.0,667258657.0,735598791.0,2395694845.0,,384375043913.0,111656479020.0,440349514050.0,315399470000.0,315399470000.0,8.0
1,2020/4/0/0,-27584541470.0,30465242706.0,594029738.0,2378565424.0,,382625429010.0,116018624220.0,438004000363.0,315399470000.0,315399470000.0,2.87
2,2020/3/0/0,-541732412.0,814076736.0,837364287.0,2686946629.0,,382678870442.0,140079387170.0,440781701377.0,315399470000.0,315399470000.0,1.79
3,2020/2/0/0,-136323033923.0,174261624118.0,37574374721.0,2548020099.0,,396941515912.0,86571173042.0,396072202893.0,315399470000.0,315399470000.0,1.86
4,2020/1/0/0,381025036.0,697120265.0,822431850.0,3007156237.0,,396739266704.0,382824594032.0,477100480520.0,315399470000.0,315399470000.0,1.8
5,2019/4/0/0,1165394164.0,638434983.0,1035397431.0,2493221565.0,,396352053954.0,379571580805.0,472947989143.0,315399470000.0,315399470000.0,2.08
6,2019/3/0/0,554333598.0,160370788.0,808753548.0,2413812884.0,,407794644534.0,371135746368.0,473489299686.0,315399470000.0,315399470000.0,1.71
7,2019/2/0/0,-2554193579.0,860086526.0,338406949.0,2293182173.0,,402027057487.0,367963621555.0,463844342776.0,315399470000.0,315399470000.0,2.4
8,2019/1/0/0,-81535355.0,423445013.0,406655408.0,527727985.0,,85117165748.0,332841367574.0,423495769451.0,315399470000.0,315399470000.0,3.78
9,2018/4/0/0,219510446.0,681644828.0,632017036.0,813302890.0,,85988708492.0,327472984151.0,420576312445.0,315399470000.0,315399470000.0,3.7
10,2018/3/0/0,304202814.0,669870360.0,672742906.0,570193809.0,,85085020200.0,302016486290.0,389504479193.0,315399470000.0,315399470000.0,3.95
11,2018/2/0/0,15555980785.0,4323556528.0,22714810030.0,763596479.0,,88589839506.0,298523450698.0,384699860847.0,315399470000.0,315399470000.0,3.9
12,2018/1/0/0,819010805.0,812209294.0,368188968.0,898920279.0,,86820174180.0,294765160917.0,399137791425.0,315399470000.0,315399470000.0,2.4
13,2017/4/0/0,1339879066.0,7332073526.0,8344831976.0,1113883237.0,,71526873883.0,302037268108.0,355729206902.0,315399470000.0,315399470000.0,2.44
14,2017/3/0/0,1625317025.0,2947589224.0,4419598669.0,1338709884.0,,71227689080.0,304151849935.0,326710685285.0,,315399470000.0,2.0
15,2017/2/0/0,754927749.0,598673540.0,6552442878.0,1820877269.0,,260037948456.0,305855260762.0,310412685892.0,,315399470000.0,3.11
16,2017/1/0/0,-486160896.0,8907339015.0,9205016224.0,4389708316.0,,246134665885.0,303368498906.0,302308482093.0,,315399470000.0,2.74
17,2016/4/0/0,2140828661.0,5524797972.0,8858786801.0,1948457090.0,,244871327823.0,318734635791.0,301402535857.0,,315399470000.0,2.39
