Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,9077067213.0,67865159460.0,80371460167.0,22866826892.0,248021000000.0,18234925544.0,16020810726.0,29031488823.0,177438650000,177438650000.0,16.5
1,2020/4/0/0,6305235629.0,60772183978.0,72165237401.0,55759647607.0,212898000000.0,13937502575.0,10343276221.0,25810030208.0,177438650000,177438650000.0,15.6
2,2020/3/0/0,8446657992.0,59947032893.0,71055448543.0,26396658566.0,247678000000.0,23374287999.0,7361595140.0,25470147761.0,177438650000,177438650000.0,13.6
3,2020/2/0/0,6932084259.0,52183250307.0,61231001102.0,27444275261.0,241449487000.0,19051971505.0,6347088710.0,24883029965.0,177438650000,177438650000.0,14.4
4,2020/1/0/0,8459061998.0,75560029744.0,85911798879.0,29593233357.0,244204487000.0,37405943879.0,1795727440.0,24801091586.0,177438650000,177438650000.0,13.0
5,2019/4/0/0,7748984986.0,91627694471.0,104397462909.0,22558275714.0,243610000000.0,27187753346.0,9763067044.0,25176509552.0,177438650000,177438650000.0,13.8
6,2019/3/0/0,8710646081.0,85391077172.0,95708672081.0,19557356856.0,234800000000.0,32559390366.0,9129489098.0,26311582408.0,177438650000,177438650000.0,15.9
7,2019/2/0/0,10149610809.0,90474121966.0,101067749042.0,18100271963.0,235380000000.0,12703210064.0,8186154160.0,25763152002.0,177438650000,177438650000.0,14.0
8,2019/1/0/0,2998849093.0,74855148525.0,83403534876.0,68715298965.0,187780000000.0,11698046356.0,5597745427.0,35748120670.0,177438650000,177438650000.0,13.1
9,2018/4/0/0,10995116752.0,90669541052.0,102705755011.0,93035787479.0,166780000000.0,23512488495.0,4624766052.0,24408714503.0,177438650000,177438650000.0,12.3
10,2018/3/0/0,6213805149.0,91824293477.0,103436621653.0,74801644890.0,160850000000.0,23414581756.0,21587065438.0,27636405622.0,177438650000,177438650000.0,12.0
11,2018/2/0/0,9828401026.0,89038891815.0,100242823835.0,64958052574.0,181020000000.0,11907953124.0,14403008228.0,24914995230.0,177438650000,177438650000.0,15.0
12,2018/1/0/0,2215262012.0,82511881409.0,92102336456.0,73939020747.0,180730000000.0,25523159732.0,12585656107.0,28876591489.0,177438650000,177438650000.0,14.6
13,2017/4/0/0,8271151639.0,80587328773.0,90462341500.0,93707668504.0,161480000000.0,20535824975.0,10459677338.0,23839099379.0,177438650000,177438650000.0,15.9
14,2017/3/0/0,6557993606.0,70259040828.0,80749350815.0,98485445471.0,151480000000.0,18733950983.0,9617652878.0,24016989705.0,177438650000,177438650000.0,15.0
15,2017/2/0/0,8251431619.0,71437692228.0,82054207226.0,99316220916.0,162950000000.0,7419441227.0,6188486789.0,23700092141.0,177438650000,177438650000.0,16.0
16,2017/1/0/0,5648197760.0,71422847833.0,81749702311.0,90539901832.0,182030000000.0,6824729481.0,7730222298.0,39026547634.0,177438650000,177438650000.0,13.1
17,2016/4/0/0,7078860643.0,68281750520.0,79063020829.0,88135485832.0,153300000000.0,15504425163.0,13776348455.0,23121133264.0,177438650000,177438650000.0,11.6
18,2016/3/0/0,6616336548.0,63995020980.0,74440410613.0,114951568919.0,134000000000.0,15824000277.0,9010245201.0,22806885997.0,177438050000,177438650000.0,11.4
19,2016/2/0/0,8424035654.0,61007929219.0,71761620421.0,139689536889.0,107600000000.0,6842447638.0,5063618787.0,23837671977.0,177438650000,177438650000.0,11.7
20,2016/1/0/0,4586218007.0,61175229234.0,70358491048.0,182322732573.0,61400000000.0,14051508015.0,6401241576.0,38911828050.0,177438650000,177438650000.0,10.5
21,2015/4/0/0,4917562685.0,79111644850.0,88285544296.0,186467762994.0,10700000000.0,15062347256.0,4497095483.0,22636675717.0,133986200000,133986200000.0,10.7
22,2015/3/0/0,5477862946.0,83044784022.0,92843092217.0,180372154475.0,7100000000.0,14229909520.0,6712985528.0,22992561584.0,133986200000,133986200000.0,14.4
23,2015/2/0/0,8971917577.0,88319283874.0,101921235640.0,162629409207.0,15850000000.0,7053293327.0,12944898312.0,17542122137.0,133986200000,133986200000.0,14.3
24,2015/1/0/0,3559569738.0,81689265805.0,89280895195.0,70908686043.0,106000000000.0,11373470265.0,11165798430.0,8540470395.0,133986200000,133986200000.0,15.9
25,2014/4/0/0,5971373720.0,118898151837.0,128126454724.0,68871700975.0,98000000000.0,11374230991.0,5216948106.0,10571353758.0,0,133986200000.0,12.0
26,2014/3/0/0,4081482641.0,134189135075.0,142919860644.0,158892447289.0,,10795069956.0,5700528919.0,11620548761.0,0,133986200000.0,15.4
27,2014/2/0/0,2520170063.0,115305327251.0,121125933539.0,93702219789.0,,7771348223.0,34112685125.0,9465346409.0,0,133986200000.0,12.6
28,2014/1/0/0,3174571125.0,107117954229.0,114453791352.0,130384508130.0,,8309991998.0,16108837055.0,20128148726.0,0,133986200000.0,10.5
29,2013/4/0/0,4678211732.0,104963024225.0,111843143507.0,101858795727.0,,16518601729.0,26725948410.0,15977504889.0,0,133986200000.0,11.2
30,2013/3/0/0,4215861854.0,103098551070.0,110824301156.0,101869733146.0,,15834614641.0,16020354356.0,14785719555.0,0,133986200000.0,10.2
