Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,307962460.0,5866374244.0,37016064943.0,157388467525.0,0.0,2780156386770.0,1112199116348.0,2556394123055.0,2402124510000.0,2402124510000.0,7.51
1,2020/4/0/0,342193711.0,130844674679.0,197329043713.0,10337886480.0,,2700963614254.0,1094811680835.0,2422377786242.0,2402124510000.0,2402124510000.0,6.75
2,2020/3/0/0,10188779725.0,558939880252.0,731992191747.0,2191143120.0,,2418473836318.0,1194342414742.0,2065853812242.0,2402124510000.0,2402124510000.0,6.25
3,2020/2/0/0,1003106325.0,297573357582.0,393026249961.0,30065106822.0,,2505173667329.0,1660435714983.0,2637797964882.0,2402124510000.0,2402124510000.0,5.89
4,2020/1/0/0,1375787260.0,30020082823.0,66092626640.0,17109371920.0,,2445105189483.0,1809318645886.0,2622554468313.0,2402124510000.0,2402124510000.0,4.83
5,2019/4/0/0,255358497193.0,94052581353.0,105876874746.0,40049658795.0,,1833964292728.0,1735304670831.0,2556872770027.0,2402124510000.0,2402124510000.0,6.51
6,2019/3/0/0,150116181087.0,102458275522.0,324050226696.0,65638138357.0,,2333825459067.0,2128627582514.0,2790088358007.0,2402124510000.0,2402124510000.0,10.7
7,2019/2/0/0,76936367120.0,30111432402.0,41177136026.0,37914626560.0,,1992445744613.0,1982671337758.0,2433945460477.0,2402124510000.0,2402124510000.0,7.9
8,2019/1/0/0,120872417007.0,131329258413.0,313475348002.0,36485940798.0,,1750518897331.0,1978616503700.0,2266742280620.0,1906144540000.0,1906144540000.0,11.65
9,2018/4/0/0,326142609421.0,654079113900.0,1113715789867.0,586332938081.0,,1150233462036.0,1748124623002.0,1624378156022.0,1906144540000.0,1906144540000.0,15.1
10,2018/3/0/0,260938726436.0,131488963893.0,441863502503.0,380584682533.0,,1340300253700.0,1296464992026.0,1566079533583.0,1906144540000.0,1906144540000.0,16.15
11,2018/2/0/0,11710304453.0,24945357827.0,79657063502.0,417037736107.0,,794450568834.0,1499573901995.0,1410334678867.0,1887494540000.0,1887494540000.0,14.7
12,2018/1/0/0,5368430977.0,45390557570.0,83712912699.0,102714206802.0,,846442208649.0,1069348985392.0,1085286961943.0,1599578060000.0,1599578060000.0,24.0
13,2017/4/0/0,96670550858.0,64099979588.0,226870931511.0,75343753493.0,,742069505649.0,1052180476333.0,783734360027.0,1599578060000.0,1599578060000.0,20.3
14,2017/3/0/0,50344650902.0,56196463476.0,101891143890.0,57254962566.0,,732795978035.0,1241816993677.0,553291416319.0,1599578060000.0,1599578060000.0,16.65
