Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,-4980856872.0,167029862577.0,168837835233.0,3194017641.0,6300000000.0,512880071587.0,315984657903.0,376050733934.0,525000000000.0,525000000000.0,4.26
1,2020/4/0/0,1174208334.0,524656385935.0,534130820033.0,7563794152.0,6300000000.0,702889264340.0,207746066211.0,359210008107.0,525000000000.0,525000000000.0,3.1
2,2020/3/0/0,-3633275058.0,207074134218.0,210555061462.0,10434377173.0,6300000000.0,628020951963.0,307527111514.0,399909890840.0,525000000000.0,525000000000.0,3.03
3,2020/2/0/0,1283201605.0,365279037820.0,376235586412.0,43420015291.0,,559325465253.0,326093293983.0,370252605647.0,525000000000.0,525000000000.0,3.36
4,2020/1/0/0,3820122633.0,334784955896.0,353768267809.0,95375378517.0,7700000000.0,609437031473.0,395775125729.0,559117051630.0,525000000000.0,525000000000.0,10.45
5,2019/4/0/0,6491416319.0,516108812858.0,535759364402.0,22871923760.0,,689728091240.0,416739076600.0,721914077353.0,525000000000.0,525000000000.0,10.25
6,2019/3/0/0,4214229869.0,438649815658.0,454961281453.0,5841158553.0,,441039668160.0,298298867877.0,348020274871.0,525000000000.0,525000000000.0,10.05
7,2019/2/0/0,3171465472.0,494181286417.0,508749557838.0,4978674088.0,,658267105733.0,345627547574.0,604231077729.0,525000000000.0,525000000000.0,10.3
8,2019/1/0/0,5783029837.0,393010022426.0,409355313238.0,6301197545.0,,593946290709.0,217535029153.0,404315012804.0,525000000000.0,525000000000.0,10.45
9,2018/4/0/0,-11455154810.0,445643943790.0,443124715710.0,9723047777.0,32200947818.0,455548909473.0,298396488223.0,383818914548.0,639910000000.0,639910000000.0,9.25
10,2018/3/0/0,7757504130.0,325255735477.0,341214191232.0,6138308703.0,12100947818.0,468072233776.0,234360960354.0,304193669632.0,525000000000.0,639910000000.0,8.95
11,2018/2/0/0,8150341366.0,389780353896.0,406508501745.0,167259250804.0,,284343145474.0,201827222274.0,336590506026.0,525000000000.0,525000000000.0,11.25
12,2018/1/0/0,7074946706.0,337038456905.0,348171950687.0,19834111264.0,,414590443466.0,199010663220.0,317486537876.0,525000000000.0,525000000000.0,6.05
13,2017/4/0/0,3638472036.0,293537281888.0,305017859178.0,6005863874.0,16496400000.0,159631847276.0,182979785151.0,71507974541.0,210000000000.0,210000000000.0,6.2
14,2017/3/0/0,4041334299.0,188590636502.0,199188252894.0,2372305553.0,50009359028.0,171553190188.0,179055684070.0,320840242067.0,175650000000.0,175650000000.0,6.29
15,2017/2/0/0,8626678300.0,325074592770.0,339906060879.0,2254532498.0,48658354694.0,193306046745.0,156638141974.0,319546052245.0,210000000000.0,210000000000.0,8.6
16,2017/1/0/0,2099383466.0,172044027136.0,180954014115.0,99752070.0,62181200000.0,177282894752.0,142059192572.0,309329829445.0,210000000000.0,210000000000.0,
17,2016/4/0/0,,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,,,
22,2015/3/0/0,,,,,,,,,,,
23,2015/2/0/0,,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,,
26,2014/3/0/0,,,,,,,,,0.0,,
27,2014/2/0/0,,,,,,,,,0.0,,
28,2014/1/0/0,,,,,,,,,0.0,,
29,2013/4/0/0,,,,,,,,,0.0,,
30,2013/3/0/0,,,,,,,,,0.0,,
31,2013/2/0/0,,,,,,,,,0.0,,
32,2013/1/0/0,,,,,,,,,0.0,,
33,2012/4/0/0,,,,,,,,,0.0,,
34,2012/3/0/0,,,,,,,,,0.0,,
35,2012/2/0/0,,,,,,,,,0.0,,
36,2012/1/0/0,,,,,,,,,0.0,,
37,2011/4/0/0,,,,,,,,,0.0,,
38,2011/3/0/0,,,,,,,,,0.0,,
39,2011/2/0/0,,,,,,,,,0.0,,
40,2011/1/0/0,,,,,,,,,0.0,,
41,2010/4/0/0,,,,,,,,,0.0,,
42,2010/3/0/0,,,,,,,,,0.0,,
43,2010/2/0/0,,,,,,,,,0.0,,
44,2010/1/0/0,,,,,,,,,0.0,,
45,2009/4/0/0,,,,,,,,,0.0,,
46,2009/3/0/0,,,,,,,,,0.0,,
47,2009/2/0/0,,,,,,,,,0.0,,
48,2009/1/0/0,,,,,,,,,0.0,,
49,2008/4/0/0,,,,,,,,,0.0,,
50,2008/3/0/0,,,,,,,,,0.0,,
51,2008/2/0/0,,,,,,,,,0.0,,
52,2008/1/0/0,,,,,,,,,0.0,,
