Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,6359835825.0,47715048.0,4809017137.0,22206312598.0,477409247.0,824740636116.0,847445558534.0,1551025442323.0,609999330000.0,609999330000.0,10.4
1,2020/4/0/0,11368768999.0,14403093536.0,17142460363.0,40355517129.0,437499997.0,747492742694.0,826821316582.0,1635296252763.0,609999330000.0,609999330000.0,9.42
2,2020/3/0/0,7795738353.0,597673164.0,5427904040.0,17215523955.0,423749997.0,734569444850.0,819101799607.0,1546700111057.0,609999330000.0,609999330000.0,6.7
3,2020/2/0/0,20375640768.0,5599550482.0,6233440412.0,25575047575.0,477409247.0,708198793472.0,813417319873.0,1516371688630.0,609999330000.0,609999330000.0,6.13
4,2020/1/0/0,8288628874.0,36039921466.0,49108260772.0,15252348028.0,389999997.0,782416261672.0,812940248617.0,1549394854327.0,609999330000.0,609999330000.0,5.48
5,2019/4/0/0,31731931881.0,285981321037.0,332156161425.0,36941714159.0,398749997.0,674713047864.0,913182096577.0,1457364143785.0,609999330000.0,609999330000.0,3.38
6,2019/3/0/0,4061279526.0,2541353836.0,10185672969.0,48751792086.0,2048898967.0,715471172219.0,1137329284896.0,1751322377720.0,609999330000.0,609999330000.0,5.16
7,2019/2/0/0,16170312252.0,5458997954.0,15887183715.0,60641976246.0,426119997.0,665739998904.0,1069129401829.0,1632127528559.0,609999330000.0,609999330000.0,7.14
8,2019/1/0/0,7019206092.0,5961915820.0,11570977632.0,71380101689.0,6102240051.0,691958287208.0,951139182522.0,1519632183007.0,609999330000.0,609999330000.0,8.09
9,2018/4/0/0,39271325482.0,76956662806.0,146067488265.0,37682973123.0,1852720717.0,595954596689.0,896668888190.0,1329594877822.0,609999330000.0,609999330000.0,8.95
10,2018/3/0/0,5916790430.0,,5000000000.0,80517111168.0,2082579345.0,391849225200.0,905433421460.0,1184640919390.0,609999330000.0,609999330000.0,12.5
11,2018/2/0/0,6644604206.0,,405421679.0,56403046016.0,4517840000.0,36885219193.0,880934540804.0,780083609289.0,,490000000000.0,15.1
12,2018/1/0/0,12304109760.0,7977155699.0,14178110457.0,41699771281.0,615703800.0,114851870178.0,860332168283.0,794980387452.0,490000000000.0,490000000000.0,18.7
13,2017/4/0/0,18042730974.0,57243715477.0,112153122179.0,34251409681.0,699354207.0,54303828938.0,328627772599.0,394376108775.0,490000000000.0,490000000000.0,16.2
14,2017/3/0/0,19085729469.0,1292684285.0,2630606437.0,6361351180.0,529539341.0,341000065511.0,216516625918.0,252035190196.0,490000000000.0,490000000000.0,21.3
15,2017/2/0/0,23162314007.0,1883448965.0,3214878901.0,20742264071.0,730528943.0,200184437149.0,43720727.0,239933643057.0,490000000000.0,490000000000.0,26.65
