Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,45733234.0,13264500.0,794000000.0,10837607188.0,,142500235123.0,1166831379973.0,444274501587.0,500000000000,500000000000.0,8.9
1,2020/4/0/0,178483896.0,13264500.0,564230550.0,12481038044.0,,27043216307.0,1159438360415.0,323065892157.0,500000000000,500000000000.0,9.51
2,2020/3/0/0,128938892.0,44200000.0,1236000000.0,9842176171.0,,31623519358.0,1149930685387.0,326442836666.0,500000000000,500000000000.0,6.2
3,2020/2/0/0,67514457.0,44100000.0,1500000000.0,10210876331.0,,46573263727.0,1140724803517.0,332848093073.0,500000000000,500000000000.0,5.93
4,2020/1/0/0,988137381.0,4337790051.0,7237636363.0,10236851762.0,,47222536344.0,1131301350383.0,324242109006.0,500000000000,500000000000.0,5.97
5,2019/4/0/0,703576364.0,,296000000.0,14410973751.0,,31889816113.0,1132452774052.0,314001729935.0,500000000000,500000000000.0,5.84
6,2019/3/0/0,1123157787.0,1552861510.0,1870487291.0,11970956038.0,,33387785593.0,1129886746851.0,306045622716.0,500000000000,500000000000.0,17.65
7,2019/2/0/0,20463565593.0,1565033064.0,5167076290.0,15892394497.0,,52198995538.0,1067720285608.0,498674904887.0,500000000000,500000000000.0,15.15
8,2019/1/0/0,3271864215.0,1028937186.0,3296405892.0,34575929947.0,,109760856238.0,764533413128.0,307478955013.0,500000000000,500000000000.0,16.4
9,2018/4/0/0,99969388002.0,-253144090.0,1638361200.0,31260021818.0,,111522346708.0,758665351507.0,304652080877.0,500000000000,500000000000.0,17.0
10,2018/3/0/0,115416341565.0,255721332.0,734227345.0,42947750740.0,,372910778607.0,488016504050.0,226853744077.0,500000000000,500000000000.0,23.0
11,2018/2/0/0,52008158059.0,214500000.0,945181818.0,33265276059.0,,251567548401.0,487431948354.0,198208499190.0,500000000000,500000000000.0,20.2
12,2018/1/0/0,12144750496.0,19052385183.0,31476381564.0,111915038334.0,,327020524845.0,660527085975.0,265539099280.0,500000000000,500000000000.0,19.2
13,2017/4/0/0,74304821046.0,5848717895.0,9981969189.0,71638155403.0,,248748554957.0,621551701491.0,179904069160.0,500000000000,500000000000.0,19.55
14,2017/3/0/0,6652075404.0,288649760.0,651905758.0,21545892250.0,,72255915021.0,130777934216.0,22386014630.0,45047620000,145047620000.0,20.7
15,2017/2/0/0,28036308359.0,454789908.0,528113882.0,51108497709.0,,51898624271.0,3592413395.0,48406116156.0,145047620000,145047620000.0,28.8
16,2017/1/0/0,26834932.0,1002802119.0,1184694126.0,22650080915.0,49829400839.0,10785772172.0,6267798540.0,74440202686.0,145047620000,145047620000.0,24.8
17,2016/4/0/0,1903679266.0,42035740143.0,44001466090.0,76054262034.0,,8784983605.0,6113077414.0,52475156943.0,145047620000,145047620000.0,16.9
18,2016/3/0/0,-39618976.0,202379139.0,445836546.0,3301963266.0,,10189200699.0,40467315268.0,24143599374.0,145047620000,145047620000.0,14.1
19,2016/2/0/0,-185765041.0,1342515664.0,2415006997.0,1871877209.0,,9861496539.0,39802578549.0,21571906455.0,145047620000,145047620000.0,10.0
20,2016/1/0/0,-299108017.0,594285503.0,763699102.0,561526592.0,,21775365399.0,38901602662.0,32080109253.0,145047620000,145047620000.0,6.4
21,2015/4/0/0,3042188044.0,116965337535.0,119995954930.0,1931893631.0,,39222087772.0,52119026386.0,62713346195.0,145047620000,145047620000.0,6.2
22,2015/3/0/0,-942543060.0,2225126604.0,2347600676.0,9756980638.0,,21968704079.0,118645715530.0,159270147006.0,145047620000,145047620000.0,6.8
23,2015/2/0/0,-3310320021.0,7435482133.0,7725543005.0,19537577141.0,,22588563515.0,120331975932.0,165665969463.0,145047620000,145047620000.0,7.3
24,2015/1/0/0,16320230.0,2965497309.0,3231787798.0,1860725219.0,,23656573264.0,120296620167.0,121900700621.0,145047620000,145047620000.0,6.9
25,2014/4/0/0,2362390019.0,12802845986.0,25310430060.0,1035756837.0,,43209420274.0,242462371110.0,137863805728.0,0,145047620000.0,6.4
26,2014/3/0/0,-560887389.0,2603196736.0,2139032506.0,274948294.0,,16927442873.0,250657227250.0,112472102478.0,0,145047620000.0,5.6
27,2014/2/0/0,-391142305.0,9425428528.0,16177665080.0,863533039.0,,20035423589.0,247648094988.0,113331948021.0,0,145047620000.0,5.6
28,2014/1/0/0,-571287158.0,1530633844.0,2002574730.0,374101175.0,,21448407453.0,246082970179.0,119778553984.0,0,145047620000.0,5.7
29,2013/4/0/0,4086792623.0,26539962294.0,42537524433.0,396477933.0,,20197963902.0,252504915899.0,110992787186.0,0,145047620000.0,5.5
30,2013/3/0/0,-2460565356.0,4848199684.0,5095743228.0,317984596.0,,20558118884.0,252683668139.0,169233853061.0,0,145047620000.0,4.7
31,2013/2/0/0,976846438.0,30923199311.0,36367791964.0,3232507412.0,,20410486798.0,252085520698.0,170993383129.0,0,145047620000.0,4.6
32,2013/1/0/0,-593845807.0,14161322110.0,15599257017.0,1357819062.0,,42604145770.0,274258971369.0,221380933792.0,0,145047620000.0,5.2
33,2012/4/0/0,49115913.0,7490641000.0,9267966094.0,879600820.0,226357086.0,35162407273.0,278329825492.0,215926710502.0,0,145047620000.0,5.2
34,2012/3/0/0,-101365728.0,1589584634.0,3516808568.0,1158479334.0,248058000.0,41683395333.0,272904371239.0,217262092886.0,0,145047620000.0,5.0
35,2012/2/0/0,-302510279.0,24013796091.0,28394021033.0,4002293535.0,248058000.0,42027555966.0,265378983139.0,209106561812.0,0,145047620000.0,7.0
36,2012/1/0/0,1465147195.0,40606154176.0,46540770713.0,3195297182.0,,38545603769.0,289912708077.0,210424480911.0,0,145047620000.0,10.6
37,2011/4/0/0,5366659821.0,81536456152.0,91989512773.0,3031800277.0,6351166667.0,36019480879.0,311981651594.0,209104330330.0,0,145047620000.0,7.8
38,2011/3/0/0,4651041311.0,42776307689.0,49903352653.0,4483713322.0,8518000000.0,26486969784.0,335833551592.0,209903841501.0,0,145047620000.0,9.5
39,2011/2/0/0,6443382343.0,7208558651.0,18897448210.0,4633852056.0,,31101780734.0,347106874036.0,226500252224.0,0,131519420000.0,8.3
40,2011/1/0/0,8954623140.0,12269718615.0,22925576831.0,8006821709.0,18000000000.0,31353711471.0,276544598107.0,229666454407.0,0,101169100000.0,12.5
