Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,55630361063.0,126691079805.0,137568621164.0,111107032335.0,352150000000.0,41926415616.0,114361380800.0,134432346308.0,2747440630000.0,2747440630000.0,6.8
1,2020/4/0/0,40465160404.0,152200728230.0,162404480520.0,143098383082.0,261505000000.0,68408888795.0,133388561217.0,149878616015.0,2747440630000.0,2747440630000.0,5.4
2,2020/3/0/0,59579942172.0,130291602833.0,140084554876.0,146501835252.0,240505000000.0,107875755303.0,187853155772.0,144422163425.0,2747440630000.0,2747440630000.0,4.74
3,2020/2/0/0,117779517615.0,125219023132.0,132177433090.0,187065682287.0,843569658812.0,132413843133.0,221248175315.0,237811997951.0,2747440630000.0,2747440630000.0,4.33
4,2020/1/0/0,68563208020.0,119204140865.0,170815538075.0,113908333192.0,1768574931267.0,206574506702.0,261552732854.0,102767786998.0,2747440630000.0,2747440630000.0,4.29
5,2019/4/0/0,96148039725.0,146797241427.0,215559801938.0,117605117577.0,1805294435841.0,178807041880.0,307334964642.0,135637716250.0,2747440630000.0,2747440630000.0,3.77
6,2019/3/0/0,24383388273.0,64227708118.0,71575438126.0,117044643951.0,1834576107978.0,90109233719.0,293464867418.0,117274022806.0,2747440630000.0,2747440630000.0,3.06
7,2019/2/0/0,34340157774.0,96215335372.0,110802807296.0,126706796551.0,1902629067331.0,128077731678.0,225797548120.0,162118218951.0,2747440630000.0,2747440630000.0,3.0
8,2019/1/0/0,50240968893.0,154590740991.0,192457686397.0,160862524070.0,1770860068328.0,75701682160.0,381008521786.0,211231519796.0,2747440630000.0,2747440630000.0,3.8
9,2018/4/0/0,35071484913.0,147492797755.0,169024822107.0,84028754072.0,1717085945589.0,75185317647.0,499723380095.0,238776098462.0,2747440630000.0,2747440630000.0,3.94
10,2018/3/0/0,74896057829.0,257916601702.0,325614944041.0,157375886782.0,1627292414247.0,89975452825.0,302129162790.0,281673922429.0,2747440630000.0,2747440630000.0,4.22
