Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,6756994292.0,61017091106.0,78865933013.0,19213063961.0,162792982956.0,108492781566.0,29071169533.0,14692243584.0,633317350000.0,633317350000.0,11.9
1,2020/4/0/0,-2116571810.0,59345971109.0,69053352305.0,14585818590.0,164787313181.0,92368620306.0,28036457244.0,13745386343.0,633317350000.0,633317350000.0,10.3
2,2020/3/0/0,16804162118.0,59203029731.0,86142868460.0,8023557562.0,122697414879.0,95301477586.0,28053289559.0,9696013734.0,633317350000.0,633317350000.0,9.42
3,2020/2/0/0,638239933.0,50463975455.0,60839624111.0,22507828741.0,144697414879.0,93120539039.0,27526394505.0,11707321485.0,633317350000.0,633317350000.0,8.18
4,2020/1/0/0,5492297798.0,68964569701.0,88303620446.0,8727985759.0,143611285275.0,92854684376.0,27919598185.0,10751315380.0,633317350000.0,633317350000.0,9.75
5,2019/4/0/0,4120355002.0,66863815487.0,83917562138.0,6905040805.0,193657422261.0,88585371833.0,24518732422.0,17123291980.0,633317350000.0,633317350000.0,11.6
6,2019/3/0/0,31966706280.0,75386975113.0,107749618867.0,8492758338.0,186575623288.0,95646438077.0,24855269793.0,11464481583.0,633317350000.0,633317350000.0,11.25
7,2019/2/0/0,45616270631.0,88177984898.0,148394657290.0,38138995799.0,192575623288.0,89092769365.0,23726169136.0,75184346201.0,575749560000.0,575749560000.0,11.5
8,2019/1/0/0,28614876298.0,69653741636.0,112081206445.0,17981397731.0,155500000000.0,84613862986.0,28005153255.0,15347888627.0,575749560000.0,575749560000.0,13.5
9,2018/4/0/0,2927487929.0,66401043413.0,82787523339.0,11069237548.0,161300000000.0,111715296932.0,22965164006.0,20629644967.0,575749560000.0,575749560000.0,14.7
10,2018/3/0/0,23919417765.0,64332072025.0,99213038162.0,15317775633.0,157800000000.0,119695442579.0,21755018397.0,16501871815.0,575749560000.0,575749560000.0,16.45
11,2018/2/0/0,62013436990.0,78408415453.0,158166222306.0,32052344724.0,212200000000.0,94989706979.0,21239096139.0,96013279163.0,479794370000.0,479794370000.0,21.8
12,2018/1/0/0,40405660189.0,50734634702.0,102301004233.0,20864279534.0,201200000000.0,132099196104.0,31044305626.0,22102509720.0,479794370000.0,479794370000.0,24.2
13,2017/4/0/0,5965754768.0,53831476423.0,89059717242.0,12872290075.0,210200000000.0,94989855451.0,19215063551.0,19890918311.0,479794370000.0,479794370000.0,24.3
