Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,495202641.0,165400537222.0,169042129641.0,23854021575.0,105640915952.0,440673507420.0,76881920756.0,758749170463.0,515095830000.0,515095830000.0,6.3
1,2020/4/0/0,7655346241.0,206258508876.0,210917989426.0,66848314835.0,118452340609.0,484519419928.0,83293416540.0,546922649162.0,515095830000.0,515095830000.0,6.83
2,2020/3/0/0,1458897368.0,99934248128.0,104773828627.0,75214408159.0,75875199316.0,470763315281.0,70012006542.0,438845166787.0,468269540000.0,468269540000.0,4.41
3,2020/2/0/0,2315993927.0,113150014142.0,120610632260.0,34308499012.0,119103881964.0,476926591164.0,96866754840.0,436836140653.0,468269540000.0,468269540000.0,5.05
4,2020/1/0/0,123986890.0,62146103827.0,64469775899.0,48550974936.0,82435828454.0,432561151642.0,137075524244.0,396169509001.0,468269540000.0,468269540000.0,2.94
5,2019/4/0/0,262427928.0,89666205050.0,94539238035.0,72641981383.0,136253714874.0,374081155185.0,135175970422.0,397711690033.0,468269540000.0,468269540000.0,3.27
6,2019/3/0/0,8915924598.0,116221605097.0,121903454421.0,61240594122.0,149125371420.0,387597334166.0,142633033757.0,334232072561.0,468269540000.0,468269540000.0,19.2
7,2019/2/0/0,13745510950.0,144738782130.0,160383861495.0,56553180183.0,148978891420.0,349246578958.0,151780253505.0,295347247649.0,468269540000.0,468269540000.0,24.45
8,2019/1/0/0,13543300871.0,124193287216.0,141995131688.0,157137925730.0,92798987316.0,291519550370.0,166453720356.0,282671723416.0,468269540000.0,468269540000.0,22.9
9,2018/4/0/0,802537361.0,74412848100.0,78981588720.0,24261444396.0,275746487316.0,213833621241.0,142001628756.0,528309017407.0,468269540000.0,468269540000.0,23.25
10,2018/3/0/0,930893702.0,71482156915.0,76307463855.0,26558317762.0,50584027778.0,186278071561.0,145971069193.0,228750025507.0,468269540000.0,468269540000.0,20.7
11,2018/2/0/0,9818446733.0,96458233348.0,104010590031.0,45994175213.0,44264027778.0,180383196014.0,137183942872.0,233873389135.0,468269540000.0,468269540000.0,23.4
12,2018/1/0/0,15001317246.0,100311515527.0,117316689456.0,15350528351.0,34139027778.0,271253680766.0,110267603826.0,231460902845.0,425699850000.0,425699850000.0,20.9
13,2017/4/0/0,12818108895.0,82286698294.0,92677693222.0,8406686507.0,29539027778.0,210718694288.0,109345929464.0,151348409832.0,425699850000.0,425699850000.0,11.4
14,2017/3/0/0,10133411309.0,66788192245.0,74783944264.0,20871276233.0,15000000000.0,194765674671.0,96617011737.0,114575681966.0,425699850000.0,425699850000.0,11.2
15,2017/2/0/0,5770831316.0,90279172970.0,100778803656.0,8355467225.0,10000000000.0,197483090976.0,90077982881.0,123763359332.0,,387000000000.0,9.1
16,2017/1/0/0,8743202131.0,74765576974.0,89712285947.0,32313646118.0,10000000000.0,220671041837.0,84863561174.0,100861052699.0,,387000000000.0,7.3
17,2016/4/0/0,1281941802.0,39552300093.0,45003596136.0,31740300186.0,10000000000.0,215418931047.0,84642715329.0,86646761691.0,,387000000000.0,6.7
