Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,71993229475.0,2353372275086.0,2664953295009.0,1045605393459.0,176256000000.0,3152950175787.0,1412524781550.0,4888050571839.0,1393624590000.0,1466773390000.0,53.6
1,2020/4/0/0,70330086337.0,2168090185036.0,2440576992752.0,1133312021167.0,733600000000.0,1838483501485.0,1159284429052.0,4393169514698.0,1393624590000.0,1466773390000.0,62.7
2,2020/3/0/0,66114641779.0,1949518918917.0,2207449943354.0,282082549996.0,720904657534.0,2432632001038.0,999283583864.0,3248617736782.0,1325624590000.0,1466773390000.0,74.2
3,2020/2/0/0,66112470281.0,1796754242151.0,2002109027527.0,315042510646.0,727670657534.0,2677936825033.0,1074589114506.0,3694814431523.0,1282624590000.0,1423773390000.0,67.9
4,2020/1/0/0,41842790583.0,1611236133422.0,1834754984735.0,334631590283.0,886836028767.0,2412880550489.0,1253213257334.0,3607381465342.0,1282624590000.0,1423773390000.0,
5,2019/4/0/0,,,,,,,,,,,
6,2019/3/0/0,,,,,,,,,,,
7,2019/2/0/0,,,,,,,,,,,
8,2019/1/0/0,,,,,,,,,,,
9,2018/4/0/0,,,,,,,,,,,
10,2018/3/0/0,,,,,,,,,,,
11,2018/2/0/0,,,,,,,,,,,
12,2018/1/0/0,,,,,,,,,,,
13,2017/4/0/0,,,,,,,,,,,
14,2017/3/0/0,,,,,,,,,,,
15,2017/2/0/0,,,,,,,,,,,
16,2017/1/0/0,,,,,,,,,,,
17,2016/4/0/0,,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,,,
22,2015/3/0/0,,,,,,,,,,,
23,2015/2/0/0,,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,,,
26,2014/3/0/0,,,,,,,,,,,
27,2014/2/0/0,,,,,,,,,,,
28,2014/1/0/0,,,,,,,,,,,
29,2013/4/0/0,,,,,,,,,,,
30,2013/3/0/0,,,,,,,,,,,
31,2013/2/0/0,,,,,,,,,,,
32,2013/1/0/0,,,,,,,,,,,
33,2012/4/0/0,,,,,,,,,,,
34,2012/3/0/0,,,,,,,,,,,
35,2012/2/0/0,,,,,,,,,,,
36,2012/1/0/0,,,,,,,,,,,
37,2011/4/0/0,,,,,,,,,,,
38,2011/3/0/0,,,,,,,,,,,
39,2011/2/0/0,,,,,,,,,,,
40,2011/1/0/0,,,,,,,,,,,
41,2010/4/0/0,,,,,,,,,,,
42,2010/3/0/0,,,,,,,,,,,
43,2010/2/0/0,,,,,,,,,,,
44,2010/1/0/0,,,,,,,,,,,
45,2009/4/0/0,,,,,,,,,,,
46,2009/3/0/0,,,,,,,,,,,
47,2009/2/0/0,,,,,,,,,,,
48,2009/1/0/0,,,,,,,,,,,
49,2008/4/0/0,,,,,,,,,,,
50,2008/3/0/0,,,,,,,,,,,
51,2008/2/0/0,,,,,,,,,,,
52,2008/1/0/0,,,,,,,,,,,
