Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,2485330129.0,375910481650.0,410560946952.0,70535624960.0,30000000000.0,415581005983.0,413927407225.0,632177932123.0,,478973330000.0,8.52
1,2020/4/0/0,-1001569707.0,273892008010.0,287683064655.0,86263067512.0,,294760496964.0,418297118838.0,495777508909.0,,478973330000.0,7.67
2,2020/3/0/0,292360539.0,219282587069.0,237080511205.0,10182830440.0,,515775763754.0,406265071639.0,629292969779.0,,478973330000.0,6.77
3,2020/2/0/0,9170425168.0,452493166619.0,505355059231.0,37938814758.0,,556313914862.0,353663238286.0,651555746951.0,,478973330000.0,5.3
4,2020/1/0/0,-6272409197.0,350287789161.0,365313438004.0,16504069423.0,,424345909511.0,430449456493.0,585638429254.0,,478973330000.0,5.49
5,2019/4/0/0,-437227321.0,300230231126.0,309856342548.0,73878445219.0,,294974158637.0,448715869704.0,529757056807.0,,478973330000.0,5.95
6,2019/3/0/0,-5483643607.0,320035687206.0,338229026503.0,19637858522.0,,554419718834.0,487447731505.0,761562809712.0,,478973330000.0,6.82
7,2019/2/0/0,11362759808.0,654090203550.0,714282157682.0,76924040821.0,,614812038876.0,433822052643.0,816581170240.0,,478973330000.0,8.77
8,2019/1/0/0,1939175300.0,252495262544.0,264704200072.0,40232432401.0,,353591897973.0,528954187561.0,616710576980.0,,478973330000.0,15.0
9,2018/4/0/0,687312539.0,524013476619.0,554290770470.0,70632564357.0,,487770145892.0,433406545000.0,661158231697.0,,478973330000.0,13.2
10,2018/3/0/0,6078103377.0,381462955064.0,414946687022.0,41917654454.0,,635454273831.0,389053246203.0,709456349593.0,,478973330000.0,14.25
11,2018/2/0/0,36038160960.0,716712209223.0,801413333158.0,86502194897.0,70000000000.0,705056740213.0,488247658067.0,990552410593.0,,478973330000.0,11.4
12,2018/1/0/0,23383450025.0,414487319230.0,470505369155.0,49267387564.0,70000000000.0,544917173046.0,497646981959.0,781158921565.0,,478973330000.0,12.7
13,2017/4/0/0,14575384864.0,535222066986.0,570399032549.0,149121691726.0,,332525517478.0,518254257538.0,648475413378.0,,478973330000.0,13.1
14,2017/3/0/0,18050446776.0,614793020680.0,669423877203.0,154500488665.0,,717956606989.0,379975944570.0,869562121642.0,,478973330000.0,13.65
15,2017/2/0/0,37441624826.0,615166547505.0,707604338147.0,117063347407.0,,549845580729.0,349033035210.0,636816440286.0,,478973330000.0,13.55
16,2017/1/0/0,21636835987.0,393297962673.0,443430621903.0,158336188159.0,,448957484297.0,426205782975.0,648903315371.0,,478973330000.0,13.55
17,2016/4/0/0,22509627657.0,606824515269.0,668652588388.0,108333795180.0,,459460537294.0,391041211026.0,597725607411.0,,478973330000.0,11.2
18,2016/3/0/0,14898815118.0,403245515000.0,448697153427.0,115023638617.0,,429501408664.0,390052181996.0,568777359917.0,,478973330000.0,11.7
19,2016/2/0/0,36147154599.0,717278172926.0,812135198891.0,165061823124.0,,566485588050.0,383914214014.0,793875081934.0,,435433060000.0,12.0
20,2016/1/0/0,17707866383.0,399400990576.0,431008053336.0,33350569138.0,,281048560752.0,635191592497.0,590664051233.0,,435433060000.0,13.7
21,2015/4/0/0,11617630662.0,507644690420.0,541343262861.0,44261363245.0,,283296107735.0,763193754182.0,1093440577897.0,,435433060000.0,13.7
22,2015/3/0/0,15540949704.0,514601956999.0,568741865851.0,26675546176.0,,438261642165.0,559239076282.0,1044203470414.0,,435433060000.0,14.2
23,2015/2/0/0,29200937142.0,673962084524.0,752792339219.0,130534422068.0,,520714865908.0,498296303577.0,1172812868088.0,,,14.3
24,2015/1/0/0,29928307762.0,421556982573.0,476020288464.0,69294118729.0,,264975363730.0,565694032376.0,856859786383.0,,,16.8
25,2014/4/0/0,20388706836.0,407917625486.0,458205684148.0,88251647795.0,,272829135827.0,633795510016.0,986546203953.0,0.0,435433060000.0,16.8
26,2014/3/0/0,17645384333.0,477863783589.0,551176855670.0,50424443291.0,,346547970633.0,553534117053.0,965949701119.0,0.0,435433060000.0,
27,2014/2/0/0,36845343801.0,599566605633.0,699841345690.0,354654399880.0,,313105819116.0,770825098868.0,1439918781050.0,0.0,435433060000.0,
28,2014/1/0/0,27778246724.0,475830742594.0,528758461855.0,354654399880.0,,313105819116.0,770825098868.0,1439918781050.0,0.0,435433060000.0,
29,2013/4/0/0,115398403359.0,2343321422880.0,2638856537971.0,354654399880.0,,313105819116.0,770825098868.0,1439918781050.0,0.0,435433060000.0,
30,2013/3/0/0,103191876013.0,2245249097202.0,2484514777842.0,101243165786.0,,480409156958.0,680484039091.0,1291257721426.0,0.0,414699890000.0,
31,2013/2/0/0,54389709859.0,905919013871.0,1006927687735.0,143463009675.0,,538355268319.0,670804359980.0,1426650990651.0,0.0,414699890000.0,
32,2013/1/0/0,,,,,,,,,0.0,,
33,2012/4/0/0,,,,,,,,,0.0,,
34,2012/3/0/0,23672149708.0,924758660432.0,1003663105835.0,61776025267.0,,539906512597.0,640365405692.0,1344810928309.0,0.0,414700000000.0,
35,2012/2/0/0,30226642412.0,1145450583746.0,1243378907486.0,169346891910.0,,468165511417.0,419964520599.0,1178918805508.0,0.0,414700000000.0,
36,2012/1/0/0,20551413971.0,626577633169.0,667479138372.0,107886073261.0,,301335238843.0,585873263566.0,1120491675785.0,0.0,377000000000.0,
37,2011/4/0/0,,,,,,,,,0.0,,
38,2011/3/0/0,28692651938.0,1026309079281.0,1103423909463.0,65877634651.0,,396127882896.0,515389669664.0,1099068999538.0,0.0,377000000000.0,
39,2011/2/0/0,19278203432.0,1021124253879.0,1079483610181.0,84799356748.0,,322340118249.0,552738459762.0,1107407151390.0,0.0,377000000000.0,
40,2011/1/0/0,27209716094.0,759586006352.0,819258224629.0,94361799132.0,,291599972828.0,495944520947.0,1051157001140.0,0.0,377000000000.0,
41,2010/4/0/0,,,,,,,,,0.0,,
42,2010/3/0/0,,,,,,,,,0.0,,
43,2010/2/0/0,,,,,,,,,0.0,,
