Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,29499174119.0,1178624871090.0,1282060102783.0,21868184027.0,49656000000.0,785928622469.0,257378545434.0,1042543674428.0,320275000000.0,,21.8
1,2020/4/0/0,11218925019.0,1062532927697.0,1147465638305.0,67128991364.0,74000000000.0,600073835143.0,205217620149.0,930793816681.0,320275000000.0,320275000000.0,23.35
2,2020/3/0/0,19959028942.0,982795855247.0,1056767165486.0,43731838438.0,64684328767.0,575980458067.0,244236318933.0,848805345671.0,278500000000.0,278500000000.0,14.1
3,2020/2/0/0,14153830590.0,1026584207366.0,1082900143842.0,32054859631.0,147850328767.0,672605891190.0,183831710506.0,1073965069520.0,278500000000.0,278500000000.0,12.85
4,2020/1/0/0,7634131234.0,735708410030.0,795596683119.0,36178490081.0,161950328767.0,587247080694.0,236987084041.0,1124818400251.0,278500000000.0,278500000000.0,12.3
5,2019/4/0/0,6936557731.0,882062413818.0,929473557678.0,54932449838.0,328727348767.0,478996770109.0,205552999755.0,1073933781169.0,278500000000.0,278500000000.0,9.61
6,2019/3/0/0,17414638976.0,1066740804057.0,1134121993900.0,48836523527.0,306926484079.0,602482081069.0,215902926129.0,1093012577712.0,278500000000.0,278500000000.0,11.7
7,2019/2/0/0,18470554381.0,1139536840951.0,1204716052867.0,147265362444.0,252424484079.0,792686987286.0,203471763235.0,1306387789025.0,278500000000.0,278500000000.0,11.15
8,2019/1/0/0,15686857008.0,1286035496347.0,1344993520732.0,87947626118.0,241740155312.0,989564008693.0,267991557877.0,1475322223769.0,278500000000.0,278500000000.0,13.7
9,2018/4/0/0,1819569782.0,1268739192141.0,1325085182049.0,148931866434.0,177006460274.0,779552821144.0,280843364458.0,1457906996719.0,278500000000.0,278500000000.0,13.85
10,2018/3/0/0,9433762165.0,1330473973937.0,1385408471197.0,207841167558.0,144539699602.0,869208526376.0,293198735533.0,1363400546384.0,278500000000.0,278500000000.0,15.3
11,2018/2/0/0,18831631451.0,1518699893667.0,1578881249639.0,275520391901.0,144539699602.0,646192488410.0,310626729207.0,1218362659222.0,278500000000.0,278500000000.0,17.5
12,2018/1/0/0,15133442258.0,544255385634.0,584760947233.0,191690756096.0,,345529808985.0,219774380291.0,794923460555.0,136000000000.0,136000000000.0,16.6
13,2017/4/0/0,14217883612.0,501956111473.0,552418966258.0,124021168833.0,,318632950799.0,127048750955.0,574425971890.0,136000000000.0,136000000000.0,22.65
14,2017/3/0/0,22483229066.0,352425887831.0,389237020289.0,119815622374.0,,237502375700.0,100240837033.0,379864463370.0,136000000000.0,136000000000.0,31.65
15,2017/2/0/0,14010826071.0,226411954656.0,248331441824.0,84799441804.0,,175669173993.0,49113277632.0,160231443849.0,,136000000000.0,28.9
16,2017/1/0/0,0.0,120274025472.0,140763026977.0,149846591577.0,,93147189613.0,32419987253.0,102526929285.0,13600000000000.0,136000000000.0,
17,2016/4/0/0,,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,,
21,2015/4/0/0,0.0,,,,,,,,,,
22,2015/3/0/0,,,,,,,,,,,
23,2015/2/0/0,,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,,
26,2014/3/0/0,,,,,,,,,0.0,,
27,2014/2/0/0,,,,,,,,,0.0,,
28,2014/1/0/0,,,,,,,,,0.0,,
29,2013/4/0/0,,,,,,,,,0.0,,
30,2013/3/0/0,,,,,,,,,0.0,,
31,2013/2/0/0,0.0,,,,,,,,0.0,,
32,2013/1/0/0,,,,,,,,,0.0,,
33,2012/4/0/0,,,,,,,,,0.0,,
34,2012/3/0/0,,,,,,,,,0.0,,
35,2012/2/0/0,,,,,,,,,0.0,,
36,2012/1/0/0,,,,,,,,,0.0,,
37,2011/4/0/0,,,,,,,,,0.0,,
38,2011/3/0/0,,,,,,,,,0.0,,
39,2011/2/0/0,,,,,,,,,0.0,,
40,2011/1/0/0,,,,,,,,,0.0,,
41,2010/4/0/0,,,,,,,,,0.0,,
42,2010/3/0/0,,,,,,,,,0.0,,
43,2010/2/0/0,,,,,,,,,0.0,,
44,2010/1/0/0,,,,,,,,,0.0,,
45,2009/4/0/0,,,,,,,,,0.0,,
46,2009/3/0/0,,,,,,,,,0.0,,
47,2009/2/0/0,,,,,,,,,0.0,,
48,2009/1/0/0,,,,,,,,,0.0,,
49,2008/4/0/0,,,,,,,,,0.0,,
50,2008/3/0/0,,,,,,,,,0.0,,
51,2008/2/0/0,,,,,,,,,0.0,,
52,2008/1/0/0,,,,,,,,,0.0,,
