Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,2568863173.0,367265307850.0,391251163287.0,15696666350.0,149896369552.0,389474742205.0,674629242792.0,1140513993122.0,93886820000.0,93886820000.0,11.0
1,2020/4/0/0,-483492792.0,360351107028.0,374439473272.0,4573153878.0,149896369552.0,424706672796.0,764377880294.0,1264904167702.0,93886820000.0,93886820000.0,11.1
2,2020/3/0/0,4457329344.0,349666677076.0,369065633789.0,12479423944.0,149896369552.0,366433941106.0,795260374487.0,1238107626172.0,93886820000.0,93886820000.0,10.45
3,2020/2/0/0,1339735753.0,316012333411.0,336868091968.0,27077160204.0,153107242693.0,430701346457.0,862153583239.0,1384352783736.0,93886820000.0,93886820000.0,11.6
4,2020/1/0/0,613137466.0,252907726873.0,277187272162.0,47680982889.0,153740314960.0,429236238578.0,896751261732.0,1446730666082.0,93886820000.0,93886820000.0,25.5
5,2019/4/0/0,735308931.0,441375318170.0,471062165458.0,68105213964.0,153217483583.0,609953357203.0,842890856865.0,1592632941607.0,93886820000.0,93886820000.0,18.1
6,2019/3/0/0,2908012535.0,333548492960.0,365981333429.0,12196860193.0,153217483583.0,527066001173.0,970416458613.0,1571594335480.0,93886820000.0,93886820000.0,20.2
7,2019/2/0/0,3668889606.0,412085206076.0,448963329753.0,29074181368.0,152467879439.0,561069973737.0,891929818191.0,1553547773152.0,93886820000.0,93886820000.0,24.5
8,2019/1/0/0,4512744602.0,426037924581.0,452994788812.0,43106183044.0,144243253367.0,574089902442.0,847326747897.0,1534719788370.0,93886820000.0,93886820000.0,21.0
9,2018/4/0/0,6485284195.0,584145127220.0,631211491818.0,37149060302.0,160719125865.0,644341005034.0,843185576900.0,1621782469878.0,93886820000.0,93886820000.0,24.2
10,2018/3/0/0,5817721927.0,403397529000.0,443649659778.0,14515275977.0,160719125865.0,583487945010.0,866573914988.0,1570816919285.0,,93886820000.0,27.0
11,2018/2/0/0,2630436892.0,405320529013.0,434763862735.0,4616828845.0,160018709538.0,420300877360.0,849524764581.0,1386701613298.0,93886820000.0,93886820000.0,25.65
12,2018/1/0/0,2087334381.0,382540701109.0,407965073856.0,8745248668.0,164807971676.0,381692667453.0,818400627997.0,1316129011646.0,93886820000.0,93886820000.0,24.3
13,2017/4/0/0,-9281472874.0,352190247712.0,386323655686.0,7830797370.0,169316249999.0,471364448783.0,871238538543.0,1473648461270.0,93886820000.0,93886820000.0,21.7
