Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,2057439167710.0,14301032879540.0,17570498024861.0,6457577994501.0,21594237927459.0,13439321385786.0,1977431082943.0,11785544853231.0,19139500000000.0,19139500000000.0,84.9
1,2020/4/0/0,,,,,,,,,,19139500000000.0,79.0
2,2020/3/0/0,2068095098471.0,13031056098632.0,15937439704720.0,6819915906268.0,19913350000000.0,10578989825806.0,1814694121232.0,10868789583895.0,19139500000000.0,19139500000000.0,70.8
3,2020/2/0/0,1712760299796.0,13224775865675.0,15627037192030.0,12639651851548.0,21001200000000.0,10710731969910.0,1548717632722.0,11240941012859.0,19139500000000.0,19139500000000.0,69.5
4,2020/1/0/0,2350603244090.0,13782167020648.0,17093939256044.0,5277466733988.0,25891000000000.0,11568889304907.0,1901852024650.0,10840024455253.0,,19139500000000.0,68.6
5,2019/4/0/0,3098123529109.0,13476376190422.0,17317638155803.0,4475895496074.0,24915000000000.0,10562310400592.0,1591782393631.0,9960115954205.0,19139500000000.0,19139500000000.0,85.9
6,2019/3/0/0,2929351549446.0,14708135193587.0,19038431766260.0,5933208581387.0,22599154000000.0,11708792771801.0,1760397783319.0,12346610702704.0,19139500000000.0,19139500000000.0,105.8
7,2019/2/0/0,3056627503280.0,15914004232581.0,20353418485955.0,7375347002091.0,24019154000000.0,11163778467194.0,1486226998543.0,15848007074413.0,19139500000000.0,19139500000000.0,102.0
8,2019/1/0/0,3063647131407.0,14293133166039.0,18639132877076.0,7589139804750.0,19844854000000.0,11512640953210.0,1522194449180.0,13054150722584.0,19139500000000.0,19139500000000.0,107.9
9,2018/4/0/0,3272805828394.0,14279790809947.0,19013576128730.0,6705675471347.0,21602454000000.0,10232069390328.0,1952144282493.0,11199310466133.0,19139500000000.0,19139500000000.0,90.5
10,2018/3/0/0,3265742907517.0,13631318877106.0,18426176272138.0,7302682513477.0,20998654000000.0,8973093014271.0,1301847299632.0,11685214700205.0,19139500000000.0,19139500000000.0,101.9
11,2018/2/0/0,3206818910262.0,15254460754582.0,20028465859517.0,9786962208643.0,20628654000000.0,12406672302812.0,2214726721636.0,15966533719489.0,19139500000000.0,19139500000000.0,96.1
12,2018/1/0/0,2665326618836.0,14168872218448.0,18162316570597.0,14666498838126.0,15040450000000.0,10880622864535.0,2071315906561.0,12910731297064.0,19139500000000.0,19139500000000.0,103.5
13,2017/4/0/0,3770019212066.0,11668864522171.0,17080564031778.0,13672016964678.0,13407350000000.0,9115469403908.0,1651526459306.0,10931313159127.0,19139500000000.0,19139500000000.0,104.8
14,2017/3/0/0,1963286567085.0,12026284295040.0,15084734273334.0,12897663167477.0,13367350000000.0,8607415434266.0,1854511376468.0,11641622770191.0,19139500000000.0,19139500000000.0,75.0
15,2017/2/0/0,1871792929721.0,13190303122389.0,16316096085147.0,14565027558565.0,11472350000000.0,9326649378178.0,1315382652722.0,11372263132793.0,19139500000000.0,19139500000000.0,64.1
16,2017/1/0/0,2215767825238.0,12859577093461.0,16257395978146.0,14216571000377.0,10332350000000.0,11230056353291.0,1422597759560.0,10668078057386.0,19139500000000.0,19139500000000.0,55.0
17,2016/4/0/0,3075643502024.0,10858704195406.0,15662687181741.0,13612560308316.0,5823450000000.0,12021627184436.0,1296721378189.0,9301326983351.0,19139500000000.0,19139500000000.0,60.0
18,2016/3/0/0,986462779380.0,11980895686903.0,13787161284295.0,17064067367435.0,5322866000000.0,9909530757836.0,1378244896117.0,9242784916462.0,19139500000000.0,19139500000000.0,67.3
19,2016/2/0/0,1657816025594.0,13177278033988.0,15709206613521.0,17113728766888.0,5993186000000.0,11142828023983.0,1422517316441.0,11460212838127.0,19139500000000.0,19139500000000.0,60.5
20,2016/1/0/0,1478887418884.0,11576703416890.0,13984088290150.0,17979212384190.0,6086320000000.0,9583777564825.0,1385408702582.0,9753736530277.0,19139500000000.0,19139500000000.0,50.5
21,2015/4/0/0,1100784369225.0,15294546782343.0,17264395697135.0,17762344528529.0,6083320000000.0,8213169290372.0,1220689729702.0,8982040570283.0,18950000000000.0,18950000000000.0,38.2
22,2015/3/0/0,2389942812384.0,12201347621479.0,15724333416407.0,19799251696463.0,6366955656333.0,4902021408702.0,1124145524048.0,5597450505963.0,18950000000000.0,18950000000000.0,47.5
23,2015/2/0/0,2677076016475.0,11923530167772.0,15777741937998.0,20403409917831.0,4196635656333.0,5197008112369.0,1600631704287.0,6872785607680.0,18950000000000.0,18950000000000.0,58.0
24,2015/1/0/0,2660022838582.0,11482935778811.0,15532003699593.0,24528362820168.0,1736635656333.0,4935412383818.0,1242709308305.0,6847992492729.0,18950000000000.0,18950000000000.0,64.0
25,2014/4/0/0,4797775055011.0,12384697374290.0,19013742563144.0,24079685217949.0,1683875000000.0,5053611512211.0,1801172279380.0,10560575415890.0,0.0,18950000000000.0,79.5
26,2014/3/0/0,3044339309269.0,15360612065476.0,19605541080303.0,23250246563039.0,1050100000000.0,5791163868524.0,1703512429852.0,10571263207355.0,0.0,18950000000000.0,104.0
27,2014/2/0/0,3328508333614.0,13995198523053.0,18703389886564.0,20321030401809.0,1061630416667.0,5614180176663.0,1604494352935.0,7814424498997.0,0.0,18950000000000.0,116.0
28,2014/1/0/0,3195320032455.0,11507660335284.0,16063990522048.0,21418317255713.0,1113700000000.0,5786717351410.0,1474524649478.0,8721067569973.0,0.0,18950000000000.0,98.0
29,2013/4/0/0,2244601674868.0,12751703675829.0,16575795221291.0,18293128183542.0,761700000000.0,5961890615963.0,2470697288520.0,9803610621858.0,0.0,18950000000000.0,77.0
30,2013/3/0/0,3072679430452.0,12739833350928.0,17066935883364.0,18276676708448.0,58850000000.0,5703110803067.0,1307708464308.0,7211851942138.0,0.0,18950000000000.0,64.5
31,2013/2/0/0,3004151729776.0,11397816635704.0,15750243721247.0,17781206438976.0,21050000000.0,5957905266039.0,1640805164723.0,9246510806026.0,0.0,18950000000000.0,65.5
