Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,4410852309.0,38006655084.0,38703789509.0,1268953881.0,,42087852204.0,9000000000.0,20662567126.0,115795740000.0,115795740000.0,17.5
1,2020/4/0/0,26764295760.0,29515183349.0,29996991596.0,11208912233.0,,22944055333.0,,1214778045.0,115795740000.0,115795740000.0,14.6
2,2020/3/0/0,1331850085.0,38574104182.0,39511606070.0,1947596143.0,6014723330.0,13955335375.0,,1288228934.0,105269370000.0,105269370000.0,16.0
3,2020/2/0/0,2801534435.0,13947950973.0,14464449381.0,439955274.0,5613323650.0,20052570667.0,,6683967195.0,105269370000.0,105269370000.0,17.9
4,2020/1/0/0,304496864.0,3650882071.0,4142368181.0,455575712.0,2446029300.0,13928072456.0,226138196.0,469064081.0,105269370000.0,105269370000.0,8.0
5,2019/4/0/0,5164233808.0,56959892645.0,57562031032.0,677434151.0,2446029300.0,13176272221.0,85181972.0,381724741.0,105269370000.0,105269370000.0,7.93
6,2019/3/0/0,13489669.0,9929983581.0,10631408301.0,460164092.0,3073216300.0,24398818336.0,441636904.0,10865673040.0,105269370000.0,105269370000.0,8.02
7,2019/2/0/0,4542899649.0,777138423.0,1230112181.0,280995061.0,3449528500.0,13637167296.0,298136904.0,398203715.0,105269370000.0,105269370000.0,6.63
8,2019/1/0/0,44126669.0,16894306973.0,17510328181.0,3304579910.0,3606325250.0,25597941405.0,972071113.0,12245162386.0,105269370000.0,105269370000.0,6.68
9,2018/4/0/0,-148847706.0,1986035869.0,2775174815.0,747624926.0,3995181190.0,20745761373.0,425909863.0,419126725.0,105269370000.0,105269370000.0,6.27
10,2018/3/0/0,604230144.0,2565166194.0,3685277633.0,1882984741.0,3871454300.0,18980436230.0,1852166288.0,795916246.0,105269370000.0,105269370000.0,5.9
11,2018/2/0/0,422402348.0,8123680082.0,9605632062.0,1073103930.0,3626281200.0,19044177913.0,2570660687.0,1487497686.0,105269370000.0,105269370000.0,6.6
12,2018/1/0/0,1800263612.0,2070785986.0,2864419997.0,858265249.0,6670989000.0,18384578298.0,2455357889.0,1662018667.0,105269370000.0,105269370000.0,7.34
13,2017/4/0/0,530615297.0,15333650617.0,16433357336.0,697831102.0,4549956600.0,18025087798.0,2483414877.0,1166655109.0,105269370000.0,105269370000.0,5.08
14,2017/3/0/0,900011059.0,4010990921.0,5474163359.0,1055323807.0,5182845300.0,23966770193.0,2498680199.0,8820307216.0,105269370000.0,105269370000.0,9.44
15,2017/2/0/0,2359941503.0,7640099711.0,8671783059.0,622077231.0,5057407900.0,22733524278.0,3947051918.0,9828398563.0,105269370000.0,105269370000.0,9.3
16,2017/1/0/0,713107629.0,4427823161.0,5522594539.0,1057643343.0,2451731000.0,25956611038.0,8876445843.0,18498821122.0,105269370000.0,105269370000.0,9.8
17,2016/4/0/0,378861217.0,29898392179.0,31362743644.0,628268658.0,2223663000.0,30778549282.0,10968923826.0,25758230848.0,105269370000.0,105269370000.0,12.7
18,2016/3/0/0,485849114.0,4052811577.0,5313571562.0,329379426.0,2457432700.0,21582410259.0,12861756383.0,19138061409.0,105269370000.0,105269370000.0,13.8
19,2016/2/0/0,623642634.0,4487049213.0,5983081589.0,328586435.0,2394714000.0,22312548671.0,13740139880.0,21272334224.0,95699830000.0,95699830000.0,8.0
20,2016/1/0/0,-540264850.0,4104767304.0,5174015033.0,369158090.0,2622782000.0,28399956779.0,14103849492.0,28669982214.0,95699830000.0,95699830000.0,9.7
21,2015/4/0/0,1879715128.0,16730542369.0,18296735930.0,448662715.0,3421020000.0,28502349479.0,14870551358.0,30068606939.0,95699830000.0,95699830000.0,21.1
22,2015/3/0/0,1334996348.0,43309618598.0,45072059682.0,382729611.0,2622782000.0,39394465593.0,18868446235.0,47085099542.0,95699830000.0,95699830000.0,18.9
23,2015/2/0/0,923114944.0,25583544470.0,27749967984.0,660799651.0,2622782000.0,26533539879.0,9554161104.0,22873254472.0,95699830000.0,95699830000.0,7.2
24,2015/1/0/0,689985413.0,9814613322.0,11303188719.0,21881802584.0,2622782000.0,6426374562.0,8598808287.0,23461671079.0,,,7.0
25,2014/4/0/0,211146730.0,5918661747.0,7435134377.0,662710564.0,,42753221299.0,7986951530.0,7319901372.0,0.0,95699830000.0,7.0
26,2014/3/0/0,1964317837.0,7021306594.0,9474625211.0,1071749513.0,,47397234416.0,9084107664.0,10033337110.0,0.0,95699830000.0,6.7
27,2014/2/0/0,1699567134.0,11172032219.0,13379297441.0,1741365194.0,,46452365702.0,7869851191.0,10508164285.0,0.0,95699830000.0,6.8
28,2014/1/0/0,491193127.0,23735440196.0,25375742358.0,742173026.0,,58290087576.0,12300694377.0,27317814229.0,0.0,95699830000.0,7.0
29,2013/4/0/0,-824568464.0,13383053880.0,15212142954.0,448187218.0,,46875210289.0,7243757337.0,9320744138.0,0.0,95699830000.0,7.1
30,2013/3/0/0,1478149085.0,34543240766.0,37145100215.0,633313534.0,,48911227012.0,8045273029.0,12192282203.0,0.0,95699830000.0,6.5
31,2013/2/0/0,1956292041.0,17117784460.0,19643450931.0,616644409.0,,22220266691.0,29110660536.0,9762104783.0,0.0,95699830000.0,7.0
32,2013/1/0/0,25692464.0,3645957148.0,5181321630.0,1643534352.0,,46050951751.0,7125496606.0,11144220903.0,0.0,95699830000.0,8.8
33,2012/4/0/0,687029879.0,12933829819.0,14978224912.0,1145979697.0,,56938475629.0,6629782033.0,20595123605.0,0.0,95699830000.0,12.4
