Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,79547950212.0,70931326162.0,178245517885.0,209545225876.0,130000000000.0,81378247475.0,2666484281.0,1027427986055.0,1000000000000.0,1000000000000.0,35.0
1,2020/4/0/0,23752687789.0,42397578572.0,70738244183.0,89152360679.0,80000000000.0,45970470572.0,2957352791.0,1043010623732.0,1000000000000.0,1000000000000.0,36.0
2,2020/3/0/0,37085243616.0,37320339906.0,88536470290.0,215102242152.0,120000000000.0,91579193381.0,2843274201.0,1094919593577.0,1000000000000.0,1000000000000.0,25.2
3,2020/2/0/0,71502472503.0,63601332872.0,152981888884.0,236373133941.0,120000000000.0,165901851027.0,1863159974.0,691366900359.0,1000000000000.0,1000000000000.0,26.8
4,2020/1/0/0,53657799909.0,55922269241.0,120724405653.0,258749794581.0,120000000000.0,165792096732.0,1219887461.0,629471935593.0,1000000000000.0,1000000000000.0,19.25
5,2019/4/0/0,20676086493.0,16024689426.0,48919901351.0,291804736479.0,120000000000.0,171688527499.0,1036162189.0,471047048970.0,1000000000000.0,1000000000000.0,15.55
6,2019/3/0/0,65755844160.0,88530923823.0,174475788930.0,436298987414.0,50000000000.0,133938803479.0,1960716477.0,408978424061.0,1000000000000.0,1000000000000.0,17.45
7,2019/2/0/0,30526224186.0,26104167635.0,60885105737.0,386046142683.0,50000000000.0,80409146222.0,1625963825.0,429828417287.0,1000000000000.0,1000000000000.0,26.45
8,2019/1/0/0,18516389639.0,22374900918.0,48092948960.0,327324111071.0,50000000000.0,69543364873.0,1212641825.0,228421089155.0,1000000000000.0,1000000000000.0,15.2
9,2018/4/0/0,8715500081.0,21536239271.0,35115580383.0,276124911168.0,50000000000.0,161375030214.0,1137552891.0,218780654145.0,1000000000000.0,1000000000000.0,11.9
10,2018/3/0/0,42711483869.0,71296300185.0,135995951603.0,95079427342.0,40000000000.0,119781201448.0,1348848146.0,173827491056.0,1000000000000.0,1000000000000.0,
11,2018/2/0/0,,,,,,,,,,,
12,2018/1/0/0,,,,,,,,,,,
13,2017/4/0/0,,,,,,,,,,,
14,2017/3/0/0,,,,,,,,,,,
15,2017/2/0/0,,,,,,,,,,,
16,2017/1/0/0,,,,,,,,,,,
17,2016/4/0/0,,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,,
19,2016/2/0/0,9882907625.0,15202765112.0,28798850282.0,306873566373.0,70000000000.0,78717137522.0,1014915453.0,149952014510.0,1000000000000.0,1000000000000.0,
20,2016/1/0/0,,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,,,
22,2015/3/0/0,3688488724.0,3455729983.0,8038981008.0,6591498927.0,310000000000.0,27258206031.0,12394458934.0,88028790191.0,1000000000000.0,1000000000000.0,
23,2015/2/0/0,18599327338.0,8154703015.0,23117719532.0,311723891958.0,,23513488222.0,,477200601386.0,1000000000000.0,1000000000000.0,
24,2015/1/0/0,2095139388.0,3027721508.0,7530881651.0,20459048279.0,300000000000.0,20739359143.0,4380000.0,443661233235.0,1000000000000.0,1000000000000.0,
25,2014/4/0/0,,,,,,,,,0.0,,
26,2014/3/0/0,42705765962.0,153110947228.0,206340131987.0,28460522361.0,,17827920715.0,39796540.0,474927314582.0,0.0,700000000000.0,
27,2014/2/0/0,7653172350.0,6234926848.0,14589784360.0,11236049217.0,,24718092259.0,111796540.0,434784363861.0,0.0,700000000000.0,
28,2014/1/0/0,2204542326.0,2716042730.0,6726036855.0,22080789419.0,,18091951022.0,111796540.0,255562577243.0,0.0,700000000000.0,
29,2013/4/0/0,16799369017.0,59317861529.0,80049776629.0,,,,,,0.0,,
30,2013/3/0/0,2938524217.0,2769165503.0,6207202789.0,2620454195.0,,18339222955.0,684470840.0,175560871549.0,0.0,700000000000.0,
31,2013/2/0/0,4415552639.0,16533793917.0,23398977605.0,12726426035.0,,29592753096.0,507946719.0,187740631064.0,0.0,700000000000.0,
32,2013/1/0/0,5267141228.0,19263929938.0,26503982479.0,3651266937.0,,37353187103.0,325243359.0,176340356976.0,0.0,700000000000.0,
33,2012/4/0/0,5532124422.0,105359453830.0,114276746204.0,39099783082.0,,15894702899.0,157054478.0,165894584161.0,0.0,700000000000.0,
34,2012/3/0/0,-242990818.0,2588760590.0,4564670707.0,45662260865.0,,17260989935.0,264920718.0,86816801602.0,0.0,700000000000.0,
35,2012/2/0/0,,,,,,,,,0.0,,
36,2012/1/0/0,,,,,,,,,0.0,,
37,2011/4/0/0,,,,,,,,,0.0,,
38,2011/3/0/0,,,,,,,,,0.0,,
39,2011/2/0/0,,,,,,,,,0.0,,
40,2011/1/0/0,,,,,,,,,0.0,,
41,2010/4/0/0,,,,,,,,,0.0,,
42,2010/3/0/0,,,,,,,,,0.0,,
43,2010/2/0/0,,,,,,,,,0.0,,
44,2010/1/0/0,,,,,,,,,0.0,,
45,2009/4/0/0,,,,,,,,,0.0,,
46,2009/3/0/0,,,,,,,,,0.0,,
47,2009/2/0/0,,,,,,,,,0.0,,
48,2009/1/0/0,,,,,,,,,0.0,,
49,2008/4/0/0,,,,,,,,,0.0,,
50,2008/3/0/0,,,,,,,,,0.0,,
51,2008/2/0/0,,,,,,,,,0.0,,
52,2008/1/0/0,,,,,,,,,0.0,,
