Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,35749113170.0,285042560067.0,369439731988.0,107435461753.0,41694378036.0,245222536250.0,370263874070.0,674449429388.0,145195600000.0,145195600000.0,78.5
1,2020/4/0/0,45300119279.0,354068574267.0,477790010421.0,151348800782.0,41409689807.0,234348656546.0,374441557131.0,731291511423.0,145195600000.0,145195600000.0,62.9
2,2020/3/0/0,30320704406.0,295731846559.0,388987582515.0,193293231749.0,43525076635.0,239842426221.0,370301243087.0,767208791015.0,145195600000.0,145195600000.0,55.2
3,2020/2/0/0,67885890368.0,414216239421.0,572419044855.0,202652155139.0,22498474149.0,225422560260.0,340579124608.0,747165855499.0,131997690000.0,131997690000.0,48.4
4,2020/1/0/0,23684822527.0,266727018249.0,342256346472.0,158945666188.0,21184762710.0,212056090144.0,314087919567.0,662039710207.0,131997690000.0,131997690000.0,48.0
5,2019/4/0/0,32900735592.0,337115715597.0,431525025970.0,163974895535.0,15484762710.0,242140193900.0,307025809418.0,676832891424.0,131997690000.0,131997690000.0,47.5
6,2019/3/0/0,28380179214.0,247114834423.0,323125849495.0,97323455647.0,15601606812.0,220120211886.0,304695534769.0,615483386565.0,131997690000.0,131997690000.0,42.8
7,2019/2/0/0,23489813370.0,265542275618.0,344271335712.0,108953577104.0,11754867430.0,198949458396.0,262417884986.0,629280134995.0,131997690000.0,131997690000.0,43.5
8,2019/1/0/0,20982450480.0,144129284210.0,203245762906.0,80138332497.0,17548060461.0,238575765459.0,250684044069.0,550940023687.0,131997690000.0,131997690000.0,36.1
9,2018/4/0/0,18070666690.0,245920733055.0,310374782200.0,109322740308.0,19576447726.0,263700747614.0,203769535381.0,515829649082.0,131997690000.0,131997690000.0,34.1
10,2018/3/0/0,19504960881.0,162177796090.0,220784036464.0,102864379053.0,21754492521.0,186961192349.0,209380041707.0,458183472442.0,131997690000.0,131997690000.0,28.1
11,2018/2/0/0,21915001056.0,161850994473.0,221690591050.0,128544909316.0,21130757779.0,179113439831.0,164836538270.0,425345336305.0,131997690000.0,131997690000.0,26.6
12,2018/1/0/0,18221657538.0,157894344346.0,201266851707.0,118320822885.0,36986150095.0,197533220703.0,156862843312.0,403718330590.0,119999070000.0,119999070000.0,41.0
13,2017/4/0/0,24864381161.0,207475310274.0,271088309014.0,132317056279.0,36462563187.0,201226707277.0,140412487944.0,421005672161.0,119999070000.0,119999070000.0,40.5
14,2017/3/0/0,19941856122.0,163845989564.0,211608265888.0,125156356125.0,37096787458.0,188569984066.0,148881619381.0,422134851707.0,119999070000.0,119999070000.0,46.5
15,2017/2/0/0,27433950250.0,195611801703.0,252267372307.0,106063295939.0,35497351867.0,175467533229.0,150727089129.0,406529433027.0,119999070000.0,119999070000.0,50.0
16,2017/1/0/0,24849710528.0,113098173461.0,171323273066.0,108256034309.0,39881381015.0,182853152941.0,139785339511.0,375329014938.0,119999070000.0,119999070000.0,55.2
17,2016/4/0/0,23586579450.0,163886454478.0,211167880953.0,101890778581.0,39562588005.0,171113156419.0,120307303076.0,338442150989.0,119999070000.0,119999070000.0,51.0
18,2016/3/0/0,25389619275.0,185250861647.0,237144766725.0,71673059340.0,38887653919.0,168825308553.0,136981114609.0,319251088198.0,100000000000.0,100000000000.0,63.0
19,2016/2/0/0,24258394523.0,195002429931.0,246662888892.0,94691972683.0,34583542809.0,144448317802.0,175105239894.0,380367874645.0,100000000000.0,100000000000.0,58.0
20,2016/1/0/0,12774056244.0,98570682520.0,134106174520.0,74693247038.0,17904964590.0,164360326591.0,218469855522.0,356649781326.0,100000000000.0,100000000000.0,45.5
21,2015/4/0/0,17575196242.0,179319922772.0,225879025704.0,117278655208.0,,168664151405.0,190521587978.0,364706827006.0,100000000000.0,100000000000.0,32.5
22,2015/3/0/0,13515364708.0,135111608943.0,171058658621.0,82155376592.0,,135055771346.0,187086608385.0,303605005546.0,100000000000.0,100000000000.0,26.9
23,2015/2/0/0,15960032178.0,137388179396.0,177651179509.0,78309900430.0,,119201152636.0,174723444732.0,287105021389.0,100000000000.0,100000000000.0,18.2
24,2015/1/0/0,10337151674.0,96928667418.0,125038332295.0,106340664480.0,,117832893009.0,141725913970.0,286058364917.0,,,18.1
25,2014/4/0/0,8855818104.0,158450885911.0,186160323771.0,106184463032.0,6377000000.0,110637521324.0,63718476148.0,236880713722.0,0.0,100000000000.0,16.0
26,2014/3/0/0,4226136854.0,90124817944.0,111568730164.0,34262453615.0,177000000.0,82123626607.0,104493461370.0,182560715841.0,0.0,100000000000.0,14.8
27,2014/2/0/0,2219121420.0,116068442436.0,136953852480.0,43027525732.0,177000000.0,92527952320.0,93206130269.0,200753003647.0,0.0,100000000000.0,10.9
28,2014/1/0/0,1737415579.0,72740884119.0,90365871735.0,36768823367.0,,94946931199.0,104020111521.0,190073133157.0,0.0,100000000000.0,10.5
29,2013/4/0/0,8852773602.0,148175696885.0,173570331967.0,28186787314.0,,121777414979.0,87631224885.0,189715320650.0,0.0,80000000000.0,9.4
30,2013/3/0/0,5742823484.0,60340924269.0,87090019709.0,25017309204.0,,83095766941.0,126397609827.0,193910534559.0,0.0,80000000000.0,9.8
31,2013/2/0/0,-2227470144.0,96405576301.0,109602853317.0,19199837620.0,,96397482828.0,122843599085.0,210375183685.0,0.0,80000000000.0,9.0
32,2013/1/0/0,2498020239.0,46388126693.0,62457696822.0,38050471172.0,,86908211861.0,132651872494.0,206983618124.0,0.0,80000000000.0,8.4
33,2012/4/0/0,8119731815.0,127234882546.0,151495305278.0,41045436515.0,,104311285685.0,119683997018.0,201206814526.0,0.0,80000000000.0,7.9
34,2012/3/0/0,151559317.0,98461561146.0,123186157424.0,20462409381.0,,119454070412.0,150246512723.0,217854822979.0,0.0,80000000000.0,6.6
35,2012/2/0/0,7841162254.0,105256736400.0,137275160759.0,13723655286.0,,106382235861.0,164468822546.0,208812874023.0,0.0,80000000000.0,10.0
36,2012/1/0/0,1259535834.0,44272280475.0,58421089860.0,15097051734.0,,84741049701.0,197478431424.0,221043197376.0,0.0,80000000000.0,11.6
37,2011/4/0/0,7763632512.0,85752667957.0,109385298094.0,18111825292.0,,107721422965.0,174585410158.0,220829315698.0,0.0,80000000000.0,10.7
38,2011/3/0/0,2841012945.0,64305485808.0,86070511630.0,10924785761.0,,95808470603.0,172418602944.0,191861482655.0,0.0,80000000000.0,9.5
39,2011/2/0/0,13608233568.0,191455423248.0,245044800956.0,11244280154.0,,101618475458.0,159858487947.0,181770667253.0,0.0,80000000000.0,14.2
40,2011/1/0/0,5091141681.0,62945514152.0,85382879375.0,43204038397.0,,98608617273.0,149493384448.0,200364069703.0,0.0,80000000000.0,
41,2010/4/0/0,,,,,,,,,0.0,,
42,2010/3/0/0,7776255054.0,84021688157.0,106682264490.0,58048174546.0,,79077177683.0,118626001527.0,178863189049.0,0.0,80000000000.0,
43,2010/2/0/0,2796438810.0,63183456684.0,74411704359.0,53834975448.0,,62782827254.0,120201543426.0,143639574129.0,0.0,70000000000.0,
44,2010/1/0/0,13973057007.0,57016010915.0,86726533931.0,,,,,,0.0,,
45,2009/4/0/0,,,,,,,,,0.0,,
46,2009/3/0/0,,,,,,,,,0.0,,
47,2009/2/0/0,,,,,,,,,0.0,,
48,2009/1/0/0,,,,,,,,,0.0,,
49,2008/4/0/0,,,,,,,,,0.0,,
50,2008/3/0/0,,,,,,,,,0.0,,
