Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,701224970739.0,2789464202494.0,4506616787483.0,12556238887122.0,1011977986695.0,16818356520514.0,90041733042123.0,35418652059614.0,10728120350000.0,10728120350000.0,135.7
1,2020/4/0/0,586170591296.0,794538481587.0,1222968945762.0,11558787555672.0,822810253961.0,13820066316803.0,86847371313369.0,31432855702786.0,9862852970000.0,9862852970000.0,77.7
2,2020/3/0/0,2120532441330.0,1342965170790.0,2139545339319.0,9697718598051.0,509200840534.0,12158856883275.0,79380083398071.0,25268019195144.0,9855641520000.0,9855641520000.0,62.1
3,2020/2/0/0,874550057399.0,492499813877.0,709626510759.0,5879568292345.0,437829773071.0,9890462206274.0,59188053649717.0,21798416851570.0,9695407970000.0,9695407970000.0,64.9
4,2020/1/0/0,302556730086.0,588621360751.0,954217613598.0,3874954562514.0,426977254806.0,9349255360069.0,58551131052312.0,20375937613700.0,9695407970000.0,9695407970000.0,53.0
5,2019/4/0/0,2297235814059.0,912877200170.0,1380459549736.0,6513219516007.0,419222941609.0,5979742308954.0,57197687821323.0,17992941950319.0,9695407970000.0,9695407970000.0,53.0
6,2019/3/0/0,286552552163.0,984330461983.0,1506142042370.0,4300966912717.0,420864681735.0,7758582757738.0,43341218066969.0,18360394834802.0,9304466740000.0,9372766740000.0,58.7
7,2019/2/0/0,510403956058.0,2252928647153.0,3134727792950.0,7325834929936.0,397288986526.0,6557079686524.0,41645758390359.0,22772024752637.0,9304466740000.0,9372766740000.0,58.9
8,2019/1/0/0,281703722316.0,3628655585693.0,4909869627007.0,8615715051750.0,398649722895.0,6260105826127.0,35706271348636.0,26809399441512.0,9304466740000.0,9372766740000.0,58.1
9,2018/4/0/0,1867078701255.0,5472000712713.0,8557013832221.0,12326942295680.0,95691805879.0,4664101758381.0,32758236767177.0,27907618098761.0,9304466740000.0,9372766740000.0,57.5
10,2018/3/0/0,667150192557.0,1782335243929.0,2443413438347.0,4869248099742.0,80577276622.0,4784753561738.0,32988506945333.0,28472873084288.0,9074559280000.0,9142859280000.0,69.8
11,2018/2/0/0,616913860247.0,1523576910685.0,2382687207489.0,8840789438874.0,104352906511.0,9246326543226.0,31447674729824.0,25123261029235.0,9074559280000.0,9142859280000.0,61.8
12,2018/1/0/0,128403384507.0,1356333538150.0,1907046959321.0,5765709949403.0,114334482780.0,6695148901795.0,28598522641785.0,24824107783872.0,8549559280000.0,8617859280000.0,53.9
13,2017/4/0/0,717699016189.0,4299323073955.0,5895626882296.0,6650160994741.0,512509850676.0,5998164901016.0,26886296867411.0,22415696187952.0,6428287880000.0,6496587880000.0,81.8
14,2017/3/0/0,502774947488.0,1552519555488.0,2403438264079.0,4452270397492.0,1003072616829.0,7613118592223.0,26541882667547.0,19981870578335.0,6228287880000.0,6296587880000.0,61.4
15,2017/2/0/0,432668060970.0,1072309926637.0,1423384445249.0,4712594963976.0,1013170069469.0,9060824723752.0,20030245875398.0,17011519661723.0,6228287880000.0,6296587880000.0,66.7
16,2017/1/0/0,408501207609.0,1451352518821.0,1909886437549.0,3209346228643.0,1000561637904.0,9884432462871.0,16764423126619.0,14624289614299.0,5893692340000.0,5961992340000.0,68.1
17,2016/4/0/0,94378477880.0,4687482179.0,183051029077.0,3336969432791.0,964822616829.0,6762177825133.0,15636281555418.0,13627959141611.0,5893692340000.0,5961992340000.0,59.9
18,2016/3/0/0,1560868826935.0,5750489563856.0,7176129891738.0,3317908760347.0,6186675000.0,6820478332306.0,13909521617105.0,12225603423089.0,5041692340000.0,5219992340000.0,
19,2016/2/0/0,,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,,,
22,2015/3/0/0,,,,,,,,,,,
23,2015/2/0/0,,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,,
26,2014/3/0/0,,,,,,,,,0.0,,
27,2014/2/0/0,0.0,,,,,,,,0.0,,
28,2014/1/0/0,,,,,,,,,0.0,,
29,2013/4/0/0,,,,,,,,,0.0,,
30,2013/3/0/0,,,,,,,,,0.0,,
31,2013/2/0/0,,,,,,,,,0.0,,
32,2013/1/0/0,,,,,,,,,0.0,,
33,2012/4/0/0,,,,,,,,,0.0,,
34,2012/3/0/0,,,,,,,,,0.0,,
35,2012/2/0/0,,,,,,,,,0.0,,
36,2012/1/0/0,,,,,,,,,0.0,,
37,2011/4/0/0,,,,,,,,,0.0,,
38,2011/3/0/0,,,,,,,,,0.0,,
39,2011/2/0/0,,,,,,,,,0.0,,
40,2011/1/0/0,,,,,,,,,0.0,,
41,2010/4/0/0,,,,,,,,,0.0,,
42,2010/3/0/0,,,,,,,,,0.0,,
43,2010/2/0/0,,,,,,,,,0.0,,
44,2010/1/0/0,,,,,,,,,0.0,,
45,2009/4/0/0,,,,,,,,,0.0,,
46,2009/3/0/0,,,,,,,,,0.0,,
47,2009/2/0/0,,,,,,,,,0.0,,
48,2009/1/0/0,,,,,,,,,0.0,,
49,2008/4/0/0,,,,,,,,,0.0,,
50,2008/3/0/0,,,,,,,,,0.0,,
51,2008/2/0/0,,,,,,,,,0.0,,
52,2008/1/0/0,,,,,,,,,0.0,,
