Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,9524174232.0,3486453440487.0,3865129631694.0,209959702385.0,36790000000.0,3978077052083.0,3892017935185.0,8223785467578.0,154402680000.0,154402680000.0,22.4
1,2020/4/0/0,8275663870.0,4991350086869.0,5375590393939.0,302726001845.0,31215000000.0,3695439919726.0,3765267758597.0,7923099147167.0,154402680000.0,154402680000.0,21.8
2,2020/3/0/0,10103476220.0,4109251487890.0,4365302752654.0,289790963413.0,20805000000.0,3409039633416.0,4793054704462.0,8670184449143.0,154402680000.0,154402680000.0,23.0
3,2020/2/0/0,7301464049.0,3504831750260.0,3865521593965.0,165128571326.0,12255000000.0,3162164384276.0,4543058585027.0,8044733533438.0,154402680000.0,154402680000.0,21.3
4,2020/1/0/0,9524174232.0,4169758906136.0,4565048977399.0,218882466773.0,15400000000.0,2991935245313.0,4200912868517.0,7568753575373.0,154402680000.0,154402680000.0,21.4
5,2019/4/0/0,4978427434.0,4555468731082.0,4965436627881.0,144909298526.0,14660000000.0,3346010855656.0,4979955948925.0,8659696888095.0,,154402680000.0,23.85
6,2019/3/0/0,9733226950.0,4174779144459.0,4502732278401.0,151025631674.0,16160000000.0,3520047064773.0,5102990256214.0,8902147041471.0,,154402680000.0,24.5
7,2019/2/0/0,7931705329.0,4184061952534.0,4552231077911.0,47306806642.0,7034850000.0,3687564303917.0,5037132286271.0,8897715301119.0,,154402680000.0,19.6
8,2019/1/0/0,7754772487.0,3839093459033.0,4223792564040.0,252027346323.0,5765850000.0,3529664907522.0,4904033128087.0,8804451976198.0,,154402680000.0,19.9
9,2018/4/0/0,-104701507.0,3267152753074.0,3632619952885.0,218262764644.0,,3497784545720.0,5561414049410.0,9424842850542.0,,154402680000.0,18.8
10,2018/3/0/0,10131793312.0,3998662888234.0,4414807187371.0,179395107972.0,,3737684912977.0,5964074232952.0,10009874803200.0,,154402680000.0,17.65
11,2018/2/0/0,8358576221.0,3546644411838.0,3877803660048.0,116038841902.0,,3675200629948.0,5889063102390.0,9799551325867.0,,154402680000.0,20.85
12,2018/1/0/0,7504941231.0,2999726799891.0,3284246885716.0,79762108119.0,,3541906888159.0,5504784269731.0,9215793846097.0,,154402680000.0,21.45
13,2017/4/0/0,847170867.0,3909554949428.0,4270270863905.0,181258030611.0,,3792512669184.0,5188339434652.0,9167468179925.0,,154402680000.0,23.0
14,2017/3/0/0,12129602478.0,3377684711322.0,3706609475989.0,156297851157.0,,3479233118603.0,4686053009624.0,8262195106855.0,,154402680000.0,29.0
15,2017/2/0/0,8013386771.0,3368501863212.0,3658407992304.0,78448450304.0,,3411172160507.0,4658091819527.0,7903152919567.0,,154402680000.0,28.2
16,2017/1/0/0,6735770455.0,2756161808896.0,2984063989401.0,51392913702.0,,3396306177976.0,4421968025856.0,7719093228667.0,,119402680000.0,28.1
17,2016/4/0/0,5835775297.0,3526620911797.0,3785637812021.0,185131791266.0,185000000000.0,3079295152530.0,4021023753116.0,7383685495624.0,,119402680000.0,31.9
18,2016/3/0/0,13527896317.0,3076203004998.0,3360364321135.0,63681462296.0,,3270195211721.0,3949679870177.0,7156681206519.0,,84402680000.0,32.5
19,2016/2/0/0,2674946108.0,2966306210788.0,3236573208097.0,28950143819.0,325813617.0,3141988127072.0,3790428758856.0,6942532867022.0,,84402680000.0,30.8
20,2016/1/0/0,12141717099.0,2426341521205.0,2683625781861.0,50679155398.0,325813617.0,2872929190569.0,3155931657497.0,5982671775058.0,,84402680000.0,28.6
21,2015/4/0/0,-14021750897.0,2869750822434.0,3141244827201.0,89505568674.0,810368900.0,3097016348506.0,3000544149715.0,6136455095408.0,,84402680000.0,31.0
22,2015/3/0/0,23814658923.0,2654025749885.0,2958032866458.0,65115780584.0,810368900.0,2907186675479.0,2686067787765.0,5597609122982.0,,84402680000.0,27.2
23,2015/2/0/0,2671020005.0,2862891428426.0,3136312558296.0,47891645708.0,810368900.0,2965833636696.0,2689580868711.0,5707392409847.0,,,31.2
24,2015/1/0/0,18372580879.0,2394719471160.0,2624376625112.0,38759001129.0,810368900.0,2682988923627.0,2573123836459.0,5312406316020.0,,84402680000.0,19.5
25,2014/4/0/0,14948710554.0,2729195862358.0,2970098799218.0,93391789387.0,4934368900.0,2855631117980.0,2647070386569.0,5443464670169.0,0.0,84402680000.0,19.0
