Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume,Mua
0,2021/1/0/0,-137680473.0,2144820759.0,2016901556.0,46405251772.0,,196913038955.0,142010345948.0,187974432920.0,300000000000.0,300000000000.0,3.8
1,2020/4/0/0,-27571256729.0,-13865411898.0,-39548574737.0,46313777790.0,,248489060862.0,139170169501.0,237375295547.0,300000000000.0,300000000000.0,3.1
2,2020/3/0/0,-2301050902.0,3510644371.0,4695579300.0,46394977497.0,,267453041164.0,145483552889.0,234440402428.0,300000000000.0,300000000000.0,3.11
3,2020/2/0/0,-14144907707.0,22025912105.0,27077295683.0,46794533864.0,,283560627062.0,148161401531.0,264788611178.0,300000000000.0,300000000000.0,2.78
4,2020/1/0/0,-2538642820.0,16427594202.0,16059399958.0,47963447274.0,,339528183777.0,167987654839.0,328755448082.0,300000000000.0,300000000000.0,2.87
5,2019/4/0/0,3847284613.0,67812882366.0,76338751262.0,46498783195.0,,357174881696.0,179939466830.0,344914372421.0,300000000000.0,300000000000.0,2.99
6,2019/3/0/0,-3952083968.0,72764808418.0,71257725390.0,46354449633.0,,356726829807.0,189540679187.0,358941451171.0,300000000000.0,300000000000.0,1.99
7,2019/2/0/0,100816998.0,132521830292.0,135155706642.0,47175026328.0,,343952279415.0,252166837004.0,407904543507.0,300000000000.0,300000000000.0,2.21
8,2019/1/0/0,256325131.0,183499808327.0,188475181160.0,45785551445.0,,386939510123.0,349734096228.0,571831828183.0,300000000000.0,300000000000.0,2.41
9,2018/4/0/0,11492979574.0,430290161826.0,436419241520.0,46054401481.0,,380567242279.0,500488921768.0,685033681651.0,300000000000.0,300000000000.0,2.37
10,2018/3/0/0,287668581.0,82808072618.0,89005985586.0,49756812764.0,,305984394169.0,891954877472.0,1013059078251.0,300000000000.0,300000000000.0,2.61
11,2018/2/0/0,-11418913708.0,15874085209.0,10947945949.0,58536811883.0,,314093526568.0,868142537804.0,1047972475116.0,300000000000.0,300000000000.0,2.74
