Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,126996166382.0,215359792811.0,458791427236.0,584235217855.0,25205442500.0,496560768764.0,625706546759.0,1542921261982.0,449998100000.0,449998100000.0
1,2020/4/0/0,163414365829.0,466357820412.0,746879502494.0,691646348299.0,15205442500.0,570303118042.0,555032221276.0,1738359189624.0,449998100000.0,449998100000.0
2,2020/3/0/0,2723295888.0,320671457156.0,401901632369.0,385786755568.0,10205442500.0,538774482046.0,707301907575.0,1540116004641.0,449998100000.0,449998100000.0
3,2020/2/0/0,27112515480.0,395175339774.0,495957628626.0,325541901583.0,10205442500.0,647257773017.0,462070595948.0,1454471149253.0,449998100000.0,449998100000.0
4,2020/1/0/0,44115329001.0,341603112893.0,473582461997.0,449010199566.0,10205442500.0,750742499289.0,508368756897.0,1593780869377.0,449998100000.0,449998100000.0
5,2019/4/0/0,215878102731.0,837840410172.0,1208986011229.0,702832266026.0,10205442500.0,713189634095.0,884117541081.0,2101266152169.0,449998100000.0,449998100000.0
6,2019/3/0/0,-29317483274.0,228156249258.0,263358192472.0,486770711425.0,205442500.0,67245958278.0,793301688350.0,2084358547060.0,449998100000.0,449998100000.0
7,2019/2/0/0,8576938237.0,235317730694.0,311532741517.0,339408949980.0,205442500.0,669485429660.0,789086328258.0,1665170785915.0,449998100000.0,449998100000.0
8,2019/1/0/0,21835345915.0,109463855004.0,189305885280.0,337833107642.0,205442500.0,775963092058.0,310000074977.0,1548692189772.0,,299999620000.0
9,2018/4/0/0,56211367388.0,498687361809.0,654895596218.0,591828371993.0,235442500.0,749244084591.0,247428402245.0,1689028864501.0,299999620000.0,
10,2018/3/0/0,33600658665.0,316064500353.0,396451310241.0,312743218733.0,235442500.0,851938021579.0,380354076926.0,1473061324748.0,299999620000.0,299999620000.0
11,2018/2/0/0,38763817810.0,285241110358.0,353961758781.0,237949040501.0,235442500.0,819745008262.0,296293670672.0,1322812359784.0,299999620000.0,299999620000.0
12,2018/1/0/0,29360089823.0,121192900473.0,167318322170.0,377344849816.0,235442500.0,804700028705.0,188863559762.0,1287391160771.0,299999620000.0,299999620000.0
13,2017/4/0/0,,,,,,,,,,
14,2017/3/0/0,,,,,,,,,,
15,2017/2/0/0,,,,,,,,,,
16,2017/1/0/0,,,,,,,,,,
17,2016/4/0/0,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,,
22,2015/3/0/0,,,,,,,,,,
23,2015/2/0/0,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,
26,2014/3/0/0,,,,,,,,,0.0,
27,2014/2/0/0,,,,,,,,,0.0,
28,2014/1/0/0,,,,,,,,,0.0,
29,2013/4/0/0,,,,,,,,,0.0,
30,2013/3/0/0,,,,,,,,,0.0,
31,2013/2/0/0,,,,,,,,,0.0,
32,2013/1/0/0,,,,,,,,,0.0,
33,2012/4/0/0,,,,,,,,,0.0,
34,2012/3/0/0,,,,,,,,,0.0,
35,2012/2/0/0,,,,,,,,,0.0,
36,2012/1/0/0,,,,,,,,,0.0,
37,2011/4/0/0,,,,,,,,,0.0,
38,2011/3/0/0,,,,,,,,,0.0,
39,2011/2/0/0,,,,,,,,,0.0,
40,2011/1/0/0,,,,,,,,,0.0,
41,2010/4/0/0,,,,,,,,,0.0,
42,2010/3/0/0,,,,,,,,,0.0,
43,2010/2/0/0,,,,,,,,,0.0,
44,2010/1/0/0,,,,,,,,,0.0,
45,2009/4/0/0,,,,,,,,,0.0,
46,2009/3/0/0,,,,,,,,,0.0,
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
