Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,22068091663.0,51047608198.0,79424501629.0,146348628534.0,75000000000.0,84664816491.0,1132364499.0,37762594324.0,340000000000.0,340000000000.0
1,2020/4/0/0,12645103324.0,85837788974.0,110541109289.0,175279078394.0,75000000000.0,44051824919.0,1071137444.0,65243392098.0,340000000000.0,340000000000.0
2,2020/3/0/0,25496369622.0,89130285929.0,120878181983.0,184755953198.0,75000000000.0,67644829003.0,338714864.0,125543636877.0,340000000000.0,340000000000.0
3,2020/2/0/0,25819830691.0,47871856036.0,82219116219.0,147082942992.0,114000000000.0,55257157687.0,438963029.0,131981639208.0,340000000000.0,340000000000.0
4,2020/1/0/0,,,,,,,,,,
5,2019/4/0/0,13495304463.0,66354336964.0,85754974817.0,53262682577.0,129147420000.0,145078300123.0,152900000.0,62877345086.0,340000000000.0,340000000000.0
6,2019/3/0/0,24752391872.0,52930608620.0,87763919237.0,57805043300.0,129000000000.0,142096871493.0,,72758772259.0,340000000000.0,340000000000.0
7,2019/2/0/0,26363882172.0,53337004996.0,89769891752.0,81323540669.0,90000000000.0,84223922029.0,,69962059972.0,340000000000.0,340000000000.0
8,2019/1/0/0,25630894399.0,64205487162.0,97965301027.0,232462480263.0,,97104463432.0,,64700729574.0,340000000000.0,340000000000.0
9,2018/4/0/0,21888007831.0,65649294961.0,97592115718.0,235146449967.0,,58107091216.0,,65908559282.0,340000000000.0,340000000000.0
10,2018/3/0/0,24653209138.0,155634753755.0,190362199625.0,129881751091.0,16000000000.0,140516908960.0,,62810204244.0,,340000000000.0
11,2018/2/0/0,23932442733.0,58366566546.0,91448524201.0,133683404822.0,16000000000.0,99577062134.0,,62346538015.0,,340000000000.0
12,2018/1/0/0,23954623980.0,71693068583.0,102193501877.0,186828858059.0,16000000000.0,94393546019.0,,84148124916.0,,340000000000.0
13,2017/4/0/0,20927286020.0,26186846152.0,54515620478.0,88053184238.0,111000000000.0,97066960842.0,,20120276670.0,,340000000000.0
14,2017/3/0/0,23857094337.0,28237242598.0,57360787847.0,72587167530.0,95000000000.0,48324385075.0,,25612218931.0,,340000000000.0
15,2017/2/0/0,19439661247.0,46209001508.0,72614418848.0,126507095406.0,,74650864372.0,,43139582636.0,,340000000000.0
16,2017/1/0/0,19206582126.0,40518815159.0,67560981135.0,193578831723.0,,51529224041.0,2500000000.0,40220329732.0,,340000000000.0
17,2016/4/0/0,15823556205.0,48749436451.0,70065886046.0,200688170644.0,,36612707317.0,,49905163909.0,,340000000000.0
18,2016/3/0/0,20734505145.0,41086127440.0,70600348580.0,183778215278.0,,55532040910.0,,51505924158.0,,340000000000.0
19,2016/2/0/0,21993417586.0,41179588727.0,71305675170.0,179144643621.0,,33518713510.0,,59748041000.0,,340000000000.0
20,2016/1/0/0,22602534771.0,44624974686.0,75729609484.0,142946037839.0,,91330215555.0,,54267118429.0,,340000000000.0
21,2015/4/0/0,23005892818.0,48232736233.0,79053900677.0,179042711511.0,1000000000.0,52927120478.0,,83912812868.0,,340000000000.0
22,2015/3/0/0,19798956148.0,41312436779.0,67645664440.0,131448149556.0,1000000000.0,47089925150.0,,43693277114.0,,340000000000.0
23,2015/2/0/0,18606955696.0,39702482804.0,68525564202.0,21177731493.0,111000000000.0,76564873568.0,,28636160684.0,,340000000000.0
24,2015/1/0/0,15120999158.0,34309826257.0,57663399946.0,12819538312.0,1000000000.0,38242850300.0,,13860664969.0,,240000000000.0
25,2014/4/0/0,18036203622.0,37543587651.0,64647502665.0,17187441900.0,1000000000.0,28058302321.0,,71081965892.0,0.0,240000000000.0
26,2014/3/0/0,19477574566.0,33759489284.0,61311459580.0,17060746379.0,900000000.0,21724251524.0,,41418255244.0,0.0,240000000000.0
27,2014/2/0/0,18359755542.0,30613660031.0,56954941161.0,29671865112.0,900000000.0,15386130218.0,,76114754020.0,0.0,240000000000.0
28,2014/1/0/0,20560352122.0,23337155062.0,52011648180.0,13406281368.0,,35570443751.0,,44389509501.0,0.0,240000000000.0
29,2013/4/0/0,18674232400.0,29309464666.0,53319480740.0,34964256185.0,,19873958296.0,,75703632927.0,0.0,240000000000.0
30,2013/3/0/0,23682494184.0,23006785176.0,52371447418.0,9711469737.0,,23958334381.0,,31846126316.0,0.0,240000000000.0
31,2013/2/0/0,20954369222.0,18185667449.0,46479748590.0,15402997478.0,,10692105170.0,,44970477377.0,0.0,240000000000.0
32,2013/1/0/0,20082780709.0,19680125780.0,46170531538.0,15537152091.0,,19083631225.0,,45775599253.0,0.0,240000000000.0
33,2012/4/0/0,16991114312.0,16386404183.0,48016808117.0,8006872648.0,,37083611166.0,,51628467115.0,0.0,240000000000.0
34,2012/3/0/0,18178707403.0,17737771575.0,42635076863.0,38111033326.0,,3929277089.0,,56364239190.0,0.0,240000000000.0
35,2012/2/0/0,15602679551.0,19269390439.0,40985537794.0,52715802584.0,,7825249026.0,,49918200330.0,0.0,240000000000.0
36,2012/1/0/0,14037763906.0,16543544887.0,36922410299.0,50302992625.0,,51496690361.0,128502300.0,62558121814.0,0.0,240000000000.0
37,2011/4/0/0,,,,,,,,,0.0,
38,2011/3/0/0,,,,,,,,,0.0,
39,2011/2/0/0,,,,,,,,,0.0,
40,2011/1/0/0,,,,,,,,,0.0,
41,2010/4/0/0,,,,,,,,,0.0,
42,2010/3/0/0,,,,,,,,,0.0,
43,2010/2/0/0,,,,,,,,,0.0,
44,2010/1/0/0,,,,,,,,,0.0,
45,2009/4/0/0,,,,,,,,,0.0,
46,2009/3/0/0,,,,,,,,,0.0,
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
