Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,366306557365.0,195648416414.0,235764175742.0,1346887027663.0,89356902901.0,1918161199299.0,13521565381376.0,6554713090323.0,2852706600000,2852706600000.0
1,2020/4/0/0,633047353535.0,668021896903.0,918450344745.0,1096219425836.0,46350356992.0,1968581399877.0,6027722360194.0,4385813103761.0,2852706600000,2852706600000.0
2,2020/3/0/0,32318748488.0,515126072523.0,640129997725.0,981231263343.0,36372379000.0,1734143255971.0,5398328800721.0,3382634034939.0,2597025750000,2597025750000.0
3,2020/2/0/0,67882315239.0,103663640033.0,241937846123.0,1390212126572.0,27440156992.0,1709028109541.0,4913553749800.0,3680834052303.0,2597025750000,2597025750000.0
4,2020/1/0/0,116968364732.0,259299416252.0,416200981528.0,1424092982471.0,55142703967.0,1822895049225.0,4362477676219.0,2955400977663.0,2597025750000,2597025750000.0
5,2019/4/0/0,559552687099.0,739517986068.0,1221269278394.0,1894488673379.0,72846344417.0,1500130823491.0,4204833711650.0,2899293213321.0,2597025750000,2597025750000.0
6,2019/3/0/0,162753625771.0,149836261032.0,389483767290.0,1529545504027.0,44445568799.0,1136470887943.0,4700957698704.0,2578937873653.0,2597025750000,2597025750000.0
7,2019/2/0/0,133351426235.0,353628388235.0,603072026961.0,1810233351167.0,43515386823.0,1274384013618.0,4525726000591.0,2714582912257.0,2391369180000,2391369180000.0
8,2019/1/0/0,151126038862.0,236663031514.0,332275706000.0,1592229487284.0,81304166098.0,1035024248040.0,4893467711865.0,2787658083945.0,2391369180000,2391369180000.0
9,2018/4/0/0,136271796472.0,-495220204485.0,813507497455.0,2084176325661.0,16178807337.0,1879487191303.0,3211061174834.0,2693609144909.0,2391369180000,
10,2018/3/0/0,449872433296.0,692246234413.0,1330126517856.0,2846838896132.0,156624648676.0,894005892725.0,3147246150040.0,2473515705869.0,2115765630000,2115765630000.0
11,2018/2/0/0,235646135310.0,507951218001.0,871098289790.0,2518165088714.0,112974648676.0,701813039151.0,3665156818559.0,2259447281342.0,2098959470000,2098959470000.0
12,2018/1/0/0,62851821257.0,358279114990.0,539234626875.0,1808781814379.0,45857924736.0,608436904605.0,3757569735096.0,2774166737118.0,1572264090000,1572264090000.0
13,2017/4/0/0,291415244378.0,984669644155.0,1524644711635.0,2082081217039.0,60497573374.0,577853039172.0,3884006891979.0,3059988454841.0,1572264090000,1572264090000.0
14,2017/3/0/0,71500409099.0,235462080896.0,375031224561.0,1523985342396.0,50740000000.0,1136168171840.0,3733895837540.0,3054000973382.0,1572264090000,1572264090000.0
15,2017/2/0/0,369823933674.0,471194925924.0,1005784802432.0,1167165809340.0,44615650676.0,1687056243106.0,3493458617275.0,2831085083491.0,1421145100000,1421145100000.0
16,2017/1/0/0,23425194399.0,175041591331.0,255850907537.0,960963162987.0,9000000000.0,1120135400276.0,3821999181642.0,2143456182024.0,1421145100000,1421145100000.0
17,2016/4/0/0,199198313289.0,491756100089.0,862273486677.0,931562883084.0,38869085285.0,1094934187907.0,3698432512033.0,2179393749379.0,1421145100000,1421145100000.0
18,2016/3/0/0,51328158916.0,460793083157.0,603792341742.0,701316256767.0,169000000000.0,871641563210.0,3427075831873.0,1908747740083.0,1421145100000,1421145100000.0
19,2016/2/0/0,94897302682.0,485626951130.0,692985436680.0,848582750596.0,48920940285.0,727715762107.0,3585887766596.0,1938547852401.0,1415721570000,1415721570000.0
20,2016/1/0/0,42146394991.0,256991205082.0,374747554946.0,184395626315.0,,574318501399.0,3598989105013.0,1888306364369.0,1415721570000,1415721570000.0
21,2015/4/0/0,132154625621.0,409048863895.0,609073712874.0,383195907688.0,56636025899.0,520923573717.0,3673388910652.0,2106245249862.0,1415721570000,1415721570000.0
22,2015/3/0/0,14965267372.0,156918406755.0,236466163566.0,221839155237.0,,366559571371.0,3187648501675.0,1756493946127.0,1415721570000,1415721570000.0
23,2015/2/0/0,26855536806.0,158101051081.0,238485148607.0,206934846970.0,16000000000.0,291942385300.0,3107064237103.0,1639908623651.0,1344721570000,1344721570000.0
24,2015/1/0/0,34549238674.0,116714080821.0,174518513726.0,304926455091.0,16000000000.0,250265871587.0,3011385654375.0,1608414028778.0,1339692790000,1339692790000.0
25,2014/4/0/0,111822868708.0,307872647212.0,500156199395.0,373996538696.0,16000000000.0,319820924756.0,2610299543869.0,1459347284482.0,0,1339692790000.0
26,2014/3/0/0,5234183763.0,85985799186.0,134867310223.0,210530034637.0,19000000000.0,328465870207.0,2601056712501.0,1239627998331.0,0,1210135230000.0
27,2014/2/0/0,9363156111.0,131638845898.0,184398009865.0,285845870398.0,3200000000.0,302861163178.0,2533633388954.0,1426313043319.0,0,1210135230000.0
28,2014/1/0/0,-23199995033.0,37258274256.0,47507533104.0,387205969395.0,3000000000.0,291441667892.0,2485692084282.0,1407653983838.0,0,1210135230000.0
