Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,30758794396.0,272984861954.0,303743656350.0,58972176910.0,6200000000.0,188938077952.0,713886648230.0,978227888249.0,170201300000.0,187221430000.0
1,2020/4/0/0,,,,,,,,,,
2,2020/3/0/0,3752289412.0,389124261524.0,441234679758.0,27630698007.0,20658929984.0,475417270226.0,771289886205.0,978340583088.0,170201300000.0,170201300000.0
3,2020/2/0/0,9131939055.0,299097365335.0,340405188414.0,34454595857.0,,440074774355.0,825163013944.0,1132052108471.0,170201300000.0,170201300000.0
4,2020/1/0/0,747863342.0,182905323200.0,210519816955.0,39993288194.0,,356034893106.0,833193778891.0,1059333046801.0,170201300000.0,170201300000.0
5,2019/4/0/0,781333376.0,376866283076.0,357123332977.0,46965478327.0,,437892297929.0,896453817840.0,1176653529773.0,170201300000.0,170201300000.0
6,2019/3/0/0,6610050.0,216979577735.0,245728631675.0,34670844157.0,,311650112401.0,966093711996.0,1240722427021.0,170201300000.0,170201300000.0
7,2019/2/0/0,326354594.0,141626024229.0,176950353039.0,62913823664.0,,303277787175.0,920599622323.0,1207255562162.0,170201300000.0,170201300000.0
8,2019/1/0/0,1030137750.0,82233205551.0,115448511531.0,56474872758.0,,290883598316.0,893646722527.0,1149977963497.0,170201300000.0,170201300000.0
9,2018/4/0/0,20048437975.0,240899024810.0,281913246974.0,163861276342.0,,319606190845.0,833391315629.0,1197245052991.0,170201300000.0,170201300000.0
10,2018/3/0/0,17022956321.0,180815176750.0,221695377335.0,34453543730.0,,362361666172.0,906232825572.0,1273578737431.0,170201300000.0,170201300000.0
11,2018/2/0/0,2435005285.0,191969046848.0,240661870608.0,27174673771.0,,375877020507.0,913174140313.0,1252832741167.0,170201300000.0,170201300000.0
12,2018/1/0/0,4464956707.0,123804449944.0,149502920550.0,22483835466.0,,336027928465.0,912212502855.0,1217350993864.0,170201300000.0,170201300000.0
13,2017/4/0/0,-13489767031.0,252974274012.0,277166814868.0,18441396320.0,,449018436703.0,827488210341.0,1222154465720.0,170201300000.0,170201300000.0
14,2017/3/0/0,29127826718.0,229105676131.0,266522673468.0,22187081431.0,1935503900.0,502640259437.0,860970967612.0,1252619162713.0,170201300000.0,170201300000.0
15,2017/2/0/0,2694047423.0,208138202900.0,259892700202.0,26843427796.0,1141688100.0,438273534115.0,867873926487.0,1239753957268.0,170201300000.0,170201300000.0
16,2017/1/0/0,3682212556.0,219007545292.0,253942170289.0,14674148210.0,501433300.0,388237882293.0,883143927434.0,1308566583833.0,170201300000.0,170201300000.0
17,2016/4/0/0,-11954064031.0,460491790840.0,476813063722.0,16483147337.0,,417712618669.0,845371493229.0,1335818655467.0,170201300000.0,170201300000.0
18,2016/3/0/0,5059601698.0,234027954925.0,283919681125.0,13022239406.0,,403005527096.0,1006977712393.0,1356971371113.0,120000000000.0,120000000000.0
19,2016/2/0/0,8666915291.0,372357495689.0,419573350410.0,9973560746.0,,547684624168.0,967277346006.0,1646286776057.0,120000000000.0,120000000000.0
20,2016/1/0/0,4731471331.0,270018215890.0,312540911506.0,19940306329.0,,609458654113.0,963982464203.0,1480398716801.0,120000000000.0,120000000000.0
21,2015/4/0/0,9297703558.0,422039396043.0,476246607595.0,28399058563.0,,521060657911.0,903860081039.0,1346354000527.0,120000000000.0,120000000000.0
22,2015/3/0/0,3703877080.0,342621713415.0,384421631978.0,18938637687.0,,452366625512.0,954686825171.0,1267544055511.0,120000000000.0,120000000000.0
23,2015/2/0/0,6168620997.0,238121860773.0,285357258566.0,20047004690.0,,381876126508.0,994053398029.0,1243330731477.0,120000000000.0,120000000000.0
24,2015/1/0/0,5797588192.0,337798544574.0,377480943144.0,56113581868.0,,463094352729.0,924257997009.0,1245341219528.0,,120000000000.0
25,2014/4/0/0,11552531982.0,211210424085.0,256515684714.0,112523964469.0,,398826935877.0,956342452051.0,1291427645719.0,0.0,96000000000.0
26,2014/3/0/0,6794461003.0,219919612469.0,264648359417.0,65990003500.0,,572665206466.0,845377439277.0,1235120657006.0,0.0,96000000000.0
27,2014/2/0/0,6382388044.0,218472555656.0,260736545431.0,22734970882.0,,576081850347.0,783010959459.0,1174120281439.0,0.0,80000000000.0
28,2014/1/0/0,6152453663.0,185295157642.0,228020931875.0,74320089885.0,,520670960319.0,664965811482.0,1049476748343.0,0.0,80000000000.0
29,2013/4/0/0,3113535630.0,428167473047.0,472657806041.0,120666617250.0,,706260058703.0,509137957431.0,1069198380673.0,0.0,80000000000.0
30,2013/3/0/0,6199989948.0,337535609146.0,375377065506.0,68158477863.0,,512352487989.0,601945894051.0,1176989933204.0,0.0,80000000000.0
31,2013/2/0/0,6230404746.0,256994630967.0,296896593650.0,81991220094.0,,494711395109.0,602042390108.0,1156360947872.0,0.0,80000000000.0
32,2013/1/0/0,6110930779.0,239925172019.0,281428319201.0,67674725571.0,,551004161878.0,530659876735.0,1147015026269.0,0.0,80000000000.0
33,2012/4/0/0,3044291323.0,218717434220.0,263229860753.0,196900661170.0,,450145629598.0,461360971346.0,1078584517115.0,0.0,80000000000.0
34,2012/3/0/0,6245758258.0,203083875968.0,244352654224.0,9347460020.0,,507536530254.0,443729967981.0,922718148185.0,0.0,80000000000.0
35,2012/2/0/0,5948749611.0,175280811494.0,223419429722.0,31404578750.0,,516836673570.0,408529271798.0,922307114801.0,0.0,80000000000.0
36,2012/1/0/0,6346193603.0,221731210475.0,264656293298.0,8663421976.0,,595191598138.0,363900525633.0,930799114335.0,0.0,80000000000.0
37,2011/4/0/0,5258980158.0,298331230759.0,354619627743.0,107768023601.0,,445738637801.0,354836085228.0,858959690725.0,0.0,80000000000.0
38,2011/3/0/0,6113679932.0,193089191239.0,244932403865.0,25070845569.0,,559201807632.0,400132251088.0,957465078196.0,0.0,80000000000.0
39,2011/2/0/0,6352240164.0,285241797079.0,334022382360.0,27674523800.0,,724705567501.0,246310709622.0,965978518269.0,0.0,80000000000.0
40,2011/1/0/0,6622399597.0,317262292111.0,361859817115.0,113693665651.0,,609239063954.0,170164832763.0,816888153756.0,0.0,80000000000.0
41,2010/4/0/0,12752783733.0,485480485293.0,532017387979.0,31278299280.0,,656134018264.0,144619339145.0,777454459569.0,0.0,80000000000.0
42,2010/3/0/0,5892145517.0,366082359990.0,400727097755.0,,,,,,0.0,
43,2010/2/0/0,572505062.0,1490459392.0,6511393143.0,,,,,,0.0,
44,2010/1/0/0,5183708413.0,292291968852.0,319171230944.0,,,,,,0.0,
45,2009/4/0/0,,,,,,,,,0.0,
46,2009/3/0/0,,,,,,,,,0.0,
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
