Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,21999339074.0,340938281410.0,427903920740.0,338576413855.0,43700000000.0,1049455560500.0,800782345806.0,1688382102383.0,488000000000.0,488000000000.0
1,2020/4/0/0,76733974599.0,944477147014.0,1149325827124.0,248249426869.0,198226626500.0,1054889933095.0,603715233736.0,1612582340065.0,488000000000.0,488000000000.0
2,2020/3/0/0,47946365967.0,465545331967.0,569285994788.0,192777411067.0,30000000000.0,1029474028432.0,588670353759.0,1327967203747.0,488000000000.0,488000000000.0
3,2020/2/0/0,44392668841.0,579428203413.0,689294404758.0,128718660636.0,,1107772801410.0,680578797680.0,1456442659226.0,488000000000.0,488000000000.0
4,2020/1/0/0,7420235047.0,352599592429.0,417098920286.0,102285668274.0,,1007819376763.0,740030406530.0,1299745398261.0,488000000000.0,488000000000.0
5,2019/4/0/0,67237479148.0,800386908960.0,974634132926.0,252014837258.0,,1057307827592.0,715925110841.0,1461240606461.0,488000000000.0,488000000000.0
6,2019/3/0/0,45148758448.0,597894873002.0,717239708246.0,168028634803.0,,884318355151.0,851957804436.0,1240781070132.0,488000000000.0,488000000000.0
7,2019/2/0/0,39954937573.0,734400925591.0,857420559045.0,89173890254.0,1261961206.0,925730587882.0,738325300610.0,1106605738577.0,488000000000.0,488000000000.0
8,2019/1/0/0,29010310792.0,362989114666.0,439071076544.0,94591675636.0,2546828701.0,724813736340.0,777374008227.0,1033879854762.0,488000000000.0,488000000000.0
9,2018/4/0/0,148227755419.0,553851094248.0,689037947494.0,173592395455.0,2546828701.0,376863769432.0,694826357111.0,1228756428039.0,488000000000.0,488000000000.0
10,2018/3/0/0,46511760309.0,534421365376.0,622709757673.0,108139968284.0,,399552867176.0,600063532618.0,858259393676.0,488000000000.0,488000000000.0
11,2018/2/0/0,38185979693.0,345861334460.0,433366364663.0,43933907986.0,477288273463.0,281377967970.0,665132141164.0,653209514156.0,488000000000.0,488000000000.0
12,2018/1/0/0,48106033535.0,407793776009.0,475171815162.0,442305898643.0,,357164951197.0,648079685937.0,758465057462.0,488000000000.0,488000000000.0
13,2017/4/0/0,105776062061.0,636648379521.0,797924059206.0,355688307660.0,,484934279607.0,612848778571.0,808399047986.0,488000000000.0,488000000000.0
14,2017/3/0/0,103049382669.0,323430801504.0,478833354125.0,178265587958.0,,398472224235.0,581442138369.0,515335690716.0,488000000000.0,488000000000.0
15,2017/2/0/0,74081969291.0,585943667454.0,710611192715.0,125809454493.0,,594840589445.0,643593390999.0,697066774699.0,488000000000.0,488000000000.0
16,2017/1/0/0,40004507308.0,459095272725.0,560335146702.0,135869332492.0,,485657793326.0,774964606571.0,814787061926.0,488000000000.0,488000000000.0
17,2016/4/0/0,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,0.0,
22,2015/3/0/0,,,,,,,,,0.0,
23,2015/2/0/0,,,,,,,,,0.0,
24,2015/1/0/0,,,,,,,,,0.0,
25,2014/4/0/0,,,,,,,,,0.0,
26,2014/3/0/0,,,,,,,,,0.0,
27,2014/2/0/0,,,,,,,,,0.0,
28,2014/1/0/0,,,,,,,,,0.0,
29,2013/4/0/0,,,,,,,,,0.0,
30,2013/3/0/0,,,,,,,,,0.0,
31,2013/2/0/0,,,,,,,,,0.0,
32,2013/1/0/0,,,,,,,,,0.0,
33,2012/4/0/0,,,,,,,,,0.0,
34,2012/3/0/0,,,,,,,,,0.0,
35,2012/2/0/0,,,,,,,,,0.0,
36,2012/1/0/0,,,,,,,,,0.0,
37,2011/4/0/0,,,,,,,,,0.0,
38,2011/3/0/0,,,,,,,,,0.0,
39,2011/2/0/0,,,,,,,,,0.0,
40,2011/1/0/0,,,,,,,,,0.0,
41,2010/4/0/0,,,,,,,,,0.0,
42,2010/3/0/0,6328698194.0,213951284803.0,242868556127.0,129321823974.0,,92273573424.0,352870119139.0,495948698309.0,0.0,120000000000.0
43,2010/2/0/0,6118378207.0,236053026003.0,271914820246.0,137773333186.0,,86116001988.0,326184774425.0,473480736199.0,0.0,120000000000.0
44,2010/1/0/0,3390910622.0,116275087280.0,140753392602.0,75619185483.0,,51608892862.0,342369298446.0,399364002352.0,0.0,120000000000.0
45,2009/4/0/0,,,,,,,,,0.0,
46,2009/3/0/0,,,,,,,,,0.0,
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
