Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,13346322574.0,914323016288.0,1079424672857.0,147048273315.0,,916123003182.0,1559970172635.0,2669036482120.0,1036264670000,1036264670000.0
1,2020/4/0/0,26147301848.0,1054914034758.0,1226560327808.0,153189965511.0,,699115726216.0,1336077421911.0,2196286801487.0,1036264670000,1036264670000.0
2,2020/3/0/0,28599070946.0,1054347840140.0,1275531420932.0,402036162297.0,,976079302291.0,1039672362012.0,2450046486451.0,1036264670000,1036264670000.0
3,2020/2/0/0,18882172855.0,1050241248237.0,1245614770950.0,97134558764.0,,966199670739.0,1201409367708.0,2268611457363.0,1036264670000,1036264670000.0
4,2020/1/0/0,12700509774.0,798124392568.0,944327733687.0,148105287552.0,,808807873920.0,1173424021333.0,2157824295737.0,1036264670000,1036264670000.0
5,2019/4/0/0,34426196368.0,1051104115313.0,1224889242900.0,63080607555.0,,808956378099.0,1224138485368.0,2156811462298.0,1036264670000,1036264670000.0
6,2019/3/0/0,10270937432.0,1012075281274.0,1165971776457.0,160810537894.0,,820794944508.0,1020103487446.0,2052717623517.0,1036264670000,1036264670000.0
7,2019/2/0/0,6384640932.0,878591068553.0,1027445727624.0,79365561733.0,,649752298372.0,976346956016.0,1804658346807.0,1036264670000,1036264670000.0
8,2019/1/0/0,2031506066.0,745015515205.0,846885627707.0,61741837217.0,,767921146597.0,1070863440547.0,2031368197575.0,1036264670000,1036264670000.0
9,2018/4/0/0,1658784335.0,941785432866.0,1073195140294.0,77446139628.0,,765595217363.0,1122620450113.0,2121114754354.0,1036264670000,1036264670000.0
10,2018/3/0/0,1529053669.0,936196419709.0,1041456120843.0,50923008262.0,,777310005291.0,1098537299120.0,1964108832356.0,1036264670000,1036264670000.0
11,2018/2/0/0,5688037204.0,877766802808.0,981647360286.0,38471642730.0,,967244568311.0,1180451772029.0,2136599056319.0,1036264670000,1036264670000.0
12,2018/1/0/0,4230512316.0,713085602314.0,795685367483.0,32826695688.0,,878944861973.0,1383942544167.0,2271610622908.0,1036264670000,1036264670000.0
13,2017/4/0/0,4789524935.0,824198126857.0,944905572133.0,33323827008.0,,803411169255.0,1328302597242.0,2140510171794.0,1036264670000,1036264670000.0
14,2017/3/0/0,2824930326.0,791600643262.0,877908267136.0,57402308274.0,,920328209057.0,1114371190888.0,1898887485501.0,1036264670000,1036264670000.0
15,2017/2/0/0,17985440038.0,823048613047.0,946255513192.0,163199461704.0,,911298647915.0,1025861372745.0,1740196932409.0,1036264670000,1036264670000.0
16,2017/1/0/0,28871476180.0,645750958495.0,748348380655.0,43189357539.0,,800618595479.0,910880435808.0,1403451456130.0,1036264670000,1036264670000.0
17,2016/4/0/0,80981841911.0,832491381368.0,1007923708228.0,30960218219.0,,629615034878.0,982372106419.0,1295226676642.0,1036264670000,1036264670000.0
