Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,54505626760.0,2448565004580.0,2568570806591.0,637944264155.0,2613250000000.0,7010374180025.0,1240143759525.0,4701455557178.0,792550000000,792550000000.0
1,2020/4/0/0,94039111830.0,4035990482174.0,4296193969617.0,1396764826755.0,1850960000000.0,7841166614482.0,1492037630688.0,5644523677586.0,792550000000,792550000000.0
2,2020/3/0/0,88681882318.0,2607443276140.0,2775502274359.0,362957520510.0,3194360000000.0,7453845350931.0,1457803155202.0,5498138170262.0,792550000000,792550000000.0
3,2020/2/0/0,158419825864.0,3727867622901.0,3971457955191.0,225702665430.0,3455990000000.0,8517922669753.0,1227587035514.0,6527617071132.0,792550000000,792550000000.0
4,2020/1/0/0,123462337361.0,3359431753523.0,3553806855145.0,447905261655.0,3311150000000.0,7905074059102.0,1486960681514.0,6268743128466.0,792550000000,792550000000.0
5,2019/4/0/0,233289987763.0,7133356144584.0,7470610599603.0,800791418362.0,3241650000000.0,8797679575624.0,1626319466015.0,7710283750131.0,792550000000,792550000000.0
6,2019/3/0/0,165009181953.0,5970988142148.0,6224636596791.0,963048150250.0,3012198000000.0,7672251323471.0,1515655627199.0,6752408438332.0,792550000000,792550000000.0
7,2019/2/0/0,123815203171.0,5604507464032.0,5788423806902.0,750284929448.0,3665561000000.0,7814726221800.0,1411386012360.0,7568124674663.0,792550000000,792550000000.0
8,2019/1/0/0,188802225778.0,3976069360216.0,4249357248869.0,596751116728.0,3873058000000.0,7073304564827.0,1541867122419.0,6850993469059.0,792550000000,792550000000.0
9,2018/4/0/0,318800852538.0,7415063466943.0,7823910821456.0,552833230980.0,3907058000000.0,9053952559022.0,1443523976605.0,8851372781946.0,783550000000,783550000000.0
10,2018/3/0/0,473435268139.0,7549309370919.0,8123852900595.0,960031995428.0,4016930000000.0,7006937568368.0,1433901162556.0,7011524466383.0,783550000000,783550000000.0
11,2018/2/0/0,427911338221.0,7737681296715.0,8301624600777.0,586652101519.0,4134627000000.0,6980040764275.0,1907491573730.0,7706520208140.0,783550000000,783550000000.0
12,2018/1/0/0,290260090376.0,4025790889849.0,4311468974567.0,1286980221440.0,3848127000000.0,5151021562068.0,2286610289812.0,6796226211622.0,783550000000,783550000000.0
13,2017/4/0/0,462127161421.0,8398959699163.0,8968175174014.0,3311114590570.0,2478527000000.0,6480158420709.0,1873811750026.0,8696224531693.0,770500000000,770500000000.0
14,2017/3/0/0,477504703538.0,7072761164585.0,7640854721455.0,2180920005813.0,3188497000000.0,4628295666347.0,1664953955899.0,6583698554182.0,770500000000,770500000000.0
15,2017/2/0/0,412398828616.0,5686048933299.0,6183122828238.0,1786772482540.0,3885900000000.0,3994428686849.0,1522789152921.0,6468661250534.0,770500000000,770500000000.0
16,2017/1/0/0,300648535765.0,3979471196080.0,4361300369853.0,1369109028297.0,3790000000000.0,3436762523795.0,1269907465005.0,4968227858569.0,770500000000,770500000000.0
17,2016/4/0/0,459557317833.0,6712127107177.0,7321030114937.0,1996627577169.0,2675000000000.0,3483690579494.0,1240877076159.0,5495345478733.0,770500000000,770500000000.0
18,2016/3/0/0,365986763277.0,4857190225677.0,5316661578007.0,2139299389059.0,1742000000000.0,2753734955681.0,992171421116.0,5115987706782.0,491970700000,491970700000.0
19,2016/2/0/0,354915897486.0,4591473591891.0,5002814446857.0,1360997078332.0,1386000000000.0,2654119762381.0,1286267230713.0,4684274095090.0,438575300000,468575300000.0
20,2016/1/0/0,240537677815.0,2822528108532.0,3142214893740.0,1094320425745.0,1206100000000.0,2554426257013.0,1311723728156.0,4129281937227.0,468575300000,468575300000.0
21,2015/4/0/0,283711739705.0,4989939512601.0,5475900479519.0,1441621853393.0,948100000000.0,2609481174642.0,1042729279227.0,4551227415728.0,468575300000,468575300000.0
22,2015/3/0/0,210240754889.0,3529292233844.0,3818959733206.0,1250109532221.0,1023100000000.0,2149441851046.0,998774062632.0,3703961855067.0,432530000000,432530000000.0
23,2015/2/0/0,159005305695.0,2565020743767.0,2777243870519.0,882142026302.0,1098100000000.0,1926353930315.0,722205350563.0,2999592611895.0,422000000000,422000000000.0
24,2015/1/0/0,79844853128.0,1472827648668.0,1596812174647.0,881895471239.0,903100000000.0,1783691104138.0,469821041129.0,2200437783172.0,422000000000,422000000000.0
25,2014/4/0/0,100994497043.0,2459507510889.0,2640561842891.0,469023469430.0,629080000000.0,2129477879588.0,269593810165.0,2139242012076.0,0,422000000000.0
26,2014/3/0/0,100803784207.0,1993284767997.0,2144059963437.0,312233818361.0,1308897500000.0,1962620273583.0,585550232820.0,2186625801668.0,0,422000000000.0
27,2014/2/0/0,87516311186.0,1501700252847.0,1622409218627.0,525516288735.0,1195300000000.0,1602056032825.0,612544186072.0,2036500748238.0,0,422000000000.0
28,2014/1/0/0,67851872970.0,1123209076943.0,1226590835095.0,412098755766.0,1215800000000.0,1637875101891.0,383606687579.0,1719760100347.0,0,422000000000.0
29,2013/4/0/0,80629254933.0,2259963763139.0,2427334639349.0,628518444081.0,1045500000000.0,2036691105838.0,251050390197.0,2028623527802.0,0,422000000000.0
30,2013/3/0/0,72843015232.0,1388796995573.0,1503268553518.0,384933369898.0,991267205000.0,1802516779101.0,410553310761.0,1736240705792.0,0,422000000000.0
31,2013/2/0/0,84446822947.0,1178934290131.0,1289765281846.0,539382043524.0,926211320000.0,1798016835891.0,409600663246.0,1876477472837.0,0,422000000000.0
32,2013/1/0/0,44826860787.0,894364381093.0,969282931438.0,630528877843.0,566001555000.0,1625501198390.0,264474186924.0,1511745240306.0,0,422000000000.0
33,2012/4/0/0,65618235943.0,1295852907181.0,1403514706574.0,681485846811.0,515339420000.0,1457889671264.0,383854553819.0,1520648739204.0,0,422000000000.0
34,2012/3/0/0,50566574381.0,1042045698842.0,1129553138716.0,919951414909.0,5375345000.0,1493363668033.0,344249429656.0,1350673316732.0,0,422000000000.0
35,2012/2/0/0,54088991416.0,909719516510.0,983243877362.0,740482607517.0,5229870000.0,1423555102586.0,307641367522.0,1148028309330.0,0,422000000000.0
36,2012/1/0/0,48482116145.0,883050725657.0,960964584037.0,797166124520.0,5093785000.0,1247106329879.0,265051919983.0,1491947697448.0,0,317700000000.0
37,2011/4/0/0,65249261135.0,1365405068956.0,1476402717060.0,251978411295.0,4900450000.0,1146444341290.0,365637166601.0,1014945265192.0,0,317700000000.0
38,2011/3/0/0,44054400075.0,998184618715.0,1085268225547.0,383673960119.0,5564975000.0,834971002370.0,400112167038.0,820521729188.0,0,317700000000.0
39,2011/2/0/0,102109642272.0,1798960382157.0,1947961835902.0,325327019485.0,5683395000.0,854197454450.0,282406799466.0,888323145345.0,0,307500000000.0
40,2011/1/0/0,45355345571.0,795085130511.0,862831325339.0,318924675833.0,5909883800.0,562106272107.0,281724483783.0,596345951313.0,0,307500000000.0
41,2010/4/0/0,51344797636.0,1024555435310.0,1099178661138.0,289879887675.0,5988441300.0,513895794115.0,440709544463.0,770030658391.0,0,307500000000.0
42,2010/3/0/0,79109440208.0,777225961810.0,849331909501.0,264151045216.0,5561208800.0,422002578372.0,453436692484.0,653336347930.0,0,307500000000.0
43,2010/2/0/0,110055573916.0,1220499173778.0,1356403252475.0,48539512388.0,5486441300.0,448001161109.0,397651844739.0,542518663199.0,0,307500000000.0
44,2010/1/0/0,51830142052.0,509140832572.0,577002337237.0,111537524407.0,5223166300.0,433618315690.0,286274116499.0,339513790542.0,0,184500000000.0
45,2009/4/0/0,68311179958.0,446898913551.0,520155798047.0,479037915189.0,65309000000.0,307192225705.0,266348934575.0,671317405845.0,0,184500000000.0
46,2009/3/0/0,84538246444.0,513772070337.0,600259124273.0,414923336140.0,119623160901.0,237352217484.0,128005603708.0,325847220271.0,0,184500000000.0
47,2009/2/0/0,44251396365.0,408134479042.0,457916251787.0,,,,,,0,
48,2009/1/0/0,29031122065.0,329320980916.0,389506508690.0,,,,,,0,
49,2008/4/0/0,,,,,,,,,0,
50,2008/3/0/0,,,,,,,,,0,
51,2008/2/0/0,,,,,,,,,0,
52,2008/1/0/0,,,,,,,,,0,
