Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,-328474832.0,101117675539.0,147324194225.0,33461728616.0,55000000000.0,151669164632.0,393885675401.0,589315088912.0,142051160000,142051160000.0
1,2020/4/0/0,6303161729.0,226962358667.0,285085888278.0,28642636528.0,58000000000.0,202682979202.0,397312526827.0,626397959528.0,135288140000,135288140000.0
2,2020/3/0/0,-622055621.0,131912239816.0,184892204577.0,37131903223.0,55587002740.0,149928330831.0,372339338630.0,542226723760.0,135288140000,135288140000.0
3,2020/2/0/0,1003286413.0,144052269891.0,193053371319.0,30387328723.0,52768341208.0,155008207460.0,327895907233.0,487769621430.0,135288140000,135288140000.0
4,2020/1/0/0,5972541722.0,149913579895.0,203440198302.0,34743330580.0,49837960204.0,161798366826.0,282403189136.0,453350571094.0,135288140000,135288140000.0
5,2019/4/0/0,10843472556.0,191915040685.0,248422712443.0,33102401245.0,49000000000.0,149230719794.0,279794072866.0,450191180853.0,135288140000,135288140000.0
6,2019/3/0/0,757011271.0,122656054984.0,156674498035.0,10555137419.0,15000000000.0,132196117893.0,174081544065.0,329852902127.0,135288140000,135288140000.0
7,2019/2/0/0,3366054130.0,143740073050.0,189574062575.0,44978663161.0,35000000000.0,163595276096.0,174158763710.0,352068064069.0,123144940000,123144940000.0
8,2019/1/0/0,6831685667.0,136654332967.0,178779616603.0,34307120313.0,35000000000.0,170432540826.0,135570338852.0,313883174333.0,123144940000,123144940000.0
9,2018/4/0/0,10320804774.0,181335230024.0,233995829780.0,48212782481.0,35000000000.0,180330996015.0,165701613704.0,354089701436.0,123144940000,123144940000.0
10,2018/3/0/0,2120908206.0,157103006385.0,199409684934.0,35166030987.0,35000000000.0,174686731535.0,173012904753.0,359841288526.0,123144940000,123144940000.0
11,2018/2/0/0,4294258746.0,149142019248.0,190340182142.0,47535505338.0,35000000000.0,180086594049.0,155578400776.0,356544950054.0,123144940000,123144940000.0
12,2018/1/0/0,3679545181.0,133794025234.0,174812379112.0,55639365871.0,35000000000.0,185707313024.0,143978812606.0,337939034133.0,123144940000,123144940000.0
13,2017/4/0/0,13754471415.0,188363744852.0,244547819255.0,67925284490.0,37641100000.0,159626229991.0,159471367750.0,345278221379.0,123144940000,123144940000.0
14,2017/3/0/0,5576248805.0,139766011700.0,186905403742.0,45001960170.0,38000000000.0,183485007447.0,187675635550.0,391874928311.0,123144940000,123144940000.0
15,2017/2/0/0,2664724817.0,171486006269.0,219171915027.0,65968233765.0,18000000000.0,188176134833.0,165807549479.0,400442565032.0,123144940000,123144940000.0
16,2017/1/0/0,5203373343.0,140942303874.0,179781060452.0,33194064538.0,18000000000.0,168489005818.0,150558360738.0,331262312140.0,123144940000,123144940000.0
17,2016/4/0/0,5593444749.0,130046147056.0,167596181264.0,40203592189.0,38442780000.0,139216079816.0,165546806780.0,359527023262.0,76998080000,76998080000.0
18,2016/3/0/0,4580649394.0,106636840797.0,142467317746.0,15993883414.0,,136301494195.0,163771666539.0,319061948908.0,76998080000,76998080000.0
19,2016/2/0/0,6038114562.0,100937939155.0,142234567061.0,18110772841.0,,134732399961.0,170637263352.0,315359732404.0,76998080000,76998080000.0
20,2016/1/0/0,6168610634.0,94651613841.0,129141615014.0,17527876837.0,,124484310107.0,151701594128.0,291411095747.0,76998080000,76998080000.0
21,2015/4/0/0,11794554777.0,120608112216.0,153879818012.0,43598080809.0,,172353076263.0,177673781064.0,326106829686.0,76998080000,76998080000.0
22,2015/3/0/0,1127622307.0,100015214827.0,133163687681.0,14395495369.0,765816533.0,147775488540.0,204556261777.0,335796237972.0,69998950000,69998950000.0
23,2015/2/0/0,6088468307.0,107149288966.0,139521332977.0,17593787306.0,970256533.0,81082740351.0,228100638389.0,312426682228.0,69998950000,69998950000.0
24,2015/1/0/0,3176910150.0,97862558078.0,125550878930.0,9187852360.0,1002491004.0,74029265361.0,162328031483.0,219648054642.0,69998950000,69998950000.0
