Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,151604248508.0,1605433583820.0,1872752831694.0,435782531594.0,2602000000000.0,195136185000.0,738921303044.0,1772361073347.0,5294000000000,5294000000000.0
1,2020/4/0/0,207259204139.0,1821907244196.0,2267749600014.0,509995350873.0,2302000000000.0,217396300223.0,842767110538.0,2063167280580.0,5294000000000,5294000000000.0
2,2020/3/0/0,102412564904.0,1762048655331.0,2018986229285.0,373810125579.0,2202000000000.0,532220529605.0,1029378222368.0,2359075790037.0,5294000000000,5294000000000.0
3,2020/2/0/0,265420715818.0,1504946854001.0,1913952377008.0,561252498068.0,1902000000000.0,331933119365.0,1262922586535.0,2515932990742.0,5294000000000,5294000000000.0
4,2020/1/0/0,92491792211.0,1146548557334.0,1346781854126.0,389863156757.0,2002000000000.0,482780021508.0,1654371644498.0,3196657898497.0,5294000000000,5294000000000.0
5,2019/4/0/0,122989528694.0,1810018234828.0,2110240388069.0,471290245121.0,2002000000000.0,405072065379.0,1300837671651.0,3303882266778.0,5294000000000,5294000000000.0
6,2019/3/0/0,8908527042.0,1366405215344.0,1488455154012.0,570662902571.0,1532000000000.0,684420521175.0,1746045151995.0,3467643164045.0,5294000000000,5294000000000.0
7,2019/2/0/0,112228762544.0,1737739853385.0,1999437496444.0,443116959311.0,1932000000000.0,428405403426.0,1854461672792.0,3690060284961.0,5294000000000,5294000000000.0
8,2019/1/0/0,187715208802.0,1171258964993.0,1447058221574.0,441890633308.0,2332000000000.0,484357374664.0,1567689684642.0,3954742301898.0,5294000000000,5294000000000.0
9,2018/4/0/0,98567229282.0,1801969313477.0,2043272921507.0,285772454306.0,2502000000000.0,452587591882.0,984444267056.0,3083272833809.0,5294000000000,5294000000000.0
10,2018/3/0/0,149668900266.0,1031762320784.0,1397521811473.0,337104416810.0,2252000000000.0,476111446107.0,645280150492.0,2580454139183.0,5294000000000,5294000000000.0
11,2018/2/0/0,154434056563.0,1574798991407.0,1972607836713.0,1521092686981.0,3170000000000.0,591010561110.0,550666489374.0,3079717644809.0,5294000000000,5294000000000.0
12,2018/1/0/0,259478385135.0,845380734021.0,1271304219564.0,689181141118.0,3120000000000.0,463431819956.0,638118184517.0,2653100630538.0,5294000000000,5294000000000.0
13,2017/4/0/0,38941213877.0,1406775052606.0,1550747008485.0,1896184894173.0,2100000000000.0,505693388512.0,372958473134.0,2599209037366.0,5294000000000,5294000000000.0
14,2017/3/0/0,38752208192.0,979929643187.0,1158337993568.0,929734529136.0,2900000000000.0,394457904183.0,446954721257.0,2653571969834.0,5294000000000,5294000000000.0
15,2017/2/0/0,273672175751.0,1273752940291.0,1831282525080.0,966071553456.0,2700000000000.0,383088618317.0,372972655824.0,2533666164561.0,5294000000000,5294000000000.0
16,2017/1/0/0,286421316534.0,694424047951.0,1210899853025.0,700442885172.0,2200000000000.0,410015366805.0,591234436775.0,2264931172233.0,5294000000000,5294000000000.0
17,2016/4/0/0,241505953327.0,1184146147703.0,1745984357515.0,813518747412.0,2300000000000.0,360503947690.0,374120518186.0,2414422310982.0,5294000000000,5294000000000.0
18,2016/3/0/0,33678095691.0,704539957663.0,855658193428.0,572221427152.0,2400000000000.0,124298485869.0,496369091159.0,2311364647198.0,5294000000000,5294000000000.0
19,2016/2/0/0,211350341677.0,987214092644.0,1376973575314.0,965643110196.0,2500000000000.0,91036779213.0,404707338720.0,2511616467595.0,5294000000000,5294000000000.0
20,2016/1/0/0,117070752681.0,744275390328.0,930014911078.0,1013711982819.0,2552555555556.0,96278375162.0,529835128415.0,1850552708432.0,5294000000000,5294000000000.0
21,2015/4/0/0,290047839877.0,1313430687299.0,1716208213529.0,1215079331489.0,2702555555556.0,79781660406.0,393933912090.0,2372244886483.0,5294000000000,5294000000000.0
22,2015/3/0/0,14613768368.0,684446283859.0,1034219408264.0,1129945431511.0,2900000000000.0,129570555750.0,348673593271.0,2310844196778.0,5294000000000,5294000000000.0
23,2015/2/0/0,260429782440.0,1198483076620.0,1743569457681.0,1003768907605.0,3316971229905.0,173626596496.0,145148951844.0,2917086652231.0,5294000000000,5294000000000.0
24,2015/1/0/0,197331476176.0,727738027958.0,1090268323687.0,955190891216.0,2672282094080.0,107676370467.0,280326918852.0,2267893800421.0,5294000000000,5294000000000.0
25,2014/4/0/0,,,,,,,,,0,
26,2014/3/0/0,,,,,,,,,0,
27,2014/2/0/0,,,,,,,,,0,
28,2014/1/0/0,,,,,,,,,0,
29,2013/4/0/0,,,,,,,,,0,
30,2013/3/0/0,,,,,,,,,0,
31,2013/2/0/0,,,,,,,,,0,
32,2013/1/0/0,,,,,,,,,0,
33,2012/4/0/0,,,,,,,,,0,
34,2012/3/0/0,,,,,,,,,0,
35,2012/2/0/0,,,,,,,,,0,
36,2012/1/0/0,,,,,,,,,0,
37,2011/4/0/0,,,,,,,,,0,
38,2011/3/0/0,,,,,,,,,0,
39,2011/2/0/0,,,,,,,,,0,
40,2011/1/0/0,,,,,,,,,0,
41,2010/4/0/0,,,,,,,,,0,
42,2010/3/0/0,,,,,,,,,0,
43,2010/2/0/0,,,,,,,,,0,
44,2010/1/0/0,,,,,,,,,0,
45,2009/4/0/0,,,,,,,,,0,
46,2009/3/0/0,,,,,,,,,0,
47,2009/2/0/0,,,,,,,,,0,
48,2009/1/0/0,,,,,,,,,0,
49,2008/4/0/0,,,,,,,,,0,
50,2008/3/0/0,,,,,,,,,0,
51,2008/2/0/0,,,,,,,,,0,
52,2008/1/0/0,,,,,,,,,0,
