Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,711785594528.0,1217294276694.0,2953685634009.0,2337222405434.0,374999025038.0,8325072913271.0,10148666410844.0,11068917492769.0,5200346670000,5200346670000.0
1,2020/4/0/0,26039908444.0,496092730348.0,1013862926581.0,1779630924503.0,205684093506.0,7412720907811.0,10251681350670.0,10379207516781.0,5200346670000,5200346670000.0
2,2020/3/0/0,221520077841.0,161240445781.0,796963934437.0,1630606229701.0,231258285302.0,6977654198539.0,9756265839279.0,8397287084861.0,5200346670000,5200346670000.0
3,2020/2/0/0,58490917433.0,120921527321.0,478084513382.0,1266336830529.0,233095267472.0,6660197683136.0,8844317958949.0,6797508695642.0,5200346670000,5200346670000.0
4,2020/1/0/0,93689763043.0,237793511673.0,601742509328.0,766408371029.0,512196526346.0,8281653543780.0,8552111332904.0,7779401198868.0,5200346670000,5200346670000.0
5,2019/4/0/0,531896709471.0,1064583930771.0,2015746755702.0,793292599726.0,305739415870.0,9023334431632.0,6791464181384.0,7276583447080.0,5200346670000,5200346670000.0
6,2019/3/0/0,564913807464.0,501410246732.0,1457127466661.0,1466616302418.0,262767724337.0,8343789164354.0,5310358986507.0,7726692605074.0,3500714120000,3500714120000.0
7,2019/2/0/0,370227148051.0,366421739824.0,842413139530.0,863101578562.0,89056583003.0,7963964927605.0,4621513747974.0,6425037400386.0,3500714120000,3500714120000.0
8,2019/1/0/0,419180992336.0,797559591270.0,1498290370125.0,1026434689166.0,542755405982.0,6193024603532.0,4319062167407.0,5611642380908.0,3500714120000,3500714120000.0
9,2018/4/0/0,703334682535.0,389119416736.0,1408692671809.0,1158590091551.0,52479644785.0,5577289528286.0,4605151086817.0,4918703187975.0,3500714120000,3500714120000.0
10,2018/3/0/0,369172189706.0,729895098601.0,1289226810151.0,925246152758.0,241874044785.0,5789504670738.0,4274035589939.0,5613670864935.0,3425714120000,3425714120000.0
11,2018/2/0/0,251107625141.0,229900562612.0,763777679661.0,722008364574.0,241874044785.0,5706199803233.0,3697766750789.0,5396734594436.0,3425714120000,3425714120000.0
12,2018/1/0/0,399156312068.0,681333011130.0,1183621712747.0,1273896622846.0,251821490785.0,4417299264815.0,3084081484761.0,4110462646786.0,3031926860000,3031926860000.0
13,2017/4/0/0,416919196069.0,519122749679.0,1202972705485.0,1687437308464.0,226023309085.0,3440572245217.0,3400583217941.0,3726609085491.0,3031926860000,3031926860000.0
14,2017/3/0/0,398346578033.0,235532856827.0,796956529911.0,1946524778216.0,19321558360.0,4171181728395.0,1980912696584.0,3510852901790.0,2859113590000,2859113590000.0
15,2017/2/0/0,81306675704.0,98887904921.0,293032529742.0,2173448216893.0,4040000000.0,3424308113149.0,1394499947282.0,3130030912327.0,2859113590000,2859113590000.0
16,2017/1/0/0,188847802549.0,295896509696.0,586279624809.0,1594901469324.0,,2616240804106.0,884766280730.0,2045228989347.0,2530490680000,2530490680000.0
17,2016/4/0/0,490763580991.0,576775021152.0,1185626674875.0,1818216889701.0,,1865019675443.0,915502618676.0,1527604858832.0,2530490680000,2530490680000.0
18,2016/3/0/0,8535962048.0,136169318290.0,233985510663.0,451751886223.0,,1169859010450.0,1153867030767.0,1513031785854.0,1172635700000,1172635700000.0
19,2016/2/0/0,135920576289.0,527126645163.0,771818238307.0,526429854115.0,,1022351800061.0,939097267184.0,1249528523998.0,1172635700000,1172635700000.0
20,2016/1/0/0,29203191841.0,214808607430.0,315086433615.0,724907853485.0,,1119234229411.0,1107978491648.0,1745903916322.0,1172635700000,1172635700000.0
21,2015/4/0/0,115449147621.0,278659887684.0,485324937573.0,909523073630.0,,925131068005.0,1122028633093.0,1516713125481.0,1172635700000,1172635700000.0
22,2015/3/0/0,127695625140.0,314608307106.0,525265994364.0,822036985233.0,,849480069450.0,981057414230.0,1379537085467.0,1168635700000,1168635700000.0
23,2015/2/0/0,143212149925.0,70649983838.0,212314174539.0,662462453228.0,,847879866894.0,808453149151.0,1105812173911.0,1062454690000,1062454690000.0
24,2015/1/0/0,59259893452.0,71341776647.0,171599671192.0,840425621777.0,,660597311128.0,535177640850.0,915416668803.0,1007000000000,1007000000000.0
25,2014/4/0/0,135313960377.0,106952424956.0,238693197662.0,776338986657.0,,288128406888.0,499214313850.0,965363150123.0,0,750000000000.0
