Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,76510157760.0,129742063573.0,304691590021.0,44618669555.0,,1286075620198.0,152335954389.0,1087590268550.0,2711751880000.0,2711751880000.0
1,2020/4/0/0,90518598164.0,325841411890.0,534494882117.0,135405178447.0,,1443161511426.0,151972986314.0,1092499627307.0,2711751880000.0,2711751880000.0
2,2020/3/0/0,64070040647.0,160752497182.0,353409230810.0,221628870613.0,,923264140378.0,217379735676.0,1149753167063.0,2202209020000.0,2202209020000.0
3,2020/2/0/0,65252988184.0,127697712108.0,301587335886.0,28695053041.0,20000000000.0,825521732949.0,258997728025.0,1077671645437.0,2038916770000.0,2038916770000.0
4,2020/1/0/0,76298019451.0,122914404471.0,303831904978.0,44529054643.0,20000000000.0,723970876386.0,318459904970.0,726143912009.0,2038916770000.0,2038916770000.0
5,2019/4/0/0,76814102620.0,151643239666.0,353167170243.0,105369786743.0,12000000000.0,493693740809.0,312878780796.0,835752670288.0,2038916770000.0,2038916770000.0
6,2019/3/0/0,59732328776.0,123614367682.0,291569292073.0,283363174982.0,12000000000.0,411389681475.0,159813382679.0,665586420384.0,2038916770000.0,2038916770000.0
7,2019/2/0/0,102535991981.0,158994635786.0,339965013845.0,276164242508.0,,381876033041.0,151836909389.0,1118130636299.0,2038916770000.0,2038916770000.0
8,2019/1/0/0,55561059737.0,72894686636.0,173540412511.0,453767619431.0,,365610747911.0,56324161985.0,646070255658.0,1941825500000.0,1941825500000.0
9,2018/4/0/0,52773685897.0,94393432234.0,197943685758.0,609411234157.0,252000000000.0,244007157873.0,24951958269.0,527194593267.0,1941825500000.0,1941825500000.0
10,2018/3/0/0,44502820955.0,64948952903.0,135045120435.0,1262369465965.0,,274443965671.0,42207741244.0,381414646117.0,1927722540000.0,1927722540000.0
11,2018/2/0/0,40134882947.0,44569088752.0,105675852350.0,402778193379.0,,336998205301.0,34376656778.0,248496021199.0,970912750000.0,970912750000.0
12,2018/1/0/0,47581143180.0,52852870702.0,121137798470.0,124639025646.0,6694655479.0,359955552033.0,25011610530.0,94673940222.0,970912750000.0,970912750000.0
13,2017/4/0/0,69131264291.0,70309330411.0,169899494750.0,222996730444.0,8172250000.0,227809398305.0,26111375684.0,105558878514.0,970912750000.0,970912750000.0
14,2017/3/0/0,45843017395.0,53730479550.0,125520573155.0,154799165731.0,9500000000.0,251866527734.0,26836485229.0,69170877875.0,970912750000.0,970912750000.0
15,2017/2/0/0,39595132399.0,61820517738.0,133212259868.0,107800831959.0,9500000000.0,286472218576.0,22657305639.0,94883249871.0,,893883240000.0
16,2017/1/0/0,52265560906.0,41245107317.0,110467623544.0,80617007769.0,,276466649698.0,19912894679.0,113012144840.0,744903390000.0,744903390000.0
17,2016/4/0/0,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,,
22,2015/3/0/0,,,,,,,,,,
23,2015/2/0/0,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,
26,2014/3/0/0,,,,,,,,,0.0,
27,2014/2/0/0,,,,,,,,,0.0,
28,2014/1/0/0,,,,,,,,,0.0,
29,2013/4/0/0,,,,,,,,,0.0,
30,2013/3/0/0,,,,,,,,,0.0,
31,2013/2/0/0,,,,,,,,,0.0,
32,2013/1/0/0,,,,,,,,,0.0,
33,2012/4/0/0,,,,,,,,,0.0,
34,2012/3/0/0,,,,,,,,,0.0,
35,2012/2/0/0,,,,,,,,,0.0,
36,2012/1/0/0,,,,,,,,,0.0,
37,2011/4/0/0,,,,,,,,,0.0,
38,2011/3/0/0,,,,,,,,,0.0,
39,2011/2/0/0,,,,,,,,,0.0,
40,2011/1/0/0,,,,,,,,,0.0,
41,2010/4/0/0,,,,,,,,,0.0,
42,2010/3/0/0,,,,,,,,,0.0,
43,2010/2/0/0,,,,,,,,,0.0,
44,2010/1/0/0,,,,,,,,,0.0,
45,2009/4/0/0,,,,,,,,,0.0,
46,2009/3/0/0,,,,,,,,,0.0,
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
