Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,92059047798.0,-729125649823.0,944754305278.0,151417400462.0,778024121696.0,475142266749.0,690623686595.0,1185121960756.0,500094000000.0,500094000000.0
1,2020/4/0/0,66410623990.0,639345474862.0,843639632292.0,136083117843.0,754222907924.0,395670356347.0,614972626774.0,1185555218921.0,500094000000.0,500094000000.0
2,2020/3/0/0,42547484087.0,838946016672.0,1068188225057.0,204294027277.0,565174740671.0,608314132964.0,545087371671.0,1253662172227.0,500094000000.0,500094000000.0
3,2020/2/0/0,58079818741.0,805880464258.0,962118469804.0,112986441219.0,441823746001.0,747447975672.0,733873593676.0,1368967623764.0,500094000000.0,500094000000.0
4,2020/1/0/0,63857871340.0,778192810475.0,939462506052.0,119617379432.0,484554260721.0,471171016045.0,732253696524.0,1145538083785.0,500094000000.0,500094000000.0
5,2019/4/0/0,95145587988.0,832895315916.0,1059736920404.0,109077814973.0,739846482778.0,418311588823.0,624541898395.0,1239665201317.0,,249643847862.0
6,2019/3/0/0,137706214004.0,-959900948763.0,1222600794731.0,61271195648.0,741124304438.0,490773214409.0,611835190147.0,1150223757193.0,500094000000.0,
7,2019/2/0/0,132592915078.0,925922283340.0,1164286987419.0,170328896726.0,500022000000.0,453470651069.0,788925324088.0,1274021418775.0,500094000000.0,500094000000.0
8,2019/1/0/0,86644613710.0,771801772122.0,972333676521.0,119407804656.0,245689500000.0,604698824983.0,742402896655.0,1238199373278.0,476280000000.0,
9,2018/4/0/0,98291641512.0,838029954870.0,1051646124707.0,197909803036.0,484689500000.0,523286625014.0,661038904204.0,1501304013663.0,476280000000.0,476280000000.0
10,2018/3/0/0,128898454855.0,946671162629.0,1188701038220.0,80862417817.0,439000000000.0,738071707830.0,563060121737.0,1345612548616.0,476280000000.0,476280000000.0
11,2018/2/0/0,91269522997.0,802071704946.0,1000785841729.0,30620131443.0,302000000000.0,623562500388.0,704448645743.0,1328015506245.0,476280000000.0,476280000000.0
12,2018/1/0/0,48728056694.0,656827306925.0,795951200852.0,19397573162.0,320000000000.0,443569360686.0,591576423825.0,1107509051360.0,238140000000.0,238140000000.0
13,2017/4/0/0,56848318405.0,727775703863.0,894557745526.0,60281308444.0,385866809000.0,496121192126.0,520621188809.0,1323073265749.0,238140000000.0,238140000000.0
14,2017/3/0/0,48218947913.0,793218572427.0,944936686922.0,142967417048.0,308465000000.0,465429010248.0,446932120251.0,1055647973920.0,238140000000.0,238140000000.0
15,2017/2/0/0,42663178897.0,728004955756.0,853560685981.0,39162609862.0,319465000000.0,479587087053.0,571778601995.0,1267833107741.0,226800000000.0,226800000000.0
16,2017/1/0/0,44914726860.0,546433898938.0,666354331599.0,11000510062.0,273705000000.0,374957997950.0,471712508165.0,983825774610.0,,226800000000.0
17,2016/4/0/0,67263514004.0,671451416684.0,816881249190.0,46751834141.0,468980000000.0,501967624683.0,413448741107.0,1264458578658.0,,226800000000.0
18,2016/3/0/0,43123753280.0,756299031170.0,900694323357.0,117095288326.0,437831000000.0,356103977867.0,366513396229.0,1133046220105.0,,226800000000.0
19,2016/2/0/0,32857904900.0,639631485604.0,754075731791.0,74639633935.0,223989000000.0,358551807085.0,514570102705.0,1042009146936.0,,226800000000.0
20,2016/1/0/0,31683158979.0,494215459944.0,594261539952.0,64376332722.0,225433000000.0,330971529668.0,420124654407.0,926992831557.0,,226800000000.0
21,2015/4/0/0,,,,,,,,,,
22,2015/3/0/0,,,,,,,,,,
23,2015/2/0/0,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,
26,2014/3/0/0,,,,,,,,,0.0,
27,2014/2/0/0,,,,,,,,,0.0,
28,2014/1/0/0,,,,,,,,,0.0,
29,2013/4/0/0,,,,,,,,,0.0,
30,2013/3/0/0,,,,,,,,,0.0,
31,2013/2/0/0,,,,,,,,,0.0,
32,2013/1/0/0,,,,,,,,,0.0,
33,2012/4/0/0,,,,,,,,,0.0,
34,2012/3/0/0,,,,,,,,,0.0,
35,2012/2/0/0,,,,,,,,,0.0,
36,2012/1/0/0,,,,,,,,,0.0,
37,2011/4/0/0,,,,,,,,,0.0,
38,2011/3/0/0,,,,,,,,,0.0,
39,2011/2/0/0,,,,,,,,,0.0,
40,2011/1/0/0,,,,,,,,,0.0,
41,2010/4/0/0,,,,,,,,,0.0,
42,2010/3/0/0,,,,,,,,,0.0,
43,2010/2/0/0,,,,,,,,,0.0,
44,2010/1/0/0,,,,,,,,,0.0,
45,2009/4/0/0,,,,,,,,,0.0,
46,2009/3/0/0,11260040541.0,157130809374.0,203725348494.0,80072144514.0,,86332616120.0,44607836214.0,150481629727.0,0.0,18000000000.0
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
