Unnamed: 0,Time,Reported_Earnings,COGS,Sales,Cash,Investments,Receivable,Inventory,Debts,Co phieu Pho Thong,Volume
0,2021/1/0/0,2449859752.0,322793902559.0,466771849985.0,416177819865.0,,1119635764771.0,50987574660.0,1532357988516.0,1119635764771.0,815897350000.0
1,2020/4/0/0,81305662922.0,1231671421505.0,1951955344548.0,203396212898.0,,1078125098133.0,52639061226.0,1694555957832.0,819052350000.0,815897350000.0
2,2020/3/0/0,60812599735.0,352347332731.0,601279533343.0,274000935447.0,,538224167688.0,17567264000.0,1757918600067.0,815897350000.0,815897350000.0
3,2020/2/0/0,2074810819.0,321642487540.0,486180574134.0,221481999658.0,,469252229033.0,17917721677.0,1799209740135.0,815897350000.0,815897350000.0
4,2020/1/0/0,-170275090678.0,243740196678.0,242452591947.0,145109485450.0,,494888306294.0,22001756197.0,1823210295130.0,815897350000.0,815897350000.0
5,2019/4/0/0,78330448959.0,283892797136.0,553067037326.0,530120612400.0,,241737733969.0,20723581408.0,1688752812605.0,815897350000.0,815897350000.0
6,2019/3/0/0,38251240677.0,243246227973.0,490974199758.0,568256097707.0,,420852213554.0,13501159721.0,1475126554180.0,764566760000.0,764566760000.0
7,2019/2/0/0,5904266895.0,188456243943.0,342066351925.0,424759259200.0,,445966411757.0,15757934049.0,1201249124233.0,764566760000.0,764566760000.0
8,2019/1/0/0,5447703493.0,171187784064.0,286026679696.0,479116207042.0,,290813224579.0,4401482924.0,748960043796.0,688800000000.0,688800000000.0
9,2018/4/0/0,44349268222.0,140623128474.0,319416043811.0,411116207042.0,,290813225379.0,4401482924.0,746794073316.0,688800000000.0,
10,2018/3/0/0,41902654694.0,142120058357.0,292387157342.0,463641824750.0,,262951618129.0,3750034291.0,723376379081.0,688800000000.0,688800000000.0
11,2018/2/0/0,6443326140.0,143942475642.0,230116223508.0,443227226272.0,,248951601133.0,5013380457.0,697192919851.0,688800000000.0,688800000000.0
12,2018/1/0/0,4186831007.0,119437107921.0,207195438592.0,325406620640.0,,261614410097.0,5245933277.0,681028638155.0,688800000000.0,688800000000.0
13,2017/4/0/0,2225444575.0,19071958690.0,7074378266.0,270700519343.0,,264319592809.0,4896850971.0,645379581898.0,688800000000.0,
14,2017/3/0/0,37450383422.0,104044725514.0,240218366206.0,172932703783.0,,412341180224.0,13617988662.0,534339246935.0,,688800000000.0
15,2017/2/0/0,24358845181.0,,22011000000.0,8474935787.0,,974129340.0,,394950350487.0,313010600000.0,313010600000.0
16,2017/1/0/0,8805539066.0,,12038200000.0,6227675928.0,,7365252668.0,,5065845674.0,313010600000.0,313010600000.0
17,2016/4/0/0,,,,,,,,,,
18,2016/3/0/0,,,,,,,,,,
19,2016/2/0/0,,,,,,,,,,
20,2016/1/0/0,,,,,,,,,,
21,2015/4/0/0,,,,,,,,,,
22,2015/3/0/0,,,,,,,,,,
23,2015/2/0/0,,,,,,,,,,
24,2015/1/0/0,,,,,,,,,,
25,2014/4/0/0,,,,,,,,,0.0,
26,2014/3/0/0,,,,,,,,,0.0,
27,2014/2/0/0,,,,,,,,,0.0,
28,2014/1/0/0,,,,,,,,,0.0,
29,2013/4/0/0,0.0,,,,,,,,0.0,
30,2013/3/0/0,,,,,,,,,0.0,
31,2013/2/0/0,0.0,,,,,,,,0.0,
32,2013/1/0/0,,,,,,,,,0.0,
33,2012/4/0/0,,,,,,,,,0.0,
34,2012/3/0/0,,,,,,,,,0.0,
35,2012/2/0/0,,,,,,,,,0.0,
36,2012/1/0/0,0.0,,,,,,,,0.0,
37,2011/4/0/0,,,,,,,,,0.0,
38,2011/3/0/0,0.0,,,,,,,,0.0,
39,2011/2/0/0,,,,,,,,,0.0,
40,2011/1/0/0,,,,,,,,,0.0,
41,2010/4/0/0,,,,,,,,,0.0,
42,2010/3/0/0,,,,,,,,,0.0,
43,2010/2/0/0,,,,,,,,,0.0,
44,2010/1/0/0,,,,,,,,,0.0,
45,2009/4/0/0,,,,,,,,,0.0,
46,2009/3/0/0,,,,,,,,,0.0,
47,2009/2/0/0,,,,,,,,,0.0,
48,2009/1/0/0,,,,,,,,,0.0,
49,2008/4/0/0,,,,,,,,,0.0,
50,2008/3/0/0,,,,,,,,,0.0,
51,2008/2/0/0,,,,,,,,,0.0,
52,2008/1/0/0,,,,,,,,,0.0,
